time,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ART_DBP
1954,,NaN,,NaN,,NaN,,,,,,
1955,73,NaN,55,NaN,22,NaN,100,33,0,97,96,45
1956,,NaN,,NaN,,NaN,,,,,,
1957,73,NaN,56,NaN,22,NaN,100,33,0,97,96,45
1958,,NaN,,NaN,,NaN,,,,,,
1959,73,NaN,56,NaN,22,NaN,100,33,0,97,96,45
1960,,NaN,,NaN,,NaN,,,,,,
1961,74,NaN,56,NaN,22,NaN,100,33,0,97,96,46
1962,,NaN,,NaN,,NaN,,,,,,
1963,74,NaN,57,NaN,22,NaN,100,32,0,97,97,46
1964,,NaN,,NaN,,NaN,,,,,,
1965,77,NaN,58,NaN,22,NaN,100,32,0,97,96,48
1966,,NaN,,NaN,,NaN,,,,,,
1967,84,NaN,61,NaN,22,NaN,100,32,0,96,96,51
1968,,NaN,,NaN,,NaN,,,,,,
1969,87,NaN,63,NaN,22,NaN,100,33,0,95,95,52
1970,,NaN,,NaN,,NaN,,,,,,
1971,87,NaN,64,NaN,22,NaN,100,33,0,95,94,52
1972,,NaN,,NaN,,NaN,,,,,,
1973,86,NaN,63,NaN,22,NaN,100,33,0,94,94,51
1974,,NaN,,NaN,,NaN,,,,,,
1975,86,NaN,63,NaN,22,NaN,100,33,0,94,94,50
1976,,NaN,,NaN,,NaN,,,,,,
1977,85,NaN,62,NaN,22,NaN,100,33,0,93,93,50
1978,,NaN,,NaN,,NaN,,,,,,
1979,85,NaN,62,NaN,22,NaN,100,33,0,93,93,50
1980,,NaN,,NaN,,NaN,,,,,,
1981,86,NaN,63,NaN,22,NaN,100,33,0,93,92,51
1982,,NaN,,NaN,,NaN,,,,,,
1983,88,NaN,63,NaN,22,NaN,100,33,0,94,93,51
1984,,NaN,,NaN,,NaN,,,,,,
1985,87,NaN,64,NaN,22,NaN,100,33,1,94,93,51
1986,,NaN,,NaN,,NaN,,,,,,
1987,86,NaN,63,NaN,22,NaN,100,33,1,94,94,51
1988,,NaN,,NaN,,NaN,,,,,,
1989,84,NaN,62,NaN,22,NaN,100,33,0,94,94,49
1990,,NaN,,NaN,,NaN,,,,,,
1991,83,NaN,61,NaN,22,NaN,100,33,0,95,94,49
1992,,NaN,,NaN,,NaN,,,,,,
1993,82,NaN,61,NaN,22,NaN,100,33,1,95,94,49
1994,,NaN,,NaN,,NaN,,,,,,
1995,83,NaN,61,NaN,22,NaN,100,33,1,95,95,50
1996,,NaN,,NaN,,NaN,,,,,,
1997,85,NaN,62,NaN,22,NaN,100,33,1,96,95,50
1998,,NaN,,NaN,,NaN,,,,,,
1999,87,NaN,63,NaN,22,NaN,100,33,0,96,95,52
2000,,NaN,,NaN,,NaN,,,,,,
2001,85,NaN,63,NaN,22,NaN,100,33,0,96,95,51
2002,,NaN,,NaN,,NaN,,,,,,
2003,84,NaN,62,NaN,22,NaN,100,33,1,95,95,50
2004,,NaN,,NaN,,NaN,,,,,,
2005,84,NaN,62,NaN,22,NaN,100,33,1,95,95,50
2006,,NaN,,NaN,,NaN,,,,,,
2007,83,NaN,61,NaN,22,NaN,100,33,1,95,95,49
2008,,NaN,,NaN,,NaN,,,,,,
2009,82,NaN,61,NaN,22,NaN,100,33,1,95,95,50
2010,,NaN,,NaN,,NaN,,,,,,
2011,82,NaN,61,NaN,22,NaN,100,33,1,95,95,49
2012,,NaN,,NaN,,NaN,,,,,,
2013,82,NaN,61,NaN,22,NaN,100,33,1,95,95,49
2014,,NaN,,NaN,,NaN,,,,,,
2015,81,NaN,60,NaN,22,NaN,100,33,0,95,95,49
2016,,NaN,,NaN,,NaN,,,,,,
2017,80,NaN,59,NaN,22,NaN,100,33,0,95,94,48
2018,,NaN,,NaN,,NaN,,,,,,
2019,81,NaN,60,NaN,22,NaN,100,33,1,95,94,49
2020,,NaN,,NaN,,NaN,,,,,,
2021,82,NaN,60,NaN,22,NaN,100,33,1,95,95,49
2022,,NaN,,NaN,,NaN,,,,,,
2023,81,NaN,60,NaN,22,NaN,100,33,1,96,95,50
2024,,NaN,,NaN,,NaN,,,,,,
2025,80,NaN,60,NaN,22,NaN,100,33,1,96,95,49
2026,,NaN,,NaN,,NaN,,,,,,
2027,81,NaN,60,NaN,22,NaN,100,33,1,96,95,49
2028,,NaN,,NaN,,NaN,,,,,,
2029,80,NaN,60,NaN,22,NaN,100,33,0,96,95,49
2030,,NaN,,NaN,,NaN,,,,,,
2031,79,NaN,59,NaN,22,NaN,100,33,0,96,96,48
2032,,NaN,,NaN,,NaN,,,,,,
2033,78,NaN,59,NaN,22,NaN,100,33,0,96,95,48
2034,,NaN,,NaN,,NaN,,,,,,
2035,80,NaN,59,NaN,22,NaN,100,33,0,96,95,49
2036,,NaN,,NaN,,NaN,,,,,,
2037,79,NaN,59,NaN,22,NaN,100,33,0,96,96,49
2038,,NaN,,NaN,,NaN,,,,,,
2039,78,NaN,58,NaN,22,NaN,100,33,0,96,96,48
2040,,NaN,,NaN,,NaN,,,,,,
2041,76,NaN,57,NaN,22,NaN,100,33,0,96,96,46
2042,,NaN,,NaN,,NaN,,,,,,
2043,79,NaN,58,NaN,22,NaN,100,33,0,97,96,48
2044,,NaN,,NaN,,NaN,,,,,,
2045,79,NaN,59,NaN,22,NaN,100,33,0,98,97,48
2046,,NaN,,NaN,,NaN,,,,,,
2047,79,NaN,59,NaN,22,NaN,100,33,0,98,98,48
2048,,NaN,,NaN,,NaN,,,,,,
2049,79,NaN,59,NaN,22,NaN,100,33,0,98,98,47
2050,,NaN,,NaN,,NaN,,,,,,
2051,79,NaN,59,NaN,22,NaN,100,33,0,98,97,47
2052,,NaN,,NaN,,NaN,,,,,,
2053,77,NaN,58,NaN,22,NaN,100,33,0,98,97,47
2054,,NaN,,NaN,,NaN,,,,,,
2055,76,NaN,57,NaN,22,NaN,100,33,0,97,96,46
2056,,NaN,,NaN,,NaN,,,,,,
2057,76,NaN,57,NaN,22,NaN,100,33,0,97,96,46
2058,,NaN,,NaN,,NaN,,,,,,
2059,77,NaN,57,NaN,22,NaN,100,33,0,97,96,46
2060,,NaN,,NaN,,NaN,,,,,,
2061,75,NaN,57,NaN,22,NaN,100,33,0,97,96,46
2062,,NaN,,NaN,,NaN,,,,,,
2063,75,NaN,56,NaN,22,NaN,100,33,0,97,96,45
2064,,NaN,,NaN,,NaN,,,,,,
2065,76,NaN,57,NaN,22,NaN,100,33,0,97,96,46
2066,,NaN,,NaN,,NaN,,,,,,
2067,79,NaN,58,NaN,22,NaN,100,33,0,97,96,48
2068,,NaN,,NaN,,NaN,,,,,,
2069,81,NaN,60,NaN,22,NaN,100,33,0,98,97,50
2070,,NaN,,NaN,,NaN,,,,,,
2071,85,NaN,62,NaN,22,NaN,100,33,1,98,97,51
2072,,NaN,,NaN,,NaN,,,,,,
2073,86,NaN,62,NaN,22,NaN,100,33,1,97,97,50
2074,,NaN,,NaN,,NaN,,,,,,
2075,85,NaN,62,NaN,22,NaN,100,33,0,97,97,51
2076,,NaN,,NaN,,NaN,,,,,,
2077,85,NaN,62,NaN,22,NaN,100,33,0,97,96,51
2078,,NaN,,NaN,,NaN,,,,,,
2079,86,NaN,63,NaN,22,NaN,100,33,0,97,96,50
2080,,NaN,,NaN,,NaN,,,,,,
2081,85,NaN,62,NaN,22,NaN,100,32,0,97,96,50
2082,,NaN,,NaN,,NaN,,,,,,
2083,83,NaN,62,NaN,22,NaN,100,32,0,96,96,50
2084,,NaN,,NaN,,NaN,,,,,,
2085,83,NaN,62,NaN,22,NaN,100,32,0,96,96,50
2086,,NaN,,NaN,,NaN,,,,,,
2087,85,NaN,63,NaN,22,NaN,100,32,1,96,96,51
2088,,NaN,,NaN,,NaN,,,,,,
2089,86,NaN,64,NaN,22,NaN,100,32,1,97,96,52
2090,,NaN,,NaN,,NaN,,,,,,
2091,85,NaN,64,NaN,22,NaN,100,32,1,97,96,53
2092,,NaN,,NaN,,NaN,,,,,,
2093,85,NaN,64,NaN,22,NaN,100,32,1,97,96,52
2094,,NaN,,NaN,,NaN,,,,,,
2095,85,NaN,64,NaN,22,NaN,100,32,1,97,96,51
2096,,NaN,,NaN,,NaN,,,,,,
2097,84,NaN,63,NaN,22,NaN,100,33,1,97,96,51
2098,,NaN,,NaN,,NaN,,,,,,
2099,87,NaN,64,NaN,22,NaN,100,33,1,97,96,52
2100,,NaN,,NaN,,NaN,,,,,,
2101,88,NaN,65,NaN,22,NaN,100,33,1,97,97,53
2102,,NaN,,NaN,,NaN,,,,,,
2103,89,NaN,66,NaN,22,NaN,100,33,1,97,96,53
2104,,NaN,,NaN,,NaN,,,,,,
2105,87,NaN,65,NaN,22,NaN,100,33,1,97,97,52
2106,,NaN,,NaN,,NaN,,,,,,
2107,86,NaN,65,NaN,22,NaN,100,33,1,97,97,53
2108,,NaN,,NaN,,NaN,,,,,,
2109,86,NaN,65,NaN,22,NaN,100,33,2,97,97,52
2110,,NaN,,NaN,,NaN,,,,,,
2111,87,NaN,65,NaN,22,NaN,100,33,2,98,97,53
2112,,NaN,,NaN,,NaN,,,,,,
2113,86,NaN,65,NaN,22,NaN,100,32,1,98,97,52
2114,,NaN,,NaN,,NaN,,,,,,
2115,85,NaN,64,NaN,22,NaN,100,32,1,98,97,52
2116,,NaN,,NaN,,NaN,,,,,,
2117,86,NaN,65,NaN,22,NaN,100,32,2,98,97,52
2118,,NaN,,NaN,,NaN,,,,,,
2119,86,NaN,65,NaN,22,NaN,100,32,2,97,97,53
2120,,NaN,,NaN,,NaN,,,,,,
2121,86,NaN,65,NaN,22,NaN,100,32,2,97,97,53
2122,,NaN,,NaN,,NaN,,,,,,
2123,86,NaN,65,NaN,22,NaN,100,32,2,97,97,53
2124,,NaN,,NaN,,NaN,,,,,,
2125,88,NaN,66,NaN,22,NaN,100,32,2,97,96,53
2126,,NaN,,NaN,,NaN,,,,,,
2127,88,NaN,66,NaN,22,NaN,100,32,2,97,96,54
2128,,NaN,,NaN,,NaN,,,,,,
2129,89,NaN,67,NaN,22,NaN,100,32,2,97,96,54
2130,,NaN,,NaN,,NaN,,,,,,
2131,91,NaN,68,NaN,22,NaN,100,32,2,97,97,54
2132,,NaN,,NaN,,NaN,,,,,,
2133,90,NaN,68,NaN,22,NaN,100,32,2,97,97,54
2134,,NaN,,NaN,,NaN,,,,,,
2135,90,NaN,68,NaN,22,NaN,100,32,2,97,97,54
2136,,NaN,,NaN,,NaN,,,,,,
2137,90,NaN,67,NaN,22,NaN,100,31,2,97,96,53
2138,,NaN,,NaN,,NaN,,,,,,
2139,90,NaN,67,NaN,22,NaN,100,31,2,96,96,53
2140,,NaN,,NaN,,NaN,,,,,,
2141,89,NaN,66,NaN,22,NaN,100,31,2,96,96,52
2142,,NaN,,NaN,,NaN,,,,,,
2143,87,NaN,65,NaN,22,NaN,100,31,2,96,96,52
2144,,NaN,,NaN,,NaN,,,,,,
2145,87,NaN,65,NaN,22,NaN,100,32,2,97,96,51
2146,,NaN,,NaN,,NaN,,,,,,
2147,89,NaN,65,NaN,22,NaN,100,32,2,97,96,52
2148,,NaN,,NaN,,NaN,,,,,,
2149,89,NaN,65,NaN,22,NaN,100,32,2,97,96,51
2150,,NaN,,NaN,,NaN,,,,,,
2151,86,NaN,64,NaN,22,NaN,100,31,2,97,96,51
2152,,NaN,,NaN,,NaN,,,,,,
2153,86,NaN,64,NaN,22,NaN,100,31,2,97,96,50
2154,,NaN,,NaN,,NaN,,,,,,
2155,86,NaN,64,NaN,22,NaN,100,31,2,97,96,50
2156,,NaN,,NaN,,NaN,,,,,,
2157,85,NaN,63,NaN,22,NaN,100,31,2,97,96,49
2158,,NaN,,NaN,,NaN,,,,,,
2159,83,NaN,62,NaN,22,NaN,100,31,2,97,97,49
2160,,NaN,,NaN,,NaN,,,,,,
2161,76,NaN,63,NaN,22,NaN,100,31,2,97,97,50
2162,,NaN,,NaN,,NaN,,,,,,
2163,89,NaN,65,NaN,22,NaN,100,31,2,97,96,53
2164,,NaN,,NaN,,NaN,,,,,,
2165,91,NaN,67,NaN,22,NaN,100,31,6,98,97,55
2166,,NaN,,NaN,,NaN,,,,,,
2167,92,NaN,68,NaN,22,NaN,100,32,6,98,97,55
2168,,NaN,,NaN,,NaN,,,,,,
2169,92,NaN,68,NaN,22,NaN,100,32,6,98,98,55
2170,,NaN,,NaN,,NaN,,,,,,
2171,93,NaN,69,NaN,22,NaN,100,32,6,99,98,55
2172,,NaN,,NaN,,NaN,,,,,,
2173,92,NaN,68,NaN,22,NaN,100,32,6,99,98,55
2174,,NaN,,NaN,,NaN,,,,,,
2175,91,NaN,68,NaN,22,NaN,100,32,6,99,98,54
2176,,NaN,,NaN,,NaN,,,,,,
2177,91,NaN,68,NaN,22,NaN,100,32,7,98,98,54
2178,,NaN,,NaN,,NaN,,,,,,
2179,90,NaN,67,NaN,22,NaN,100,32,7,99,98,54
2180,,NaN,,NaN,,NaN,,,,,,
2181,89,NaN,67,NaN,22,NaN,100,32,6,98,98,54
2182,,NaN,,NaN,,NaN,,,,,,
2183,91,NaN,67,NaN,22,NaN,100,32,6,98,98,54
2184,,NaN,,NaN,,NaN,,,,,,
2185,93,NaN,68,NaN,22,NaN,100,32,7,99,98,56
2186,,NaN,,NaN,,NaN,,,,,,
2187,94,NaN,69,NaN,22,NaN,100,32,7,99,98,56
2188,,NaN,,NaN,,NaN,,,,,,
2189,93,NaN,69,NaN,22,NaN,100,32,7,99,98,56
2190,,NaN,,NaN,,NaN,,,,,,
2191,93,NaN,69,NaN,22,NaN,100,32,7,99,98,55
2192,,NaN,,NaN,,NaN,,,,,,
2193,93,NaN,69,NaN,22,NaN,100,32,7,98,98,55
2194,,NaN,,NaN,,NaN,,,,,,
2195,91,NaN,68,NaN,22,NaN,100,32,7,98,98,54
2196,,NaN,,NaN,,NaN,,,,,,
2197,91,NaN,68,NaN,22,NaN,100,32,7,99,98,55
2198,,NaN,,NaN,,NaN,,,,,,
2199,94,NaN,69,NaN,22,NaN,100,32,6,98,98,56
2200,,NaN,,NaN,,NaN,,,,,,
2201,93,NaN,69,NaN,22,NaN,100,32,6,98,98,55
2202,,NaN,,NaN,,NaN,,,,,,
2203,91,NaN,68,NaN,22,NaN,100,32,6,98,98,55
2204,,NaN,,NaN,,NaN,,,,,,
2205,91,NaN,68,NaN,22,NaN,100,32,6,98,98,55
2206,,NaN,,NaN,,NaN,,,,,,
2207,91,NaN,68,NaN,22,NaN,100,32,7,98,98,55
2208,,NaN,,NaN,,NaN,,,,,,
2209,91,NaN,68,NaN,22,NaN,100,32,7,98,98,55
2210,,NaN,,NaN,,NaN,,,,,,
2211,89,NaN,67,NaN,22,NaN,100,32,6,98,98,54
2212,,NaN,,NaN,,NaN,,,,,,
2213,89,NaN,67,NaN,22,NaN,100,32,6,98,98,53
2214,,NaN,,NaN,,NaN,,,,,,
2215,89,NaN,67,NaN,22,NaN,100,32,7,98,98,54
2216,,NaN,,NaN,,NaN,,,,,,
2217,89,NaN,67,NaN,22,NaN,100,32,7,99,98,54
2218,,NaN,,NaN,,NaN,,,,,,
2219,89,NaN,67,NaN,22,NaN,100,32,7,99,98,54
2220,,NaN,,NaN,,NaN,,,,,,
2221,87,NaN,66,NaN,22,NaN,100,32,6,98,98,52
2222,,NaN,,NaN,,NaN,,,,,,
2223,89,NaN,65,NaN,22,NaN,100,32,6,98,97,53
2224,,NaN,,NaN,,NaN,,,,,,
2225,90,NaN,66,NaN,22,NaN,100,32,6,98,98,54
2226,,NaN,,NaN,,NaN,,,,,,
2227,92,NaN,67,NaN,22,NaN,100,32,6,98,97,54
2228,,NaN,,NaN,,NaN,,,,,,
2229,92,NaN,67,NaN,22,NaN,100,32,6,98,97,53
2230,,NaN,,NaN,,NaN,,,,,,
2231,89,NaN,66,NaN,22,NaN,100,32,6,97,97,53
2232,,NaN,,NaN,,NaN,,,,,,
2233,89,NaN,66,NaN,22,NaN,100,31,6,96,96,52
2234,,NaN,,NaN,,NaN,,,,,,
2235,90,NaN,66,NaN,22,NaN,100,31,6,96,96,53
2236,,NaN,,NaN,,NaN,,,,,,
2237,89,NaN,66,NaN,22,NaN,100,31,6,96,96,53
2238,,NaN,,NaN,,NaN,,,,,,
2239,91,NaN,66,NaN,22,NaN,100,33,6,96,96,53
2240,,NaN,,NaN,,NaN,,,,,,
2241,91,NaN,66,NaN,22,NaN,100,33,6,96,96,53
2242,,NaN,,NaN,,NaN,,,,,,
2243,91,NaN,66,NaN,22,NaN,100,33,6,96,96,54
2244,,NaN,,NaN,,NaN,,,,,,
2245,93,NaN,67,NaN,22,NaN,100,33,6,96,96,54
2246,,NaN,,NaN,,NaN,,,,,,
2247,94,NaN,68,NaN,21,NaN,100,33,6,96,96,55
2248,,NaN,,NaN,,NaN,,,,,,
2249,94,NaN,68,NaN,21,NaN,100,33,6,96,96,55
2250,,NaN,,NaN,,NaN,,,,,,
2251,94,NaN,68,NaN,21,NaN,100,33,6,97,96,54
2252,,NaN,,NaN,,NaN,,,,,,
2253,93,NaN,67,NaN,21,NaN,100,33,6,97,96,54
2254,,NaN,,NaN,,NaN,,,,,,
2255,91,NaN,67,NaN,21,NaN,100,33,6,96,96,53
2256,,NaN,,NaN,,NaN,,,,,,
2257,90,NaN,66,NaN,21,NaN,100,33,6,96,96,53
2258,,NaN,,NaN,,NaN,,,,,,
2259,90,NaN,66,NaN,21,NaN,100,33,6,96,95,52
2260,,NaN,,NaN,,NaN,,,,,,
2261,88,NaN,65,NaN,20,NaN,100,33,6,95,95,52
2262,,NaN,,NaN,,NaN,,,,,,
2263,89,NaN,66,NaN,20,NaN,100,33,6,95,95,53
2264,,NaN,,NaN,,NaN,,,,,,
2265,90,NaN,66,NaN,20,NaN,100,33,6,94,94,53
2266,,NaN,,NaN,,NaN,,,,,,
2267,89,NaN,66,NaN,20,NaN,100,33,6,94,94,54
2268,,NaN,,NaN,,NaN,,,,,,
2269,89,NaN,66,NaN,20,NaN,100,33,6,94,94,53
2270,,NaN,,NaN,,NaN,,,,,,
2271,90,NaN,66,NaN,20,NaN,100,33,6,95,94,53
2272,,NaN,,NaN,,NaN,,,,,,
2273,89,NaN,66,NaN,20,NaN,100,33,6,95,94,54
2274,,NaN,,NaN,,NaN,,,,,,
2275,89,NaN,66,NaN,20,NaN,100,33,6,95,94,53
2276,,NaN,,NaN,,NaN,,,,,,
2277,89,NaN,65,NaN,20,NaN,100,33,6,95,94,53
2278,,NaN,,NaN,,NaN,,,,,,
2279,88,NaN,66,NaN,20,NaN,100,33,6,95,94,53
2280,,NaN,,NaN,,NaN,,,,,,
2281,90,NaN,67,NaN,20,NaN,100,33,6,95,95,54
2282,,NaN,,NaN,,NaN,,,,,,
2283,90,NaN,67,NaN,20,NaN,100,32,6,95,95,53
2284,,NaN,,NaN,,NaN,,,,,,
2285,89,NaN,66,NaN,20,NaN,100,32,6,95,95,53
2286,,NaN,,NaN,,NaN,,,,,,
2287,89,NaN,66,NaN,20,NaN,100,32,6,95,94,53
2288,,NaN,,NaN,,NaN,,,,,,
2289,89,NaN,66,NaN,20,NaN,100,32,6,95,94,54
2290,,NaN,,NaN,,NaN,,,,,,
2291,88,NaN,66,NaN,20,NaN,100,33,6,95,94,53
2292,,NaN,,NaN,,NaN,,,,,,
2293,88,NaN,66,NaN,20,NaN,100,33,6,94,94,53
2294,,NaN,,NaN,,NaN,,,,,,
2295,88,NaN,66,NaN,20,NaN,100,33,6,94,94,53
2296,,NaN,,NaN,,NaN,,,,,,
2297,88,NaN,67,NaN,20,NaN,100,33,6,94,94,53
2298,,NaN,,NaN,,NaN,,,,,,
2299,89,NaN,66,NaN,20,NaN,100,32,6,94,93,53
2300,,NaN,,NaN,,NaN,,,,,,
2301,89,NaN,65,NaN,20,NaN,100,32,6,94,93,52
2302,,NaN,,NaN,,NaN,,,,,,
2303,88,NaN,65,NaN,20,NaN,100,32,6,94,93,53
2304,,NaN,,NaN,,NaN,,,,,,
2305,90,NaN,66,NaN,20,NaN,100,32,6,94,93,54
2306,,NaN,,NaN,,NaN,,,,,,
2307,91,NaN,66,NaN,20,NaN,100,33,6,94,93,53
2308,,NaN,,NaN,,NaN,,,,,,
2309,88,NaN,65,NaN,20,NaN,100,33,6,94,93,53
2310,,NaN,,NaN,,NaN,,,,,,
2311,89,NaN,66,NaN,20,NaN,100,33,6,93,93,53
2312,,NaN,,NaN,,NaN,,,,,,
2313,88,NaN,66,NaN,20,NaN,100,33,7,93,93,53
2314,,NaN,,NaN,,NaN,,,,,,
2315,86,NaN,65,NaN,20,NaN,100,33,7,93,93,52
2316,,NaN,,NaN,,NaN,,,,,,
2317,86,NaN,64,NaN,20,NaN,100,33,7,93,93,51
2318,,NaN,,NaN,,NaN,,,,,,
2319,85,NaN,64,NaN,20,NaN,100,33,6,92,92,52
2320,,NaN,,NaN,,NaN,,,,,,
2321,85,NaN,64,NaN,20,NaN,100,33,6,92,92,52
2322,,NaN,,NaN,,NaN,,,,,,
2323,85,NaN,63,NaN,20,NaN,100,33,6,92,93,51
2324,,NaN,,NaN,,NaN,,,,,,
2325,84,NaN,63,NaN,20,NaN,100,33,6,93,93,50
2326,,NaN,,NaN,,NaN,,,,,,
2327,82,NaN,62,NaN,20,NaN,100,33,5,94,93,49
2328,,NaN,,NaN,,NaN,,,,,,
2329,83,NaN,62,NaN,20,NaN,100,32,5,94,93,50
2330,,NaN,,NaN,,NaN,,,,,,
2331,86,NaN,63,NaN,20,NaN,100,32,5,94,93,51
2332,,NaN,,NaN,,NaN,,,,,,
2333,86,NaN,63,NaN,20,NaN,100,32,5,93,93,51
2334,,NaN,,NaN,,NaN,,,,,,
2335,86,NaN,63,NaN,20,NaN,100,32,5,93,93,50
2336,,NaN,,NaN,,NaN,,,,,,
2337,84,NaN,62,NaN,20,NaN,100,32,5,93,92,50
2338,,NaN,,NaN,,NaN,,,,,,
2339,83,NaN,62,NaN,20,NaN,100,32,5,93,92,50
2340,,NaN,,NaN,,NaN,,,,,,
2341,82,NaN,61,NaN,20,NaN,100,32,5,92,92,49
2342,,NaN,,NaN,,NaN,,,,,,
2343,83,NaN,61,NaN,20,NaN,100,33,6,93,92,49
2344,,NaN,,NaN,,NaN,,,,,,
2345,82,NaN,61,NaN,20,NaN,100,33,6,92,92,49
2346,,NaN,,NaN,,NaN,,,,,,
2347,82,NaN,61,NaN,20,NaN,100,33,6,93,92,49
2348,,NaN,,NaN,,NaN,,,,,,
2349,82,NaN,61,NaN,20,NaN,100,33,5,93,92,49
2350,,NaN,,NaN,,NaN,,,,,,
2351,80,NaN,60,NaN,20,NaN,100,33,5,93,92,48
2352,,NaN,,NaN,,NaN,,,,,,
2353,81,NaN,60,NaN,20,NaN,100,33,6,93,92,49
2354,,NaN,,NaN,,NaN,,,,,,
2355,83,NaN,61,NaN,20,NaN,100,33,6,93,92,50
2356,,NaN,,NaN,,NaN,,,,,,
2357,85,NaN,62,NaN,20,NaN,100,33,5,93,92,51
2358,,NaN,,NaN,,NaN,,,,,,
2359,86,NaN,63,NaN,20,NaN,100,33,5,93,92,51
2360,,NaN,,NaN,,NaN,,,,,,
2361,87,NaN,63,NaN,20,NaN,100,33,5,93,92,51
2362,,NaN,,NaN,,NaN,,,,,,
2363,86,NaN,63,NaN,20,NaN,100,33,5,93,92,51
2364,,NaN,,NaN,,NaN,,,,,,
2365,86,NaN,63,NaN,20,NaN,100,33,6,92,92,51
2366,,NaN,,NaN,,NaN,,,,,,
2367,86,NaN,63,NaN,20,NaN,100,33,6,92,92,51
2368,,NaN,,NaN,,NaN,,,,,,
2369,85,NaN,63,NaN,20,NaN,100,33,6,92,92,51
2370,,NaN,,NaN,,NaN,,,,,,
2371,87,NaN,63,NaN,20,NaN,100,33,6,92,92,52
2372,,NaN,,NaN,,NaN,,,,,,
2373,88,NaN,64,NaN,20,NaN,100,33,6,92,92,52
2374,,NaN,,NaN,,NaN,,,,,,
2375,87,NaN,64,NaN,20,NaN,100,33,6,93,92,52
2376,,NaN,,NaN,,NaN,,,,,,
2377,88,NaN,64,NaN,20,NaN,100,33,6,93,92,52
2378,,NaN,,NaN,,NaN,,,,,,
2379,88,NaN,64,NaN,20,NaN,100,33,6,93,92,52
2380,,NaN,,NaN,,NaN,,,,,,
2381,86,NaN,63,NaN,20,NaN,100,33,6,93,92,51
2382,,NaN,,NaN,,NaN,,,,,,
2383,86,NaN,63,NaN,20,NaN,100,33,6,93,92,51
2384,,NaN,,NaN,,NaN,,,,,,
2385,87,NaN,64,NaN,20,NaN,100,33,6,93,92,53
2386,,NaN,,NaN,,NaN,,,,,,
2387,87,NaN,64,NaN,20,NaN,100,33,6,93,92,52
2388,,NaN,,NaN,,NaN,,,,,,
2389,86,NaN,63,NaN,20,NaN,100,33,6,93,93,51
2390,,NaN,,NaN,,NaN,,,,,,
2391,86,NaN,63,NaN,20,NaN,100,33,6,93,92,51
2392,,NaN,,NaN,,NaN,,,,,,
2393,84,NaN,62,NaN,20,NaN,100,33,6,93,92,50
2394,,NaN,,NaN,,NaN,,,,,,
2395,83,NaN,61,NaN,20,NaN,100,33,6,93,92,49
2396,,NaN,,NaN,,NaN,,,,,,
2397,83,NaN,61,NaN,20,NaN,100,33,6,93,92,49
2398,,NaN,,NaN,,NaN,,,,,,
2399,83,NaN,62,NaN,20,NaN,100,33,6,93,93,51
2400,,NaN,,NaN,,NaN,,,,,,
2401,84,NaN,62,NaN,20,NaN,100,33,6,93,93,51
2402,,NaN,,NaN,,NaN,,,,,,
2403,84,NaN,62,NaN,20,NaN,100,33,6,93,93,50
2404,,NaN,,NaN,,NaN,,,,,,
2405,83,NaN,62,NaN,20,NaN,100,33,6,93,93,50
2406,,NaN,,NaN,,NaN,,,,,,
2407,83,NaN,62,NaN,20,NaN,100,33,6,93,93,50
2408,,NaN,,NaN,,NaN,,,,,,
2409,84,NaN,62,NaN,20,NaN,100,34,6,93,93,51
2410,,NaN,,NaN,,NaN,,,,,,
2411,83,NaN,62,NaN,20,NaN,100,34,6,93,92,50
2412,,NaN,,NaN,,NaN,,,,,,
2413,83,NaN,62,NaN,20,NaN,100,34,6,92,92,50
2414,,NaN,,NaN,,NaN,,,,,,
2415,84,NaN,62,NaN,20,NaN,100,33,6,92,92,50
2416,,NaN,,NaN,,NaN,,,,,,
2417,83,NaN,62,NaN,20,NaN,100,33,6,92,92,50
2418,,NaN,,NaN,,NaN,,,,,,
2419,85,NaN,64,NaN,20,NaN,100,33,6,92,91,52
2420,,NaN,,NaN,,NaN,,,,,,
2421,85,NaN,64,NaN,20,NaN,100,33,6,92,91,51
2422,,NaN,,NaN,,NaN,,,,,,
2423,84,NaN,64,NaN,20,NaN,100,34,6,92,91,52
2424,,NaN,,NaN,,NaN,,,,,,
2425,85,NaN,64,NaN,20,NaN,100,34,6,91,91,49
2426,,NaN,,NaN,,NaN,,,,,,
2427,84,NaN,63,NaN,20,NaN,100,34,6,91,90,50
2428,,NaN,,NaN,,NaN,,,,,,
2429,81,NaN,60,NaN,20,NaN,100,34,5,91,90,48
2430,,NaN,,NaN,,NaN,,,,,,
2431,81,NaN,60,NaN,20,NaN,100,34,5,91,90,48
2432,,NaN,,NaN,,NaN,,,,,,
2433,84,NaN,60,NaN,20,NaN,100,34,5,91,90,49
2434,,NaN,,NaN,,NaN,,,,,,
2435,84,NaN,61,NaN,20,NaN,100,34,5,91,91,50
2436,,NaN,,NaN,,NaN,,,,,,
2437,84,NaN,61,NaN,20,NaN,100,32,5,91,91,49
2438,,NaN,,NaN,,NaN,,,,,,
2439,83,NaN,61,NaN,20,NaN,100,32,5,92,91,49
