time,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/HR,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ETCO2
1906,NaN,NaN,,,NaN,,,,NaN,,,,
1907,NaN,NaN,,,NaN,100,,87,NaN,12,,87,32
1908,NaN,NaN,,,NaN,,,,NaN,,,,
1909,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1910,NaN,NaN,,,NaN,,,,NaN,,,,
1911,NaN,NaN,,,NaN,100,,84,NaN,11,,86,32
1912,NaN,NaN,,,NaN,,,,NaN,,,,
1913,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1914,NaN,NaN,,,NaN,,,,NaN,,,,
1915,NaN,NaN,,,NaN,100,,84,NaN,11,,85,31
1916,NaN,NaN,,,NaN,,,,NaN,,,,
1917,NaN,NaN,,,NaN,100,,84,NaN,11,,85,31
1918,NaN,NaN,,,NaN,,,,NaN,,,,
1919,NaN,NaN,,,NaN,100,,84,NaN,11,,84,31
1920,NaN,NaN,,,NaN,,,,NaN,,,,
1921,NaN,NaN,,,NaN,100,,84,NaN,11,,85,31
1922,NaN,NaN,,,NaN,,,,NaN,,,,
1923,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1924,NaN,NaN,,,NaN,,,,NaN,,,,
1925,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1926,NaN,NaN,,,NaN,,,,NaN,,,,
1927,NaN,NaN,,,NaN,100,,85,NaN,11,,85,32
1928,NaN,NaN,,,NaN,,,,NaN,,,,
1929,NaN,NaN,,,NaN,100,,85,NaN,11,,85,32
1930,NaN,NaN,,,NaN,,,,NaN,,,,
1931,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1932,NaN,NaN,,,NaN,,,,NaN,,,,
1933,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1934,NaN,NaN,,,NaN,,,,NaN,,,,
1935,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1936,NaN,NaN,,,NaN,,,,NaN,,,,
1937,NaN,NaN,,,NaN,100,,85,NaN,11,,86,31
1938,NaN,NaN,,,NaN,,,,NaN,,,,
1939,NaN,NaN,,,NaN,100,,85,NaN,11,,86,31
1940,NaN,NaN,,,NaN,,,,NaN,,,,
1941,NaN,NaN,,,NaN,100,,85,NaN,11,,86,31
1942,NaN,NaN,,,NaN,,,,NaN,,,,
1943,NaN,NaN,,,NaN,100,,85,NaN,11,,86,31
1944,NaN,NaN,,,NaN,,,,NaN,,,,
1945,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1946,NaN,NaN,,,NaN,,,,NaN,,,,
1947,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1948,NaN,NaN,,,NaN,,,,NaN,,,,
1949,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1950,NaN,NaN,,,NaN,,,,NaN,,,,
1951,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1952,NaN,NaN,,,NaN,,,,NaN,,,,
1953,NaN,NaN,,,NaN,100,,85,NaN,11,,85,32
1954,NaN,NaN,,,NaN,,,,NaN,,,,
1955,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1956,NaN,NaN,,,NaN,,,,NaN,,,,
1957,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1958,NaN,NaN,,,NaN,,,,NaN,,,,
1959,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
1960,NaN,NaN,,,NaN,,,,NaN,,,,
1961,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
1962,NaN,NaN,,,NaN,,,,NaN,,,,
1963,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
1964,NaN,NaN,,,NaN,,,,NaN,,,,
1965,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
1966,NaN,NaN,,,NaN,,,,NaN,,,,
1967,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
1968,NaN,NaN,,,NaN,,,,NaN,,,,
1969,NaN,NaN,,,NaN,100,,85,NaN,11,,85,32
1970,NaN,NaN,,,NaN,,,,NaN,,,,
1971,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1972,NaN,NaN,,,NaN,,,,NaN,,,,
1973,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1974,NaN,NaN,,,NaN,,,,NaN,,,,
1975,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1976,NaN,NaN,,,NaN,,,,NaN,,,,
1977,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1978,NaN,NaN,,,NaN,,,,NaN,,,,
1979,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1980,NaN,NaN,,,NaN,,,,NaN,,,,
1981,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1982,NaN,NaN,,,NaN,,,,NaN,,,,
1983,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
1984,NaN,NaN,,,NaN,,,,NaN,,,,
1985,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1986,NaN,NaN,,,NaN,,,,NaN,,,,
1987,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1988,NaN,NaN,,,NaN,,,,NaN,,,,
1989,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
1990,NaN,NaN,,,NaN,,,,NaN,,,,
1991,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1992,NaN,NaN,,,NaN,,,,NaN,,,,
1993,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1994,NaN,NaN,,,NaN,,,,NaN,,,,
1995,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
1996,NaN,NaN,,,NaN,,,,NaN,,,,
1997,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
1998,NaN,NaN,,,NaN,,,,NaN,,,,
1999,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2000,NaN,NaN,,,NaN,,,,NaN,,,,
2001,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2002,NaN,NaN,,,NaN,,,,NaN,,,,
2003,NaN,NaN,,,NaN,100,,86,NaN,11,,86,33
2004,NaN,NaN,,,NaN,,,,NaN,,,,
2005,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2006,NaN,NaN,,,NaN,,,,NaN,,,,
2007,NaN,NaN,,,NaN,100,,86,NaN,11,,86,33
2008,NaN,NaN,,,NaN,,,,NaN,,,,
2009,NaN,NaN,,,NaN,100,,86,NaN,11,,87,33
2010,NaN,NaN,,,NaN,,,,NaN,,,,
2011,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2012,NaN,NaN,,,NaN,,,,NaN,,,,
2013,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2014,NaN,NaN,,,NaN,,,,NaN,,,,
2015,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2016,NaN,NaN,,,NaN,,,,NaN,,,,
2017,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2018,NaN,NaN,,,NaN,,,,NaN,,,,
2019,NaN,NaN,,,NaN,100,,87,NaN,11,,87,32
2020,NaN,NaN,,,NaN,,,,NaN,,,,
2021,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2022,NaN,NaN,,,NaN,,,,NaN,,,,
2023,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2024,NaN,NaN,,,NaN,,,,NaN,,,,
2025,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2026,NaN,NaN,,,NaN,,,,NaN,,,,
2027,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2028,NaN,NaN,,,NaN,,,,NaN,,,,
2029,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2030,NaN,NaN,,,NaN,,,,NaN,,,,
2031,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2032,NaN,NaN,,,NaN,,,,NaN,,,,
2033,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2034,NaN,NaN,,,NaN,,,,NaN,,,,
2035,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2036,NaN,NaN,,,NaN,,,,NaN,,,,
2037,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2038,NaN,NaN,,,NaN,,,,NaN,,,,
2039,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2040,NaN,NaN,,,NaN,,,,NaN,,,,
2041,NaN,NaN,,,NaN,100,,86,NaN,11,,86,33
2042,NaN,NaN,,,NaN,,,,NaN,,,,
2043,NaN,NaN,,,NaN,100,,86,NaN,11,,86,33
2044,NaN,NaN,,,NaN,,,,NaN,,,,
2045,NaN,NaN,,,NaN,100,,87,NaN,11,,87,33
2046,NaN,NaN,,,NaN,,,,NaN,,,,
2047,NaN,NaN,,,NaN,100,,86,NaN,11,,87,33
2048,NaN,NaN,,,NaN,,,,NaN,,,,
2049,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2050,NaN,NaN,,,NaN,,,,NaN,,,,
2051,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2052,NaN,NaN,,,NaN,,,,NaN,,,,
2053,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2054,NaN,NaN,,,NaN,,,,NaN,,,,
2055,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2056,NaN,NaN,,,NaN,,,,NaN,,,,
2057,NaN,NaN,,,NaN,100,,86,NaN,11,,87,32
2058,NaN,NaN,,,NaN,,,,NaN,,,,
2059,NaN,NaN,,,NaN,100,,86,NaN,11,,86,32
2060,NaN,NaN,,,NaN,,,,NaN,,,,
2061,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2062,NaN,NaN,,,NaN,,,,NaN,,,,
2063,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2064,NaN,NaN,,,NaN,,,,NaN,,,,
2065,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2066,NaN,NaN,,,NaN,,,,NaN,,,,
2067,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2068,NaN,NaN,,,NaN,,,,NaN,,,,
2069,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2070,NaN,NaN,,,NaN,,,,NaN,,,,
2071,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2072,NaN,NaN,,,NaN,,,,NaN,,,,
2073,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2074,NaN,NaN,,,NaN,,,,NaN,,,,
2075,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2076,NaN,NaN,,,NaN,,,,NaN,,,,
2077,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2078,NaN,NaN,,,NaN,,,,NaN,,,,
2079,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2080,NaN,NaN,,,NaN,,,,NaN,,,,
2081,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2082,NaN,NaN,,,NaN,,,,NaN,,,,
2083,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2084,NaN,NaN,,,NaN,,,,NaN,,,,
2085,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2086,NaN,NaN,,,NaN,,,,NaN,,,,
2087,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2088,NaN,NaN,,,NaN,,,,NaN,,,,
2089,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2090,NaN,NaN,,,NaN,,,,NaN,,,,
2091,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2092,NaN,NaN,,,NaN,,,,NaN,,,,
2093,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2094,NaN,NaN,,,NaN,,,,NaN,,,,
2095,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2096,NaN,NaN,,,NaN,,,,NaN,,,,
2097,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2098,NaN,NaN,,,NaN,,,,NaN,,,,
2099,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2100,NaN,NaN,,,NaN,,,,NaN,,,,
2101,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2102,NaN,NaN,,,NaN,,,,NaN,,,,
2103,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2104,NaN,NaN,,,NaN,,,,NaN,,,,
2105,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2106,NaN,NaN,,,NaN,,,,NaN,,,,
2107,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2108,NaN,NaN,,,NaN,,,,NaN,,,,
2109,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2110,NaN,NaN,,,NaN,,,,NaN,,,,
2111,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2112,NaN,NaN,,,NaN,,,,NaN,,,,
2113,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2114,NaN,NaN,,,NaN,,,,NaN,,,,
2115,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
2116,NaN,NaN,,,NaN,,,,NaN,,,,
2117,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2118,NaN,NaN,,,NaN,,,,NaN,,,,
2119,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2120,NaN,NaN,,,NaN,,,,NaN,,,,
2121,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2122,NaN,NaN,,,NaN,,,,NaN,,,,
2123,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2124,NaN,NaN,,,NaN,,,,NaN,,,,
2125,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2126,NaN,NaN,,,NaN,,,,NaN,,,,
2127,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2128,NaN,NaN,,,NaN,,,,NaN,,,,
2129,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2130,NaN,NaN,,,NaN,,,,NaN,,,,
2131,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2132,NaN,NaN,,,NaN,,,,NaN,,,,
2133,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2134,NaN,NaN,,,NaN,,,,NaN,,,,
2135,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2136,NaN,NaN,,,NaN,,,,NaN,,,,
2137,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2138,NaN,NaN,,,NaN,,,,NaN,,,,
2139,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2140,NaN,NaN,,,NaN,,,,NaN,,,,
2141,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2142,NaN,NaN,,,NaN,,,,NaN,,,,
2143,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2144,NaN,NaN,,,NaN,,,,NaN,,,,
2145,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2146,NaN,NaN,,,NaN,,,,NaN,,,,
2147,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2148,NaN,NaN,,,NaN,,,,NaN,,,,
2149,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2150,NaN,NaN,,,NaN,,,,NaN,,,,
2151,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2152,NaN,NaN,,,NaN,,,,NaN,,,,
2153,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2154,NaN,NaN,,,NaN,,,,NaN,,,,
2155,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2156,NaN,NaN,,,NaN,,,,NaN,,,,
2157,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2158,NaN,NaN,,,NaN,,,,NaN,,,,
2159,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2160,NaN,NaN,,,NaN,,,,NaN,,,,
2161,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2162,NaN,NaN,,,NaN,,,,NaN,,,,
2163,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2164,NaN,NaN,,,NaN,,,,NaN,,,,
2165,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2166,NaN,NaN,,,NaN,,,,NaN,,,,
2167,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2168,NaN,NaN,,,NaN,,,,NaN,,,,
2169,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2170,NaN,NaN,,,NaN,,,,NaN,,,,
2171,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2172,NaN,NaN,,,NaN,,,,NaN,,,,
2173,NaN,NaN,,,NaN,100,,85,NaN,11,,86,32
2174,NaN,NaN,,,NaN,,,,NaN,,,,
2175,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2176,NaN,NaN,,,NaN,,,,NaN,,,,
2177,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2178,NaN,NaN,,,NaN,,,,NaN,,,,
2179,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2180,NaN,NaN,,,NaN,,,,NaN,,,,
2181,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2182,NaN,NaN,,,NaN,,,,NaN,,,,
2183,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2184,NaN,NaN,,,NaN,,,,NaN,,,,
2185,NaN,NaN,,,NaN,100,,88,NaN,11,,87,33
2186,NaN,NaN,,,NaN,,,,NaN,,,,
2187,NaN,NaN,,,NaN,100,,87,NaN,11,,86,33
2188,NaN,NaN,,,NaN,,,,NaN,,,,
2189,NaN,NaN,,,NaN,100,,84,NaN,11,,86,32
2190,NaN,NaN,,,NaN,,,,NaN,,,,
2191,NaN,NaN,,,NaN,100,,83,NaN,11,,84,32
2192,NaN,NaN,,,NaN,,,,NaN,,,,
2193,NaN,NaN,,,NaN,100,,83,NaN,11,,83,32
2194,NaN,NaN,,,NaN,,,,NaN,,,,
2195,NaN,NaN,,,NaN,100,,84,NaN,11,,83,32
2196,NaN,NaN,,,NaN,,,,NaN,,,,
2197,NaN,NaN,,,NaN,100,,84,NaN,11,,84,32
2198,NaN,NaN,,,NaN,,,,NaN,,,,
2199,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2200,NaN,NaN,,,NaN,,,,NaN,,,,
2201,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2202,NaN,NaN,,,NaN,,,,NaN,,,,
2203,NaN,NaN,,,NaN,100,,84,NaN,11,,85,32
2204,NaN,NaN,,,NaN,,,,NaN,,,,
2205,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2206,NaN,NaN,,,NaN,,,,NaN,,,,
2207,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2208,NaN,NaN,,,NaN,,,,NaN,,,,
2209,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2210,NaN,NaN,,,NaN,,,,NaN,,,,
2211,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2212,NaN,NaN,,,NaN,,,,NaN,,,,
2213,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2214,NaN,NaN,,,NaN,,,,NaN,,,,
2215,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2216,NaN,NaN,,,NaN,,,,NaN,,,,
2217,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2218,NaN,NaN,,,NaN,,,,NaN,,,,
2219,NaN,NaN,,,NaN,100,,81,NaN,11,,85,33
2220,NaN,NaN,,,NaN,,,,NaN,,,,
2221,NaN,NaN,,,NaN,100,,87,NaN,11,,85,33
2222,NaN,NaN,,,NaN,,,,NaN,,,,
2223,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2224,NaN,NaN,,,NaN,,,,NaN,,,,
2225,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2226,NaN,NaN,,,NaN,,,,NaN,,,,
2227,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2228,NaN,NaN,,,NaN,,,,NaN,,,,
2229,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2230,NaN,NaN,,,NaN,,,,NaN,,,,
2231,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2232,NaN,NaN,,,NaN,,,,NaN,,,,
2233,NaN,NaN,,,NaN,100,,85,NaN,11,,86,33
2234,NaN,NaN,,,NaN,,,,NaN,,,,
2235,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2236,NaN,NaN,,,NaN,,,,NaN,,,,
2237,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2238,NaN,NaN,,,NaN,,,,NaN,,,,
2239,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2240,NaN,NaN,,,NaN,,,,NaN,,,,
2241,NaN,NaN,,,NaN,100,,82,NaN,11,,82,33
2242,NaN,NaN,,,NaN,,,,NaN,,,,
2243,NaN,NaN,,,NaN,100,,82,NaN,11,,82,33
2244,NaN,NaN,,,NaN,,,,NaN,,,,
2245,NaN,NaN,,,NaN,100,,82,NaN,11,,82,33
2246,NaN,NaN,,,NaN,,,,NaN,,,,
2247,NaN,NaN,,,NaN,100,,87,NaN,11,,84,33
2248,NaN,NaN,,,NaN,,,,NaN,,,,
2249,NaN,NaN,,,NaN,100,,86,NaN,11,,85,33
2250,NaN,NaN,,,NaN,,,,NaN,,,,
2251,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2252,NaN,NaN,,,NaN,,,,NaN,,,,
2253,NaN,NaN,,,NaN,100,,83,NaN,11,,85,33
2254,NaN,NaN,,,NaN,,,,NaN,,,,
2255,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2256,NaN,NaN,,,NaN,,,,NaN,,,,
2257,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2258,NaN,NaN,,,NaN,,,,NaN,,,,
2259,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2260,NaN,NaN,,,NaN,,,,NaN,,,,
2261,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2262,NaN,NaN,,,NaN,,,,NaN,,,,
2263,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2264,NaN,NaN,,,NaN,,,,NaN,,,,
2265,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2266,NaN,NaN,,,NaN,,,,NaN,,,,
2267,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2268,NaN,NaN,,,NaN,,,,NaN,,,,
2269,NaN,NaN,,,NaN,100,,85,NaN,11,,84,33
2270,NaN,NaN,,,NaN,,,,NaN,,,,
2271,NaN,NaN,,,NaN,100,,87,NaN,11,,83,33
2272,NaN,NaN,,,NaN,,,,NaN,,,,
2273,NaN,NaN,,,NaN,100,,86,NaN,11,,82,33
2274,NaN,NaN,,,NaN,,,,NaN,,,,
2275,NaN,NaN,,,NaN,100,,83,NaN,11,,82,33
2276,NaN,NaN,,,NaN,,,,NaN,,,,
2277,NaN,NaN,,,NaN,100,,82,NaN,11,,82,33
2278,NaN,NaN,,,NaN,,,,NaN,,,,
2279,NaN,NaN,,,NaN,100,,83,NaN,11,,83,33
2280,NaN,NaN,,,NaN,,,,NaN,,,,
2281,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2282,NaN,NaN,,,NaN,,,,NaN,,,,
2283,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2284,NaN,NaN,,,NaN,,,,NaN,,,,
2285,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2286,NaN,NaN,,,NaN,,,,NaN,,,,
2287,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2288,NaN,NaN,,,NaN,,,,NaN,,,,
2289,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2290,NaN,NaN,,,NaN,,,,NaN,,,,
2291,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2292,NaN,NaN,,,NaN,,,,NaN,,,,
2293,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2294,NaN,NaN,,,NaN,,,,NaN,,,,
2295,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2296,NaN,NaN,,,NaN,,,,NaN,,,,
2297,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2298,NaN,NaN,,,NaN,,,,NaN,,,,
2299,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2300,NaN,NaN,,,NaN,,,,NaN,,,,
2301,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2302,NaN,NaN,,,NaN,,,,NaN,,,,
2303,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2304,NaN,NaN,,,NaN,,,,NaN,,,,
2305,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2306,NaN,NaN,,,NaN,,,,NaN,,,,
2307,NaN,NaN,,,NaN,100,,88,NaN,11,,84,33
2308,NaN,NaN,,,NaN,,,,NaN,,,,
2309,NaN,NaN,,,NaN,100,,85,NaN,11,,84,33
2310,NaN,NaN,,,NaN,,,,NaN,,,,
2311,NaN,NaN,,,NaN,100,,85,NaN,11,,85,33
2312,NaN,NaN,,,NaN,,,,NaN,,,,
2313,NaN,NaN,,,NaN,100,,83,NaN,11,,86,34
2314,NaN,NaN,,,NaN,,,,NaN,,,,
2315,NaN,NaN,,,NaN,100,,85,NaN,11,,84,34
2316,NaN,NaN,,,NaN,,,,NaN,,,,
2317,NaN,NaN,,,NaN,100,,84,NaN,11,,83,34
2318,NaN,NaN,,,NaN,,,,NaN,,,,
2319,NaN,NaN,,,NaN,100,,80,NaN,11,,83,34
2320,NaN,NaN,,,NaN,,,,NaN,,,,
2321,NaN,NaN,,,NaN,100,,83,NaN,11,,82,33
2322,NaN,NaN,,,NaN,,,,NaN,,,,
2323,NaN,NaN,,,NaN,100,,83,NaN,11,,83,33
2324,NaN,NaN,,,NaN,,,,NaN,,,,
2325,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2326,NaN,NaN,,,NaN,,,,NaN,,,,
2327,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2328,NaN,NaN,,,NaN,,,,NaN,,,,
2329,NaN,NaN,,,NaN,100,,83,NaN,11,,83,33
2330,NaN,NaN,,,NaN,,,,NaN,,,,
2331,NaN,NaN,,,NaN,100,,82,NaN,11,,83,33
2332,NaN,NaN,,,NaN,,,,NaN,,,,
2333,NaN,NaN,,,NaN,100,,82,NaN,11,,83,33
2334,NaN,NaN,,,NaN,,,,NaN,,,,
2335,NaN,NaN,,,NaN,100,,83,NaN,11,,83,33
2336,NaN,NaN,,,NaN,,,,NaN,,,,
2337,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2338,NaN,NaN,,,NaN,,,,NaN,,,,
2339,NaN,NaN,,,NaN,100,,83,NaN,11,,83,33
2340,NaN,NaN,,,NaN,,,,NaN,,,,
2341,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2342,NaN,NaN,,,NaN,,,,NaN,,,,
2343,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2344,NaN,NaN,,,NaN,,,,NaN,,,,
2345,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2346,NaN,NaN,,,NaN,,,,NaN,,,,
2347,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2348,NaN,NaN,,,NaN,,,,NaN,,,,
2349,NaN,NaN,,,NaN,100,,84,NaN,11,,84,33
2350,NaN,NaN,,,NaN,,,,NaN,,,,
2351,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2352,NaN,NaN,,,NaN,,,,NaN,,,,
2353,NaN,NaN,,,NaN,100,,84,NaN,11,,85,33
2354,NaN,NaN,,,NaN,,,,NaN,,,,
2355,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2356,NaN,NaN,,,NaN,,,,NaN,,,,
2357,NaN,NaN,,,NaN,100,,83,NaN,11,,84,33
2358,NaN,NaN,,,NaN,,,,NaN,,,,
