time,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP
6245,,NaN,NaN,,,,,NaN,,NaN,,,
6246,31,NaN,NaN,81,99,45,58,NaN,82,NaN,1,11,85
6247,,NaN,NaN,,,,,NaN,,NaN,,,
6248,31,NaN,NaN,81,99,45,58,NaN,81,NaN,1,11,84
6249,,NaN,NaN,,,,,NaN,,NaN,,,
6250,30,NaN,NaN,81,99,44,58,NaN,81,NaN,1,11,85
6251,,NaN,NaN,,,,,NaN,,NaN,,,
6252,30,NaN,NaN,81,99,44,57,NaN,81,NaN,1,11,84
6253,,NaN,NaN,,,,,NaN,,NaN,,,
6254,30,NaN,NaN,80,99,45,58,NaN,81,NaN,1,11,85
6255,,NaN,NaN,,,,,NaN,,NaN,,,
6256,30,NaN,NaN,80,99,44,57,NaN,81,NaN,1,11,83
6257,,NaN,NaN,,,,,NaN,,NaN,,,
6258,31,NaN,NaN,80,99,44,57,NaN,81,NaN,1,11,83
6259,,NaN,NaN,,,,,NaN,,NaN,,,
6260,31,NaN,NaN,81,99,44,57,NaN,81,NaN,1,11,83
6261,,NaN,NaN,,,,,NaN,,NaN,,,
6262,31,NaN,NaN,81,99,43,56,NaN,81,NaN,1,11,81
6263,,NaN,NaN,,,,,NaN,,NaN,,,
6264,31,NaN,NaN,81,99,43,56,NaN,82,NaN,1,11,82
6265,,NaN,NaN,,,,,NaN,,NaN,,,
6266,31,NaN,NaN,81,99,44,56,NaN,82,NaN,1,11,83
6267,,NaN,NaN,,,,,NaN,,NaN,,,
6268,31,NaN,NaN,81,99,44,56,NaN,82,NaN,1,11,82
6269,,NaN,NaN,,,,,NaN,,NaN,,,
6270,31,NaN,NaN,81,98,44,57,NaN,82,NaN,1,11,84
6271,,NaN,NaN,,,,,NaN,,NaN,,,
6272,32,NaN,NaN,81,99,44,56,NaN,82,NaN,1,11,82
6273,,NaN,NaN,,,,,NaN,,NaN,,,
6274,32,NaN,NaN,81,99,43,56,NaN,82,NaN,1,11,82
6275,,NaN,NaN,,,,,NaN,,NaN,,,
6276,32,NaN,NaN,81,99,43,56,NaN,82,NaN,1,11,82
6277,,NaN,NaN,,,,,NaN,,NaN,,,
6278,31,NaN,NaN,80,99,42,55,NaN,81,NaN,1,11,80
6279,,NaN,NaN,,,,,NaN,,NaN,,,
6280,31,NaN,NaN,80,99,42,55,NaN,81,NaN,1,11,81
6281,,NaN,NaN,,,,,NaN,,NaN,,,
6282,31,NaN,NaN,80,99,43,56,NaN,80,NaN,1,11,82
6283,,NaN,NaN,,,,,NaN,,NaN,,,
6284,31,NaN,NaN,80,99,43,56,NaN,80,NaN,1,11,82
6285,,NaN,NaN,,,,,NaN,,NaN,,,
6286,30,NaN,NaN,80,99,43,56,NaN,80,NaN,1,11,82
6287,,NaN,NaN,,,,,NaN,,NaN,,,
6288,30,NaN,NaN,80,99,43,56,NaN,80,NaN,1,11,83
6289,,NaN,NaN,,,,,NaN,,NaN,,,
6290,30,NaN,NaN,80,100,42,55,NaN,80,NaN,1,11,80
6291,,NaN,NaN,,,,,NaN,,NaN,,,
6292,31,NaN,NaN,80,99,42,55,NaN,80,NaN,1,11,80
6293,,NaN,NaN,,,,,NaN,,NaN,,,
6294,31,NaN,NaN,80,99,42,55,NaN,81,NaN,1,11,80
6295,,NaN,NaN,,,,,NaN,,NaN,,,
6296,31,NaN,NaN,80,99,42,55,NaN,81,NaN,1,11,80
6297,,NaN,NaN,,,,,NaN,,NaN,,,
6298,31,NaN,NaN,80,99,43,56,NaN,81,NaN,1,11,83
6299,,NaN,NaN,,,,,NaN,,NaN,,,
6300,31,NaN,NaN,81,99,42,54,NaN,81,NaN,1,11,79
6301,,NaN,NaN,,,,,NaN,,NaN,,,
6302,31,NaN,NaN,81,99,42,54,NaN,81,NaN,1,11,79
6303,,NaN,NaN,,,,,NaN,,NaN,,,
6304,31,NaN,NaN,82,99,43,55,NaN,82,NaN,1,11,82
6305,,NaN,NaN,,,,,NaN,,NaN,,,
6306,32,NaN,NaN,82,100,42,54,NaN,82,NaN,1,11,78
6307,,NaN,NaN,,,,,NaN,,NaN,,,
6308,32,NaN,NaN,82,100,43,55,NaN,82,NaN,1,11,80
6309,,NaN,NaN,,,,,NaN,,NaN,,,
6310,32,NaN,NaN,82,100,43,55,NaN,82,NaN,1,11,80
6311,,NaN,NaN,,,,,NaN,,NaN,,,
6312,32,NaN,NaN,82,100,41,53,NaN,82,NaN,1,11,76
6313,,NaN,NaN,,,,,NaN,,NaN,,,
6314,31,NaN,NaN,82,100,41,53,NaN,82,NaN,1,11,77
6315,,NaN,NaN,,,,,NaN,,NaN,,,
6316,31,NaN,NaN,82,100,40,52,NaN,82,NaN,1,11,75
6317,,NaN,NaN,,,,,NaN,,NaN,,,
6318,31,NaN,NaN,82,99,40,52,NaN,82,NaN,1,11,75
6319,,NaN,NaN,,,,,NaN,,NaN,,,
6320,30,NaN,NaN,81,98,41,52,NaN,82,NaN,1,11,76
6321,,NaN,NaN,,,,,NaN,,NaN,,,
6322,30,NaN,NaN,81,99,41,53,NaN,82,NaN,1,11,79
6323,,NaN,NaN,,,,,NaN,,NaN,,,
6324,30,NaN,NaN,81,99,41,53,NaN,82,NaN,1,11,79
6325,,NaN,NaN,,,,,NaN,,NaN,,,
6326,30,NaN,NaN,80,99,42,54,NaN,81,NaN,1,11,81
6327,,NaN,NaN,,,,,NaN,,NaN,,,
6328,31,NaN,NaN,80,99,42,54,NaN,81,NaN,1,11,81
6329,,NaN,NaN,,,,,NaN,,NaN,,,
6330,31,NaN,NaN,80,99,39,54,NaN,81,NaN,1,11,80
6331,,NaN,NaN,,,,,NaN,,NaN,,,
6332,31,NaN,NaN,80,97,43,54,NaN,81,NaN,1,11,81
6333,,NaN,NaN,,,,,NaN,,NaN,,,
6334,33,NaN,NaN,80,98,41,54,NaN,80,NaN,1,11,80
6335,,NaN,NaN,,,,,NaN,,NaN,,,
6336,33,NaN,NaN,81,99,41,54,NaN,80,NaN,1,11,80
6337,,NaN,NaN,,,,,NaN,,NaN,,,
6338,33,NaN,NaN,81,96,41,54,NaN,80,NaN,1,11,81
6339,,NaN,NaN,,,,,NaN,,NaN,,,
6340,32,NaN,NaN,81,98,41,54,NaN,80,NaN,1,11,81
6341,,NaN,NaN,,,,,NaN,,NaN,,,
6342,32,NaN,NaN,81,99,42,54,NaN,82,NaN,0,11,82
6343,,NaN,NaN,,,,,NaN,,NaN,,,
6344,32,NaN,NaN,81,99,42,54,NaN,81,NaN,0,11,82
6345,,NaN,NaN,,,,,NaN,,NaN,,,
6346,32,NaN,NaN,81,99,41,54,NaN,81,NaN,1,11,82
6347,,NaN,NaN,,,,,NaN,,NaN,,,
6348,31,NaN,NaN,81,100,41,54,NaN,82,NaN,1,11,82
6349,,NaN,NaN,,,,,NaN,,NaN,,,
6350,31,NaN,NaN,81,100,41,54,NaN,82,NaN,1,11,82
6351,,NaN,NaN,,,,,NaN,,NaN,,,
6352,31,NaN,NaN,80,100,40,54,NaN,82,NaN,0,11,83
6353,,NaN,NaN,,,,,NaN,,NaN,,,
6354,32,NaN,NaN,79,100,39,53,NaN,80,NaN,0,11,80
6355,,NaN,NaN,,,,,NaN,,NaN,,,
6356,32,NaN,NaN,79,100,39,53,NaN,80,NaN,0,11,80
6357,,NaN,NaN,,,,,NaN,,NaN,,,
6358,32,NaN,NaN,80,100,40,53,NaN,80,NaN,0,11,81
6359,,NaN,NaN,,,,,NaN,,NaN,,,
6360,31,NaN,NaN,82,100,40,53,NaN,80,NaN,0,11,81
6361,,NaN,NaN,,,,,NaN,,NaN,,,
6362,31,NaN,NaN,82,100,40,53,NaN,81,NaN,0,11,82
6363,,NaN,NaN,,,,,NaN,,NaN,,,
6364,31,NaN,NaN,82,100,40,53,NaN,82,NaN,0,11,82
6365,,NaN,NaN,,,,,NaN,,NaN,,,
6366,31,NaN,NaN,81,99,40,53,NaN,82,NaN,0,11,81
6367,,NaN,NaN,,,,,NaN,,NaN,,,
6368,33,NaN,NaN,81,100,40,53,NaN,82,NaN,0,11,81
6369,,NaN,NaN,,,,,NaN,,NaN,,,
6370,33,NaN,NaN,81,100,40,53,NaN,82,NaN,0,11,81
6371,,NaN,NaN,,,,,NaN,,NaN,,,
6372,33,NaN,NaN,81,100,40,53,NaN,82,NaN,0,11,80
6373,,NaN,NaN,,,,,NaN,,NaN,,,
6374,32,NaN,NaN,81,100,41,53,NaN,82,NaN,1,11,82
6375,,NaN,NaN,,,,,NaN,,NaN,,,
6376,32,NaN,NaN,81,100,40,53,NaN,82,NaN,1,11,80
6377,,NaN,NaN,,,,,NaN,,NaN,,,
6378,32,NaN,NaN,82,100,41,53,NaN,82,NaN,1,11,81
6379,,NaN,NaN,,,,,NaN,,NaN,,,
6380,32,NaN,NaN,82,100,41,54,NaN,82,NaN,1,11,83
6381,,NaN,NaN,,,,,NaN,,NaN,,,
6382,32,NaN,NaN,81,99,41,54,NaN,82,NaN,0,11,82
6383,,NaN,NaN,,,,,NaN,,NaN,,,
6384,32,NaN,NaN,81,99,41,54,NaN,82,NaN,0,11,82
6385,,NaN,NaN,,,,,NaN,,NaN,,,
6386,32,NaN,NaN,80,100,41,54,NaN,81,NaN,0,11,82
6387,,NaN,NaN,,,,,NaN,,NaN,,,
6388,32,NaN,NaN,80,100,39,52,NaN,80,NaN,1,11,78
6389,,NaN,NaN,,,,,NaN,,NaN,,,
6390,32,NaN,NaN,80,100,40,52,NaN,80,NaN,1,11,79
6391,,NaN,NaN,,,,,NaN,,NaN,,,
6392,32,NaN,NaN,81,100,39,51,NaN,81,NaN,1,11,77
6393,,NaN,NaN,,,,,NaN,,NaN,,,
6394,32,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,77
6395,,NaN,NaN,,,,,NaN,,NaN,,,
6396,32,NaN,NaN,81,100,39,52,NaN,81,NaN,0,11,79
6397,,NaN,NaN,,,,,NaN,,NaN,,,
6398,32,NaN,NaN,81,100,39,52,NaN,81,NaN,0,11,79
6399,,NaN,NaN,,,,,NaN,,NaN,,,
6400,32,NaN,NaN,81,100,39,51,NaN,82,NaN,0,11,77
6401,,NaN,NaN,,,,,NaN,,NaN,,,
6402,31,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,77
6403,,NaN,NaN,,,,,NaN,,NaN,,,
6404,31,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,77
6405,,NaN,NaN,,,,,NaN,,NaN,,,
6406,31,NaN,NaN,81,99,38,50,NaN,81,NaN,0,11,76
6407,,NaN,NaN,,,,,NaN,,NaN,,,
6408,31,NaN,NaN,80,99,38,50,NaN,81,NaN,0,11,77
6409,,NaN,NaN,,,,,NaN,,NaN,,,
6410,32,NaN,NaN,80,99,38,50,NaN,81,NaN,0,11,77
6411,,NaN,NaN,,,,,NaN,,NaN,,,
6412,32,NaN,NaN,80,99,39,51,NaN,80,NaN,0,11,78
6413,,NaN,NaN,,,,,NaN,,NaN,,,
6414,32,NaN,NaN,81,99,39,51,NaN,80,NaN,0,11,77
6415,,NaN,NaN,,,,,NaN,,NaN,,,
6416,32,NaN,NaN,80,100,39,51,NaN,81,NaN,0,11,77
6417,,NaN,NaN,,,,,NaN,,NaN,,,
6418,32,NaN,NaN,80,100,39,51,NaN,81,NaN,0,11,78
6419,,NaN,NaN,,,,,NaN,,NaN,,,
6420,32,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,76
6421,,NaN,NaN,,,,,NaN,,NaN,,,
6422,32,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,76
6423,,NaN,NaN,,,,,NaN,,NaN,,,
6424,31,NaN,NaN,81,99,39,51,NaN,82,NaN,0,11,78
6425,,NaN,NaN,,,,,NaN,,NaN,,,
6426,31,NaN,NaN,81,100,39,51,NaN,81,NaN,0,11,76
6427,,NaN,NaN,,,,,NaN,,NaN,,,
6428,31,NaN,NaN,81,100,39,51,NaN,82,NaN,0,11,77
6429,,NaN,NaN,,,,,NaN,,NaN,,,
6430,31,NaN,NaN,81,100,38,51,NaN,82,NaN,0,11,76
6431,,NaN,NaN,,,,,NaN,,NaN,,,
6432,31,NaN,NaN,81,100,38,50,NaN,82,NaN,0,11,74
6433,,NaN,NaN,,,,,NaN,,NaN,,,
6434,31,NaN,NaN,81,100,38,50,NaN,82,NaN,0,11,76
6435,,NaN,NaN,,,,,NaN,,NaN,,,
6436,31,NaN,NaN,81,100,37,49,NaN,82,NaN,0,11,74
6437,,NaN,NaN,,,,,NaN,,NaN,,,
6438,32,NaN,NaN,81,100,37,49,NaN,82,NaN,0,11,74
6439,,NaN,NaN,,,,,NaN,,NaN,,,
6440,32,NaN,NaN,81,100,38,49,NaN,81,NaN,0,11,75
6441,,NaN,NaN,,,,,NaN,,NaN,,,
6442,32,NaN,NaN,81,100,37,49,NaN,81,NaN,0,11,74
6443,,NaN,NaN,,,,,NaN,,NaN,,,
6444,32,NaN,NaN,82,99,38,49,NaN,82,NaN,0,11,74
6445,,NaN,NaN,,,,,NaN,,NaN,,,
6446,32,NaN,NaN,82,99,38,49,NaN,82,NaN,0,11,74
6447,,NaN,NaN,,,,,NaN,,NaN,,,
6448,32,NaN,NaN,82,99,37,48,NaN,82,NaN,0,11,72
6449,,NaN,NaN,,,,,NaN,,NaN,,,
6450,32,NaN,NaN,82,99,37,48,NaN,83,NaN,0,11,72
6451,,NaN,NaN,,,,,NaN,,NaN,,,
6452,32,NaN,NaN,83,99,37,48,NaN,83,NaN,0,11,71
6453,,NaN,NaN,,,,,NaN,,NaN,,,
6454,31,NaN,NaN,83,99,37,47,NaN,83,NaN,0,11,70
6455,,NaN,NaN,,,,,NaN,,NaN,,,
6456,31,NaN,NaN,82,99,36,47,NaN,83,NaN,0,11,70
6457,,NaN,NaN,,,,,NaN,,NaN,,,
6458,31,NaN,NaN,83,99,36,47,NaN,83,NaN,0,11,70
6459,,NaN,NaN,,,,,NaN,,NaN,,,
6460,32,NaN,NaN,83,99,34,45,NaN,83,NaN,0,11,66
6461,,NaN,NaN,,,,,NaN,,NaN,,,
6462,32,NaN,NaN,83,98,34,45,NaN,84,NaN,0,11,66
6463,,NaN,NaN,,,,,NaN,,NaN,,,
6464,32,NaN,NaN,83,97,32,41,NaN,83,NaN,0,11,60
6465,,NaN,NaN,,,,,NaN,,NaN,,,
6466,32,NaN,NaN,82,96,31,40,NaN,84,NaN,-2,11,58
6467,,NaN,NaN,,,,,NaN,,NaN,,,
6468,31,NaN,NaN,81,98,29,38,NaN,81,NaN,0,11,55
6469,,NaN,NaN,,,,,NaN,,NaN,,,
6470,31,NaN,NaN,80,98,29,37,NaN,81,NaN,0,11,54
6471,,NaN,NaN,,,,,NaN,,NaN,,,
6472,31,NaN,NaN,80,97,30,37,NaN,80,NaN,0,11,57
6473,,NaN,NaN,,,,,NaN,,NaN,,,
6474,31,NaN,NaN,80,93,30,37,NaN,80,NaN,0,11,56
6475,,NaN,NaN,,,,,NaN,,NaN,,,
6476,29,NaN,NaN,80,93,29,37,NaN,80,NaN,0,11,56
6477,,NaN,NaN,,,,,NaN,,NaN,,,
6478,29,NaN,NaN,80,93,29,37,NaN,80,NaN,0,11,56
6479,,NaN,NaN,,,,,NaN,,NaN,,,
6480,29,NaN,NaN,81,94,31,39,NaN,81,NaN,1,11,57
6481,,NaN,NaN,,,,,NaN,,NaN,,,
6482,29,NaN,NaN,82,97,30,38,NaN,82,NaN,1,11,54
6483,,NaN,NaN,,,,,NaN,,NaN,,,
6484,29,NaN,NaN,82,97,30,37,NaN,82,NaN,1,12,54
6485,,NaN,NaN,,,,,NaN,,NaN,,,
6486,29,NaN,NaN,82,97,30,37,NaN,83,NaN,1,12,54
6487,,NaN,NaN,,,,,NaN,,NaN,,,
6488,29,NaN,NaN,82,96,30,38,NaN,83,NaN,0,12,56
6489,,NaN,NaN,,,,,NaN,,NaN,,,
6490,28,NaN,NaN,82,96,31,38,NaN,83,NaN,0,13,57
6491,,NaN,NaN,,,,,NaN,,NaN,,,
6492,28,NaN,NaN,82,94,30,38,NaN,84,NaN,0,13,56
6493,,NaN,NaN,,,,,NaN,,NaN,,,
6494,28,NaN,NaN,82,94,31,38,NaN,84,NaN,0,13,57
6495,,NaN,NaN,,,,,NaN,,NaN,,,
6496,28,NaN,NaN,82,93,30,38,NaN,83,NaN,0,13,56
6497,,NaN,NaN,,,,,NaN,,NaN,,,
6498,29,NaN,NaN,81,94,30,37,NaN,83,NaN,0,13,54
6499,,NaN,NaN,,,,,NaN,,NaN,,,
6500,29,NaN,NaN,81,97,31,38,NaN,82,NaN,0,13,57
6501,,NaN,NaN,,,,,NaN,,NaN,,,
6502,29,NaN,NaN,81,97,32,39,NaN,82,NaN,0,13,58
6503,,NaN,NaN,,,,,NaN,,NaN,,,
6504,31,NaN,NaN,82,99,32,39,NaN,82,NaN,0,12,58
6505,,NaN,NaN,,,,,NaN,,NaN,,,
6506,31,NaN,NaN,82,99,35,43,NaN,82,NaN,0,12,62
6507,,NaN,NaN,,,,,NaN,,NaN,,,
6508,31,NaN,NaN,82,97,35,43,NaN,83,NaN,0,12,62
6509,,NaN,NaN,,,,,NaN,,NaN,,,
6510,31,NaN,NaN,83,97,36,44,NaN,83,NaN,0,12,63
6511,,NaN,NaN,,,,,NaN,,NaN,,,
6512,29,NaN,NaN,83,96,36,44,NaN,84,NaN,0,11,63
6513,,NaN,NaN,,,,,NaN,,NaN,,,
6514,29,NaN,NaN,86,96,35,43,NaN,85,NaN,0,11,61
6515,,NaN,NaN,,,,,NaN,,NaN,,,
6516,29,NaN,NaN,89,96,35,44,NaN,84,NaN,0,11,64
6517,,NaN,NaN,,,,,NaN,,NaN,,,
6518,29,NaN,NaN,82,97,35,44,NaN,83,NaN,0,11,63
6519,,NaN,NaN,,,,,NaN,,NaN,,,
6520,30,NaN,NaN,82,97,35,44,NaN,83,NaN,0,11,63
6521,,NaN,NaN,,,,,NaN,,NaN,,,
6522,30,NaN,NaN,82,98,35,44,NaN,83,NaN,0,11,63
6523,,NaN,NaN,,,,,NaN,,NaN,,,
6524,30,NaN,NaN,83,98,35,45,NaN,84,NaN,0,11,66
6525,,NaN,NaN,,,,,NaN,,NaN,,,
6526,30,NaN,NaN,83,99,34,43,NaN,83,NaN,0,11,64
6527,,NaN,NaN,,,,,NaN,,NaN,,,
6528,30,NaN,NaN,82,99,33,43,NaN,82,NaN,0,11,61
6529,,NaN,NaN,,,,,NaN,,NaN,,,
6530,30,NaN,NaN,82,99,32,41,NaN,82,NaN,0,11,58
6531,,NaN,NaN,,,,,NaN,,NaN,,,
6532,30,NaN,NaN,81,99,32,41,NaN,82,NaN,0,11,60
6533,,NaN,NaN,,,,,NaN,,NaN,,,
6534,31,NaN,NaN,81,99,32,41,NaN,81,NaN,0,11,62
6535,,NaN,NaN,,,,,NaN,,NaN,,,
6536,31,NaN,NaN,81,99,32,41,NaN,81,NaN,0,11,62
6537,,NaN,NaN,,,,,NaN,,NaN,,,
6538,31,NaN,NaN,81,99,32,41,NaN,81,NaN,0,11,62
6539,,NaN,NaN,,,,,NaN,,NaN,,,
6540,31,NaN,NaN,81,98,32,41,NaN,81,NaN,0,11,62
6541,,NaN,NaN,,,,,NaN,,NaN,,,
6542,31,NaN,NaN,80,98,33,42,NaN,81,NaN,0,11,64
6543,,NaN,NaN,,,,,NaN,,NaN,,,
6544,31,NaN,NaN,81,96,33,42,NaN,81,NaN,0,11,64
6545,,NaN,NaN,,,,,NaN,,NaN,,,
6546,31,NaN,NaN,82,93,34,43,NaN,82,NaN,0,11,64
6547,,NaN,NaN,,,,,NaN,,NaN,,,
6548,31,NaN,NaN,82,93,34,43,NaN,82,NaN,0,11,64
6549,,NaN,NaN,,,,,NaN,,NaN,,,
6550,31,NaN,NaN,82,96,35,44,NaN,83,NaN,0,11,65
6551,,NaN,NaN,,,,,NaN,,NaN,,,
6552,31,NaN,NaN,83,98,35,44,NaN,83,NaN,0,11,66
6553,,NaN,NaN,,,,,NaN,,NaN,,,
6554,31,NaN,NaN,83,98,36,45,NaN,84,NaN,0,11,68
6555,,NaN,NaN,,,,,NaN,,NaN,,,
6556,32,NaN,NaN,84,97,35,44,NaN,84,NaN,0,11,64
6557,,NaN,NaN,,,,,NaN,,NaN,,,
6558,32,NaN,NaN,84,97,34,44,NaN,84,NaN,0,11,65
6559,,NaN,NaN,,,,,NaN,,NaN,,,
6560,32,NaN,NaN,84,97,36,46,NaN,84,NaN,0,11,70
6561,,NaN,NaN,,,,,NaN,,NaN,,,
6562,32,NaN,NaN,84,96,35,45,NaN,85,NaN,0,11,67
6563,,NaN,NaN,,,,,NaN,,NaN,,,
6564,32,NaN,NaN,83,97,35,45,NaN,84,NaN,0,11,68
6565,,NaN,NaN,,,,,NaN,,NaN,,,
6566,32,NaN,NaN,83,96,35,45,NaN,83,NaN,0,11,67
6567,,NaN,NaN,,,,,NaN,,NaN,,,
6568,32,NaN,NaN,83,96,35,45,NaN,83,NaN,0,11,67
6569,,NaN,NaN,,,,,NaN,,NaN,,,
6570,32,NaN,NaN,82,98,35,45,NaN,83,NaN,0,11,68
6571,,NaN,NaN,,,,,NaN,,NaN,,,
6572,32,NaN,NaN,82,99,36,46,NaN,83,NaN,0,11,69
6573,,NaN,NaN,,,,,NaN,,NaN,,,
6574,32,NaN,NaN,82,99,36,46,NaN,83,NaN,0,11,70
6575,,NaN,NaN,,,,,NaN,,NaN,,,
6576,32,NaN,NaN,83,98,37,47,NaN,84,NaN,0,11,71
6577,,NaN,NaN,,,,,NaN,,NaN,,,
6578,32,NaN,NaN,84,97,37,47,NaN,84,NaN,0,11,70
6579,,NaN,NaN,,,,,NaN,,NaN,,,
6580,32,NaN,NaN,84,97,37,47,NaN,84,NaN,0,11,70
6581,,NaN,NaN,,,,,NaN,,NaN,,,
6582,32,NaN,NaN,85,97,38,48,NaN,85,NaN,0,11,72
6583,,NaN,NaN,,,,,NaN,,NaN,,,
6584,32,NaN,NaN,85,98,38,48,NaN,86,NaN,0,11,72
6585,,NaN,NaN,,,,,NaN,,NaN,,,
6586,33,NaN,NaN,85,97,37,47,NaN,86,NaN,0,11,69
6587,,NaN,NaN,,,,,NaN,,NaN,,,
6588,33,NaN,NaN,85,98,37,47,NaN,86,NaN,0,11,70
6589,,NaN,NaN,,,,,NaN,,NaN,,,
6590,33,NaN,NaN,85,98,36,46,NaN,86,NaN,0,11,69
6591,,NaN,NaN,,,,,NaN,,NaN,,,
6592,33,NaN,NaN,86,98,37,47,NaN,86,NaN,0,11,70
6593,,NaN,NaN,,,,,NaN,,NaN,,,
6594,32,NaN,NaN,85,98,35,46,NaN,86,NaN,0,11,67
6595,,NaN,NaN,,,,,NaN,,NaN,,,
6596,32,NaN,NaN,85,99,36,45,NaN,86,NaN,0,11,67
6597,,NaN,NaN,,,,,NaN,,NaN,,,
6598,32,NaN,NaN,85,99,36,45,NaN,85,NaN,0,11,67
6599,,NaN,NaN,,,,,NaN,,NaN,,,
6600,32,NaN,NaN,84,99,36,46,NaN,85,NaN,0,11,67
6601,,NaN,NaN,,,,,NaN,,NaN,,,
6602,33,NaN,NaN,84,99,36,46,NaN,85,NaN,0,11,67
6603,,NaN,NaN,,,,,NaN,,NaN,,,
6604,33,NaN,NaN,84,99,34,44,NaN,85,NaN,0,11,65
6605,,NaN,NaN,,,,,NaN,,NaN,,,
6606,33,NaN,NaN,84,99,34,43,NaN,85,NaN,0,11,63
6607,,NaN,NaN,,,,,NaN,,NaN,,,
6608,33,NaN,NaN,84,99,34,43,NaN,85,NaN,0,11,63
6609,,NaN,NaN,,,,,NaN,,NaN,,,
6610,32,NaN,NaN,84,100,34,43,NaN,85,NaN,0,11,63
6611,,NaN,NaN,,,,,NaN,,NaN,,,
6612,32,NaN,NaN,84,99,34,43,NaN,85,NaN,0,11,63
6613,,NaN,NaN,,,,,NaN,,NaN,,,
6614,32,NaN,NaN,84,99,34,43,NaN,85,NaN,0,11,63
6615,,NaN,NaN,,,,,NaN,,NaN,,,
6616,32,NaN,NaN,83,100,35,44,NaN,84,NaN,0,11,65
6617,,NaN,NaN,,,,,NaN,,NaN,,,
6618,32,NaN,NaN,82,99,34,44,NaN,84,NaN,0,11,64
6619,,NaN,NaN,,,,,NaN,,NaN,,,
6620,32,NaN,NaN,82,100,35,44,NaN,83,NaN,0,11,66
6621,,NaN,NaN,,,,,NaN,,NaN,,,
6622,32,NaN,NaN,82,100,36,45,NaN,83,NaN,0,11,65
6623,,NaN,NaN,,,,,NaN,,NaN,,,
6624,32,NaN,NaN,83,100,37,46,NaN,83,NaN,0,11,68
6625,,NaN,NaN,,,,,NaN,,NaN,,,
6626,32,NaN,NaN,84,100,38,47,NaN,84,NaN,0,11,69
6627,,NaN,NaN,,,,,NaN,,NaN,,,
6628,32,NaN,NaN,84,100,38,48,NaN,84,NaN,0,11,69
6629,,NaN,NaN,,,,,NaN,,NaN,,,
6630,32,NaN,NaN,84,100,39,48,NaN,85,NaN,0,11,70
6631,,NaN,NaN,,,,,NaN,,NaN,,,
6632,32,NaN,NaN,84,100,38,48,NaN,85,NaN,0,11,70
6633,,NaN,NaN,,,,,NaN,,NaN,,,
6634,32,NaN,NaN,85,100,38,47,NaN,85,NaN,0,11,68
6635,,NaN,NaN,,,,,NaN,,NaN,,,
6636,32,NaN,NaN,85,99,38,47,NaN,85,NaN,0,11,68
6637,,NaN,NaN,,,,,NaN,,NaN,,,
6638,32,NaN,NaN,85,99,18,45,NaN,85,NaN,0,11,61
6639,,NaN,NaN,,,,,NaN,,NaN,,,
6640,32,NaN,NaN,85,99,18,45,NaN,85,NaN,0,11,61
6641,,NaN,NaN,,,,,NaN,,NaN,,,
6642,32,NaN,NaN,86,99,14,43,NaN,86,NaN,0,11,76
6643,,NaN,NaN,,,,,NaN,,NaN,,,
6644,32,NaN,NaN,86,97,16,42,NaN,86,NaN,0,11,77
6645,,NaN,NaN,,,,,NaN,,NaN,,,
6646,32,NaN,NaN,86,98,26,42,NaN,86,NaN,0,11,71
6647,,NaN,NaN,,,,,NaN,,NaN,,,
6648,32,NaN,NaN,86,99,26,42,NaN,87,NaN,0,11,71
6649,,NaN,NaN,,,,,NaN,,NaN,,,
6650,32,NaN,NaN,86,99,31,43,NaN,87,NaN,0,11,58
6651,,NaN,NaN,,,,,NaN,,NaN,,,
6652,32,NaN,NaN,86,100,27,43,NaN,87,NaN,0,11,58
6653,,NaN,NaN,,,,,NaN,,NaN,,,
6654,32,NaN,NaN,86,100,26,42,NaN,87,NaN,0,11,51
6655,,NaN,NaN,,,,,NaN,,NaN,,,
6656,32,NaN,NaN,86,100,34,45,NaN,86,NaN,0,11,60
6657,,NaN,NaN,,,,,NaN,,NaN,,,
6658,32,NaN,NaN,86,99,34,45,NaN,86,NaN,0,11,60
6659,,NaN,NaN,,,,,NaN,,NaN,,,
6660,32,NaN,NaN,85,100,36,36,NaN,86,NaN,0,11,36
6661,,NaN,NaN,,,,,NaN,,NaN,,,
6662,32,NaN,NaN,85,100,36,36,NaN,86,NaN,0,11,36
6663,,NaN,NaN,,,,,NaN,,NaN,,,
6664,32,NaN,NaN,86,100,37,37,NaN,86,NaN,0,11,37
6665,,NaN,NaN,,,,,NaN,,NaN,,,
6666,32,NaN,NaN,86,100,35,37,NaN,87,NaN,0,11,38
6667,,NaN,NaN,,,,,NaN,,NaN,,,
6668,31,NaN,NaN,87,99,35,37,NaN,87,NaN,0,11,38
6669,,NaN,NaN,,,,,NaN,,NaN,,,
