time,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/CVP,SNUADC/ART,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_V5
15573,NaN,,,,,,,,NaN,NaN,,,NaN
15574,NaN,90,,,100,,18,,NaN,NaN,38,91,NaN
15575,NaN,,,,,,,,NaN,NaN,,,NaN
15576,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15577,NaN,,,,,,,,NaN,NaN,,,NaN
15578,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15579,NaN,,,,,,,,NaN,NaN,,,NaN
15580,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15581,NaN,,,,,,,,NaN,NaN,,,NaN
15582,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15583,NaN,,,,,,,,NaN,NaN,,,NaN
15584,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15585,NaN,,,,,,,,NaN,NaN,,,NaN
15586,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15587,NaN,,,,,,,,NaN,NaN,,,NaN
15588,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15589,NaN,,,,,,,,NaN,NaN,,,NaN
15590,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15591,NaN,,,,,,,,NaN,NaN,,,NaN
15592,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15593,NaN,,,,,,,,NaN,NaN,,,NaN
15594,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15595,NaN,,,,,,,,NaN,NaN,,,NaN
15596,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15597,NaN,,,,,,,,NaN,NaN,,,NaN
15598,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15599,NaN,,,,,,,,NaN,NaN,,,NaN
15600,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15601,NaN,,,,,,,,NaN,NaN,,,NaN
15602,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15603,NaN,,,,,,,,NaN,NaN,,,NaN
15604,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15605,NaN,,,,,,,,NaN,NaN,,,NaN
15606,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15607,NaN,,,,,,,,NaN,NaN,,,NaN
15608,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15609,NaN,,,,,,,,NaN,NaN,,,NaN
15610,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15611,NaN,,,,,,,,NaN,NaN,,,NaN
15612,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15613,NaN,,,,,,,,NaN,NaN,,,NaN
15614,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15615,NaN,,,,,,,,NaN,NaN,,,NaN
15616,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15617,NaN,,,,,,,,NaN,NaN,,,NaN
15618,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15619,NaN,,,,,,,,NaN,NaN,,,NaN
15620,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15621,NaN,,,,,,,,NaN,NaN,,,NaN
15622,NaN,90,,,100,,18,,NaN,NaN,38,90,NaN
15623,NaN,,,,,,,,NaN,NaN,,,NaN
15624,NaN,90,,,100,,18,,NaN,NaN,38,90,NaN
15625,NaN,,,,,,,,NaN,NaN,,,NaN
15626,NaN,90,,,100,,18,,NaN,NaN,38,90,NaN
15627,NaN,,,,,,,,NaN,NaN,,,NaN
15628,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15629,NaN,,,,,,,,NaN,NaN,,,NaN
15630,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15631,NaN,,,,,,,,NaN,NaN,,,NaN
15632,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15633,NaN,,,,,,,,NaN,NaN,,,NaN
15634,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15635,NaN,,,,,,,,NaN,NaN,,,NaN
15636,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15637,NaN,,,,,,,,NaN,NaN,,,NaN
15638,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15639,NaN,,,,,,,,NaN,NaN,,,NaN
15640,NaN,89,,,100,,18,,NaN,NaN,38,90,NaN
15641,NaN,,,,,,,,NaN,NaN,,,NaN
15642,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15643,NaN,,,,,,,,NaN,NaN,,,NaN
15644,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15645,NaN,,,,,,,,NaN,NaN,,,NaN
15646,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15647,NaN,,,,,,,,NaN,NaN,,,NaN
15648,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15649,NaN,,,,,,,,NaN,NaN,,,NaN
15650,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15651,NaN,,,,,,,,NaN,NaN,,,NaN
15652,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15653,NaN,,,,,,,,NaN,NaN,,,NaN
15654,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15655,NaN,,,,,,,,NaN,NaN,,,NaN
15656,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15657,NaN,,,,,,,,NaN,NaN,,,NaN
15658,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15659,NaN,,,,,,,,NaN,NaN,,,NaN
15660,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15661,NaN,,,,,,,,NaN,NaN,,,NaN
15662,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15663,NaN,,,,,,,,NaN,NaN,,,NaN
15664,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15665,NaN,,,,,,,,NaN,NaN,,,NaN
15666,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15667,NaN,,,,,,,,NaN,NaN,,,NaN
15668,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15669,NaN,,,,,,,,NaN,NaN,,,NaN
15670,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15671,NaN,,,,,,,,NaN,NaN,,,NaN
15672,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15673,NaN,,,,,,,,NaN,NaN,,,NaN
15674,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15675,NaN,,,,,,,,NaN,NaN,,,NaN
15676,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15677,NaN,,,,,,,,NaN,NaN,,,NaN
15678,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15679,NaN,,,,,,,,NaN,NaN,,,NaN
15680,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15681,NaN,,,,,,,,NaN,NaN,,,NaN
15682,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15683,NaN,,,,,,,,NaN,NaN,,,NaN
15684,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15685,NaN,,,,,,,,NaN,NaN,,,NaN
15686,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15687,NaN,,,,,,,,NaN,NaN,,,NaN
15688,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15689,NaN,,,,,,,,NaN,NaN,,,NaN
15690,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15691,NaN,,,,,,,,NaN,NaN,,,NaN
15692,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15693,NaN,,,,,,,,NaN,NaN,,,NaN
15694,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15695,NaN,,,,,,,,NaN,NaN,,,NaN
15696,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15697,NaN,,,,,,,,NaN,NaN,,,NaN
15698,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15699,NaN,,,,,,,,NaN,NaN,,,NaN
15700,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15701,NaN,,,,,,,,NaN,NaN,,,NaN
15702,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15703,NaN,,,,,,,,NaN,NaN,,,NaN
15704,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15705,NaN,,,,,,,,NaN,NaN,,,NaN
15706,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15707,NaN,,,,,,,,NaN,NaN,,,NaN
15708,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15709,NaN,,,,,,,,NaN,NaN,,,NaN
15710,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15711,NaN,,,,,,,,NaN,NaN,,,NaN
15712,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15713,NaN,,,,,,,,NaN,NaN,,,NaN
15714,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15715,NaN,,,,,,,,NaN,NaN,,,NaN
15716,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15717,NaN,,,,,,,,NaN,NaN,,,NaN
15718,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15719,NaN,,,,,,,,NaN,NaN,,,NaN
15720,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15721,NaN,,,,,,,,NaN,NaN,,,NaN
15722,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15723,NaN,,,,,,,,NaN,NaN,,,NaN
15724,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15725,NaN,,,,,,,,NaN,NaN,,,NaN
15726,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15727,NaN,,,,,,,,NaN,NaN,,,NaN
15728,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15729,NaN,,,,,,,,NaN,NaN,,,NaN
15730,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15731,NaN,,,,,,,,NaN,NaN,,,NaN
15732,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15733,NaN,,,,,,,,NaN,NaN,,,NaN
15734,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15735,NaN,,,,,,,,NaN,NaN,,,NaN
15736,NaN,89,,,100,,18,,NaN,NaN,37,90,NaN
15737,NaN,,,,,,,,NaN,NaN,,,NaN
15738,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15739,NaN,,,,,,,,NaN,NaN,,,NaN
15740,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15741,NaN,,,,,,,,NaN,NaN,,,NaN
15742,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15743,NaN,,,,,,,,NaN,NaN,,,NaN
15744,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
15745,NaN,,,,,,,,NaN,NaN,,,NaN
15746,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15747,NaN,,,,,,,,NaN,NaN,,,NaN
15748,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15749,NaN,,,,,,,,NaN,NaN,,,NaN
15750,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15751,NaN,,,,,,,,NaN,NaN,,,NaN
15752,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15753,NaN,,,,,,,,NaN,NaN,,,NaN
15754,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15755,NaN,,,,,,,,NaN,NaN,,,NaN
15756,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15757,NaN,,,,,,,,NaN,NaN,,,NaN
15758,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15759,NaN,,,,,,,,NaN,NaN,,,NaN
15760,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15761,NaN,,,,,,,,NaN,NaN,,,NaN
15762,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15763,NaN,,,,,,,,NaN,NaN,,,NaN
15764,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15765,NaN,,,,,,,,NaN,NaN,,,NaN
15766,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15767,NaN,,,,,,,,NaN,NaN,,,NaN
15768,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15769,NaN,,,,,,,,NaN,NaN,,,NaN
15770,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15771,NaN,,,,,,,,NaN,NaN,,,NaN
15772,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15773,NaN,,,,,,,,NaN,NaN,,,NaN
15774,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15775,NaN,,,,,,,,NaN,NaN,,,NaN
15776,NaN,91,,,100,,18,,NaN,NaN,36,92,NaN
15777,NaN,,,,,,,,NaN,NaN,,,NaN
15778,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15779,NaN,,,,,,,,NaN,NaN,,,NaN
15780,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15781,NaN,,,,,,,,NaN,NaN,,,NaN
15782,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15783,NaN,,,,,,,,NaN,NaN,,,NaN
15784,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15785,NaN,,,,,,,,NaN,NaN,,,NaN
15786,NaN,91,,,100,,18,,NaN,NaN,36,92,NaN
15787,NaN,,,,,,,,NaN,NaN,,,NaN
15788,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15789,NaN,,,,,,,,NaN,NaN,,,NaN
15790,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15791,NaN,,,,,,,,NaN,NaN,,,NaN
15792,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15793,NaN,,,,,,,,NaN,NaN,,,NaN
15794,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15795,NaN,,,,,,,,NaN,NaN,,,NaN
15796,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15797,NaN,,,,,,,,NaN,NaN,,,NaN
15798,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15799,NaN,,,,,,,,NaN,NaN,,,NaN
15800,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15801,NaN,,,,,,,,NaN,NaN,,,NaN
15802,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15803,NaN,,,,,,,,NaN,NaN,,,NaN
15804,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15805,NaN,,,,,,,,NaN,NaN,,,NaN
15806,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15807,NaN,,,,,,,,NaN,NaN,,,NaN
15808,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15809,NaN,,,,,,,,NaN,NaN,,,NaN
15810,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15811,NaN,,,,,,,,NaN,NaN,,,NaN
15812,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15813,NaN,,,,,,,,NaN,NaN,,,NaN
15814,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15815,NaN,,,,,,,,NaN,NaN,,,NaN
15816,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15817,NaN,,,,,,,,NaN,NaN,,,NaN
15818,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15819,NaN,,,,,,,,NaN,NaN,,,NaN
15820,NaN,91,,,100,,18,,NaN,NaN,36,92,NaN
15821,NaN,,,,,,,,NaN,NaN,,,NaN
15822,NaN,91,,,100,,18,,NaN,NaN,36,92,NaN
15823,NaN,,,,,,,,NaN,NaN,,,NaN
15824,NaN,91,,,100,,18,,NaN,NaN,36,92,NaN
15825,NaN,,,,,,,,NaN,NaN,,,NaN
15826,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15827,NaN,,,,,,,,NaN,NaN,,,NaN
15828,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15829,NaN,,,,,,,,NaN,NaN,,,NaN
15830,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15831,NaN,,,,,,,,NaN,NaN,,,NaN
15832,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15833,NaN,,,,,,,,NaN,NaN,,,NaN
15834,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15835,NaN,,,,,,,,NaN,NaN,,,NaN
15836,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15837,NaN,,,,,,,,NaN,NaN,,,NaN
15838,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15839,NaN,,,,,,,,NaN,NaN,,,NaN
15840,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15841,NaN,,,,,,,,NaN,NaN,,,NaN
15842,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15843,NaN,,,,,,,,NaN,NaN,,,NaN
15844,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15845,NaN,,,,,,,,NaN,NaN,,,NaN
15846,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15847,NaN,,,,,,,,NaN,NaN,,,NaN
15848,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15849,NaN,,,,,,,,NaN,NaN,,,NaN
15850,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15851,NaN,,,,,,,,NaN,NaN,,,NaN
15852,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15853,NaN,,,,,,,,NaN,NaN,,,NaN
15854,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15855,NaN,,,,,,,,NaN,NaN,,,NaN
15856,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15857,NaN,,,,,,,,NaN,NaN,,,NaN
15858,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15859,NaN,,,,,,,,NaN,NaN,,,NaN
15860,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15861,NaN,,,,,,,,NaN,NaN,,,NaN
15862,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15863,NaN,,,,,,,,NaN,NaN,,,NaN
15864,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15865,NaN,,,,,,,,NaN,NaN,,,NaN
15866,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15867,NaN,,,,,,,,NaN,NaN,,,NaN
15868,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15869,NaN,,,,,,,,NaN,NaN,,,NaN
15870,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15871,NaN,,,,,,,,NaN,NaN,,,NaN
15872,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15873,NaN,,,,,,,,NaN,NaN,,,NaN
15874,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15875,NaN,,,,,,,,NaN,NaN,,,NaN
15876,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15877,NaN,,,,,,,,NaN,NaN,,,NaN
15878,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15879,NaN,,,,,,,,NaN,NaN,,,NaN
15880,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15881,NaN,,,,,,,,NaN,NaN,,,NaN
15882,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15883,NaN,,,,,,,,NaN,NaN,,,NaN
15884,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15885,NaN,,,,,,,,NaN,NaN,,,NaN
15886,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15887,NaN,,,,,,,,NaN,NaN,,,NaN
15888,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15889,NaN,,,,,,,,NaN,NaN,,,NaN
15890,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15891,NaN,,,,,,,,NaN,NaN,,,NaN
15892,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15893,NaN,,,,,,,,NaN,NaN,,,NaN
15894,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15895,NaN,,,,,,,,NaN,NaN,,,NaN
15896,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15897,NaN,,,,,,,,NaN,NaN,,,NaN
15898,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15899,NaN,,,,,,,,NaN,NaN,,,NaN
15900,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15901,NaN,,,,,,,,NaN,NaN,,,NaN
15902,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15903,NaN,,,,,,,,NaN,NaN,,,NaN
15904,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15905,NaN,,,,,,,,NaN,NaN,,,NaN
15906,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15907,NaN,,,,,,,,NaN,NaN,,,NaN
15908,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15909,NaN,,,,,,,,NaN,NaN,,,NaN
15910,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15911,NaN,,,,,,,,NaN,NaN,,,NaN
15912,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15913,NaN,,,,,,,,NaN,NaN,,,NaN
15914,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15915,NaN,,,,,,,,NaN,NaN,,,NaN
15916,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15917,NaN,,,,,,,,NaN,NaN,,,NaN
15918,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15919,NaN,,,,,,,,NaN,NaN,,,NaN
15920,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15921,NaN,,,,,,,,NaN,NaN,,,NaN
15922,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15923,NaN,,,,,,,,NaN,NaN,,,NaN
15924,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15925,NaN,,,,,,,,NaN,NaN,,,NaN
15926,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15927,NaN,,,,,,,,NaN,NaN,,,NaN
15928,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15929,NaN,,,,,,,,NaN,NaN,,,NaN
15930,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15931,NaN,,,,,,,,NaN,NaN,,,NaN
15932,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15933,NaN,,,,,,,,NaN,NaN,,,NaN
15934,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15935,NaN,,,,,,,,NaN,NaN,,,NaN
15936,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15937,NaN,,,,,,,,NaN,NaN,,,NaN
15938,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15939,NaN,,,,,,,,NaN,NaN,,,NaN
15940,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15941,NaN,,,,,,,,NaN,NaN,,,NaN
15942,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15943,NaN,,,,,,,,NaN,NaN,,,NaN
15944,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15945,NaN,,,,,,,,NaN,NaN,,,NaN
15946,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15947,NaN,,,,,,,,NaN,NaN,,,NaN
15948,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15949,NaN,,,,,,,,NaN,NaN,,,NaN
15950,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15951,NaN,,,,,,,,NaN,NaN,,,NaN
15952,NaN,91,,,100,,18,,NaN,NaN,37,92,NaN
15953,NaN,,,,,,,,NaN,NaN,,,NaN
15954,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15955,NaN,,,,,,,,NaN,NaN,,,NaN
15956,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15957,NaN,,,,,,,,NaN,NaN,,,NaN
15958,NaN,91,,,100,,18,,NaN,NaN,36,91,NaN
15959,NaN,,,,,,,,NaN,NaN,,,NaN
15960,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15961,NaN,,,,,,,,NaN,NaN,,,NaN
15962,NaN,91,,,100,,18,350,NaN,NaN,37,91,NaN
15963,NaN,,,,,,,,NaN,NaN,,,NaN
15964,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15965,NaN,,,,,,,,NaN,NaN,,,NaN
15966,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15967,NaN,,,,,,,,NaN,NaN,,,NaN
15968,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15969,NaN,,,,,,,,NaN,NaN,,,NaN
15970,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15971,NaN,,,,,,,,NaN,NaN,,,NaN
15972,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15973,NaN,,,,,,,,NaN,NaN,,,NaN
15974,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15975,NaN,,,,,,,,NaN,NaN,,,NaN
15976,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15977,NaN,,,,,,,,NaN,NaN,,,NaN
15978,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15979,NaN,,,,,,,,NaN,NaN,,,NaN
15980,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15981,NaN,,,,,,,,NaN,NaN,,,NaN
15982,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15983,NaN,,,,,,,,NaN,NaN,,,NaN
15984,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15985,NaN,,,,,,,,NaN,NaN,,,NaN
15986,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15987,NaN,,,,,,,,NaN,NaN,,,NaN
15988,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15989,NaN,,,,,,,,NaN,NaN,,,NaN
15990,NaN,91,,,100,,18,,NaN,NaN,37,91,NaN
15991,NaN,,,,,,,,NaN,NaN,,,NaN
15992,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15993,NaN,,,,,,,,NaN,NaN,,,NaN
15994,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
15995,NaN,,,,,,,,NaN,NaN,,,NaN
15996,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15997,NaN,,,,,,,,NaN,NaN,,,NaN
15998,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
15999,NaN,,,,,,,,NaN,NaN,,,NaN
16000,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
16001,NaN,,,,,,,,NaN,NaN,,,NaN
16002,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
16003,NaN,,,,,,,,NaN,NaN,,,NaN
16004,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
16005,NaN,,,,,,,,NaN,NaN,,,NaN
16006,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
16007,NaN,,,,,,,,NaN,NaN,,,NaN
16008,NaN,90,,,100,,18,,NaN,NaN,36,91,NaN
16009,NaN,,,,,,,,NaN,NaN,,,NaN
16010,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16011,NaN,,,,,,,,NaN,NaN,,,NaN
16012,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16013,NaN,,,,,,,,NaN,NaN,,,NaN
16014,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16015,NaN,,,,,,,,NaN,NaN,,,NaN
16016,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16017,NaN,,,,,,,,NaN,NaN,,,NaN
16018,NaN,90,,,100,,18,,NaN,NaN,37,91,NaN
16019,NaN,,,,,,,,NaN,NaN,,,NaN
16020,NaN,90,,,100,,18,,NaN,NaN,37,89,NaN
16021,NaN,,,,,,,,NaN,NaN,,,NaN
16022,NaN,90,,,100,,18,,NaN,NaN,37,90,NaN
16023,NaN,,,,,,,,NaN,NaN,,,NaN
16024,NaN,90,,,100,,18,,NaN,NaN,37,89,NaN
16025,NaN,,,,,,,,NaN,NaN,,,NaN
