time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,SNUADC/ART,Solar8000/HR
4062,NaN,11,69,33,NaN,76,52,12,104,96,NaN,NaN,74
4063,NaN,,,,NaN,,,,,,NaN,NaN,
4064,NaN,11,70,33,NaN,77,51,12,104,95,NaN,NaN,74
4065,NaN,,,,NaN,,,,,,NaN,NaN,
4066,NaN,11,71,33,NaN,78,52,12,104,94,NaN,NaN,75
4067,NaN,,,,NaN,,,,,,NaN,NaN,
4068,NaN,11,72,33,NaN,78,53,12,107,93,NaN,NaN,76
4069,NaN,,,,NaN,,,,,,NaN,NaN,
4070,NaN,11,73,33,NaN,78,54,12,107,96,NaN,NaN,77
4071,NaN,,,,NaN,,,,,,NaN,NaN,
4072,NaN,11,74,33,NaN,77,55,12,108,99,NaN,NaN,89
4073,NaN,,,,NaN,,,,,,NaN,NaN,
4074,NaN,11,73,33,NaN,77,53,12,106,99,NaN,NaN,88
4075,NaN,,,,NaN,,,,,,NaN,NaN,
4076,NaN,11,72,33,NaN,77,53,12,105,100,NaN,NaN,88
4077,NaN,,,,NaN,,,,,,NaN,NaN,
4078,NaN,11,72,33,NaN,76,52,12,105,100,NaN,NaN,76
4079,NaN,,,,NaN,,,,,,NaN,NaN,
4080,NaN,11,71,33,NaN,76,50,12,103,100,NaN,NaN,87
4081,NaN,,,,NaN,,,,,,NaN,NaN,
4082,NaN,11,70,33,NaN,76,51,12,104,99,NaN,NaN,86
4083,NaN,,,,NaN,,,,,,NaN,NaN,
4084,NaN,11,70,33,NaN,76,51,12,102,99,NaN,NaN,86
4085,NaN,,,,NaN,,,,,,NaN,NaN,
4086,NaN,11,69,33,NaN,76,50,12,102,99,NaN,NaN,75
4087,NaN,,,,NaN,,,,,,NaN,NaN,
4088,NaN,11,70,33,NaN,76,50,12,103,99,NaN,NaN,75
4089,NaN,,,,NaN,,,,,,NaN,NaN,
4090,NaN,11,69,33,NaN,76,50,12,101,100,NaN,NaN,75
4091,NaN,,,,NaN,,,,,,NaN,NaN,
4092,NaN,11,70,33,NaN,76,52,12,104,100,NaN,NaN,76
4093,NaN,,,,NaN,,,,,,NaN,NaN,
4094,NaN,11,70,33,NaN,77,51,12,103,100,NaN,NaN,77
4095,NaN,,,,NaN,,,,,,NaN,NaN,
4096,NaN,11,70,33,NaN,78,52,12,102,99,NaN,NaN,77
4097,NaN,,,,NaN,,,,,,NaN,NaN,
4098,NaN,11,70,33,NaN,77,52,12,104,99,NaN,NaN,77
4099,NaN,,,,NaN,,,,,,NaN,NaN,
4100,NaN,11,70,33,NaN,77,51,12,102,100,NaN,NaN,77
4101,NaN,,,,NaN,,,,,,NaN,NaN,
4102,NaN,10,70,33,NaN,77,52,12,102,100,NaN,NaN,77
4103,NaN,,,,NaN,,,,,,NaN,NaN,
4104,NaN,10,70,34,NaN,77,52,12,102,100,NaN,NaN,77
4105,NaN,,,,NaN,,,,,,NaN,NaN,
4106,NaN,10,71,34,NaN,78,52,12,103,100,NaN,NaN,77
4107,NaN,,,,NaN,,,,,,NaN,NaN,
4108,NaN,10,71,34,NaN,78,51,12,103,100,NaN,NaN,78
4109,NaN,,,,NaN,,,,,,NaN,NaN,
4110,NaN,11,70,34,NaN,78,50,12,102,100,NaN,NaN,78
4111,NaN,,,,NaN,,,,,,NaN,NaN,
4112,NaN,11,69,34,NaN,77,50,12,101,100,NaN,NaN,78
4113,NaN,,,,NaN,,,,,,NaN,NaN,
4114,NaN,11,67,34,NaN,76,48,12,99,97,NaN,NaN,76
4115,NaN,,,,NaN,,,,,,NaN,NaN,
4116,NaN,11,67,34,NaN,76,49,12,99,96,NaN,NaN,74
4117,NaN,,,,NaN,,,,,,NaN,NaN,
4118,NaN,10,68,33,NaN,74,50,12,101,95,NaN,NaN,72
4119,NaN,,,,NaN,,,,,,NaN,NaN,
4120,NaN,10,69,33,NaN,74,50,12,101,96,NaN,NaN,74
4121,NaN,,,,NaN,,,,,,NaN,NaN,
4122,NaN,10,70,33,NaN,76,52,12,103,97,NaN,NaN,75
4123,NaN,,,,NaN,,,,,,NaN,NaN,
4124,NaN,10,71,33,NaN,78,52,12,104,97,NaN,NaN,77
4125,NaN,,,,NaN,,,,,,NaN,NaN,
4126,NaN,11,71,33,NaN,78,53,12,104,96,NaN,NaN,78
4127,NaN,,,,NaN,,,,,,NaN,NaN,
4128,NaN,11,71,33,NaN,78,53,12,104,96,NaN,NaN,78
4129,NaN,,,,NaN,,,,,,NaN,NaN,
4130,NaN,10,71,33,NaN,78,53,12,104,96,NaN,NaN,78
4131,NaN,,,,NaN,,,,,,NaN,NaN,
4132,NaN,10,72,34,NaN,78,54,12,105,96,NaN,NaN,78
4133,NaN,,,,NaN,,,,,,NaN,NaN,
4134,NaN,10,73,34,NaN,79,55,12,105,95,NaN,NaN,79
4135,NaN,,,,NaN,,,,,,NaN,NaN,
4136,NaN,11,74,34,NaN,79,55,12,106,96,NaN,NaN,80
4137,NaN,,,,NaN,,,,,,NaN,NaN,
4138,NaN,11,75,33,NaN,79,55,12,108,97,NaN,NaN,81
4139,NaN,,,,NaN,,,,,,NaN,NaN,
4140,NaN,10,74,33,NaN,79,55,12,106,97,NaN,NaN,82
4141,NaN,,,,NaN,,,,,,NaN,NaN,
4142,NaN,10,75,33,NaN,80,55,12,108,97,NaN,NaN,81
4143,NaN,,,,NaN,,,,,,NaN,NaN,
4144,NaN,11,74,33,NaN,81,55,12,107,98,NaN,NaN,80
4145,NaN,,,,NaN,,,,,,NaN,NaN,
4146,NaN,11,74,34,NaN,81,55,12,106,98,NaN,NaN,79
4147,NaN,,,,NaN,,,,,,NaN,NaN,
4148,NaN,11,74,34,NaN,81,55,12,107,98,NaN,NaN,79
4149,NaN,,,,NaN,,,,,,NaN,NaN,
4150,NaN,11,74,34,NaN,81,54,12,106,98,NaN,NaN,89
4151,NaN,,,,NaN,,,,,,NaN,NaN,
4152,NaN,11,75,34,NaN,80,56,12,108,96,NaN,NaN,89
4153,NaN,,,,NaN,,,,,,NaN,NaN,
4154,NaN,11,75,34,NaN,80,55,12,107,96,NaN,NaN,105
4155,NaN,,,,NaN,,,,,,NaN,NaN,
4156,NaN,11,74,34,NaN,78,55,12,106,97,NaN,NaN,105
4157,NaN,,,,NaN,,,,,,NaN,NaN,
4158,NaN,11,74,34,NaN,78,54,12,107,97,NaN,NaN,105
4159,NaN,,,,NaN,,,,,,NaN,NaN,
4160,NaN,10,73,33,NaN,78,53,12,105,97,NaN,NaN,82
4161,NaN,,,,NaN,,,,,,NaN,NaN,
4162,NaN,10,74,33,NaN,77,55,12,107,99,NaN,NaN,78
4163,NaN,,,,NaN,,,,,,NaN,NaN,
4164,NaN,10,73,33,NaN,78,54,12,105,100,NaN,NaN,78
4165,NaN,,,,NaN,,,,,,NaN,NaN,
4166,NaN,10,73,33,NaN,78,53,12,104,100,NaN,NaN,78
4167,NaN,,,,NaN,,,,,,NaN,NaN,
4168,NaN,10,73,33,NaN,78,53,12,105,100,NaN,NaN,85
4169,NaN,,,,NaN,,,,,,NaN,NaN,
4170,NaN,11,72,33,NaN,78,53,12,104,100,NaN,NaN,85
4171,NaN,,,,NaN,,,,,,NaN,NaN,
4172,NaN,11,73,33,NaN,77,54,12,107,100,NaN,NaN,84
4173,NaN,,,,NaN,,,,,,NaN,NaN,
4174,NaN,11,73,33,NaN,77,53,12,105,100,NaN,NaN,77
4175,NaN,,,,NaN,,,,,,NaN,NaN,
4176,NaN,11,73,33,NaN,77,54,12,104,100,NaN,NaN,77
4177,NaN,,,,NaN,,,,,,NaN,NaN,
4178,NaN,11,73,33,NaN,77,54,12,106,100,NaN,NaN,76
4179,NaN,,,,NaN,,,,,,NaN,NaN,
4180,NaN,11,72,33,NaN,77,52,12,103,100,NaN,NaN,76
4181,NaN,,,,NaN,,,,,,NaN,NaN,
4182,NaN,11,73,34,NaN,77,53,12,106,100,NaN,NaN,76
4183,NaN,,,,NaN,,,,,,NaN,NaN,
4184,NaN,11,73,34,NaN,77,54,12,105,100,NaN,NaN,76
4185,NaN,,,,NaN,,,,,,NaN,NaN,
4186,NaN,10,73,34,NaN,77,54,12,105,100,NaN,NaN,77
4187,NaN,,,,NaN,,,,,,NaN,NaN,
4188,NaN,10,74,34,NaN,77,55,12,107,100,NaN,NaN,77
4189,NaN,,,,NaN,,,,,,NaN,NaN,
4190,NaN,10,74,34,NaN,78,54,12,105,100,NaN,NaN,77
4191,NaN,,,,NaN,,,,,,NaN,NaN,
4192,NaN,10,75,34,NaN,78,56,12,107,100,NaN,NaN,88
4193,NaN,,,,NaN,,,,,,NaN,NaN,
4194,NaN,10,74,34,NaN,78,55,12,106,100,NaN,NaN,89
4195,NaN,,,,NaN,,,,,,NaN,NaN,
4196,NaN,10,74,34,NaN,79,55,12,105,100,NaN,NaN,89
4197,NaN,,,,NaN,,,,,,NaN,NaN,
4198,NaN,10,74,34,NaN,78,54,12,107,100,NaN,NaN,78
4199,NaN,,,,NaN,,,,,,NaN,NaN,
4200,NaN,11,73,34,NaN,78,52,12,105,100,NaN,NaN,78
4201,NaN,,,,NaN,,,,,,NaN,NaN,
4202,NaN,11,72,34,NaN,78,52,12,104,100,NaN,NaN,77
4203,NaN,,,,NaN,,,,,,NaN,NaN,
4204,NaN,11,71,34,NaN,78,51,12,104,100,NaN,NaN,77
4205,NaN,,,,NaN,,,,,,NaN,NaN,
4206,NaN,11,70,34,NaN,78,50,12,102,100,NaN,NaN,75
4207,NaN,,,,NaN,,,,,,NaN,NaN,
4208,NaN,11,69,34,NaN,75,49,12,103,99,NaN,NaN,74
4209,NaN,,,,NaN,,,,,,NaN,NaN,
4210,NaN,11,69,34,NaN,74,49,12,102,97,NaN,NaN,72
4211,NaN,,,,NaN,,,,,,NaN,NaN,
4212,NaN,11,69,34,NaN,74,50,12,103,97,NaN,NaN,72
4213,NaN,,,,NaN,,,,,,NaN,NaN,
4214,NaN,11,69,33,NaN,73,49,12,102,98,NaN,NaN,72
4215,NaN,,,,NaN,,,,,,NaN,NaN,
4216,NaN,10,69,33,NaN,73,51,12,101,98,NaN,NaN,74
4217,NaN,,,,NaN,,,,,,NaN,NaN,
4218,NaN,10,70,33,NaN,74,51,12,104,98,NaN,NaN,75
4219,NaN,,,,NaN,,,,,,NaN,NaN,
4220,NaN,10,70,33,NaN,76,51,12,103,99,NaN,NaN,76
4221,NaN,,,,NaN,,,,,,NaN,NaN,
4222,NaN,10,71,33,NaN,77,52,12,105,99,NaN,NaN,77
4223,NaN,,,,NaN,,,,,,NaN,NaN,
4224,NaN,11,70,33,NaN,77,51,12,104,100,NaN,NaN,77
4225,NaN,,,,NaN,,,,,,NaN,NaN,
4226,NaN,11,70,33,NaN,77,51,12,103,100,NaN,NaN,76
4227,NaN,,,,NaN,,,,,,NaN,NaN,
4228,NaN,11,71,34,NaN,76,52,12,105,100,NaN,NaN,76
4229,NaN,,,,NaN,,,,,,NaN,NaN,
4230,NaN,11,71,34,NaN,76,52,12,104,100,NaN,NaN,76
4231,NaN,,,,NaN,,,,,,NaN,NaN,
4232,NaN,11,71,34,NaN,76,53,12,105,99,NaN,NaN,75
4233,NaN,,,,NaN,,,,,,NaN,NaN,
4234,NaN,11,72,34,NaN,75,53,12,105,99,NaN,NaN,75
4235,NaN,,,,NaN,,,,,,NaN,NaN,
4236,NaN,11,72,34,NaN,76,53,12,105,99,NaN,NaN,76
4237,NaN,,,,NaN,,,,,,NaN,NaN,
4238,NaN,11,72,34,NaN,76,53,12,106,100,NaN,NaN,76
4239,NaN,,,,NaN,,,,,,NaN,NaN,
4240,NaN,11,72,34,NaN,76,52,12,104,100,NaN,NaN,76
4241,NaN,,,,NaN,,,,,,NaN,NaN,
4242,NaN,11,72,34,NaN,77,53,12,105,100,NaN,NaN,76
4243,NaN,,,,NaN,,,,,,NaN,NaN,
4244,NaN,11,71,33,NaN,76,52,12,104,100,NaN,NaN,76
4245,NaN,,,,NaN,,,,,,NaN,NaN,
4246,NaN,10,71,33,NaN,77,52,12,103,100,NaN,NaN,76
4247,NaN,,,,NaN,,,,,,NaN,NaN,
4248,NaN,10,71,33,NaN,77,52,12,105,100,NaN,NaN,76
4249,NaN,,,,NaN,,,,,,NaN,NaN,
4250,NaN,10,70,33,NaN,77,51,12,103,100,NaN,NaN,76
4251,NaN,,,,NaN,,,,,,NaN,NaN,
4252,NaN,10,70,33,NaN,76,52,12,103,100,NaN,NaN,76
4253,NaN,,,,NaN,,,,,,NaN,NaN,
4254,NaN,11,69,33,NaN,75,50,12,102,100,NaN,NaN,75
4255,NaN,,,,NaN,,,,,,NaN,NaN,
4256,NaN,11,69,33,NaN,75,50,12,101,100,NaN,NaN,74
4257,NaN,,,,NaN,,,,,,NaN,NaN,
4258,NaN,11,70,33,NaN,74,51,12,103,100,NaN,NaN,74
4259,NaN,,,,NaN,,,,,,NaN,NaN,
4260,NaN,11,70,33,NaN,75,51,12,102,100,NaN,NaN,74
4261,NaN,,,,NaN,,,,,,NaN,NaN,
4262,NaN,11,70,33,NaN,75,51,12,104,100,NaN,NaN,75
4263,NaN,,,,NaN,,,,,,NaN,NaN,
4264,NaN,11,69,33,NaN,76,49,12,102,100,NaN,NaN,75
4265,NaN,,,,NaN,,,,,,NaN,NaN,
4266,NaN,11,69,33,NaN,76,50,12,102,100,NaN,NaN,75
4267,NaN,,,,NaN,,,,,,NaN,NaN,
4268,NaN,11,69,33,NaN,76,50,12,104,98,NaN,NaN,75
4269,NaN,,,,NaN,,,,,,NaN,NaN,
4270,NaN,11,69,33,NaN,75,50,12,102,100,NaN,NaN,74
4271,NaN,,,,NaN,,,,,,NaN,NaN,
4272,NaN,11,70,33,NaN,75,52,12,103,100,NaN,NaN,74
4273,NaN,,,,NaN,,,,,,NaN,NaN,
4274,NaN,11,70,33,NaN,74,51,12,103,100,NaN,NaN,74
4275,NaN,,,,NaN,,,,,,NaN,NaN,
4276,NaN,10,70,33,NaN,74,52,12,103,100,NaN,NaN,74
4277,NaN,,,,NaN,,,,,,NaN,NaN,
4278,NaN,10,71,33,NaN,74,52,12,104,100,NaN,NaN,74
4279,NaN,,,,NaN,,,,,,NaN,NaN,
4280,NaN,10,70,33,NaN,74,51,12,103,100,NaN,NaN,73
4281,NaN,,,,NaN,,,,,,NaN,NaN,
4282,NaN,10,70,34,NaN,74,51,12,104,100,NaN,NaN,74
4283,NaN,,,,NaN,,,,,,NaN,NaN,
4284,NaN,10,68,34,NaN,74,48,12,101,100,NaN,NaN,80
4285,NaN,,,,NaN,,,,,,NaN,NaN,
4286,NaN,10,67,34,NaN,73,48,12,99,100,NaN,NaN,84
4287,NaN,,,,NaN,,,,,,NaN,NaN,
4288,NaN,10,67,33,NaN,74,48,12,100,100,NaN,NaN,83
4289,NaN,,,,NaN,,,,,,NaN,NaN,
4290,NaN,10,67,33,NaN,75,48,12,99,99,NaN,NaN,76
4291,NaN,,,,NaN,,,,,,NaN,NaN,
4292,NaN,10,68,33,NaN,75,50,12,101,100,NaN,NaN,74
4293,NaN,,,,NaN,,,,,,NaN,NaN,
4294,NaN,10,68,33,NaN,77,49,12,101,100,NaN,NaN,75
4295,NaN,,,,NaN,,,,,,NaN,NaN,
4296,NaN,10,68,33,NaN,77,50,12,101,100,NaN,NaN,76
4297,NaN,,,,NaN,,,,,,NaN,NaN,
4298,NaN,10,69,33,NaN,77,50,12,103,100,NaN,NaN,76
4299,NaN,,,,NaN,,,,,,NaN,NaN,
4300,NaN,10,69,33,NaN,77,50,12,102,100,NaN,NaN,76
4301,NaN,,,,NaN,,,,,,NaN,NaN,
4302,NaN,10,70,33,NaN,77,51,12,104,100,NaN,NaN,77
4303,NaN,,,,NaN,,,,,,NaN,NaN,
4304,NaN,10,70,33,NaN,78,50,12,103,100,NaN,NaN,77
4305,NaN,,,,NaN,,,,,,NaN,NaN,
4306,NaN,9,70,33,NaN,78,51,12,102,100,NaN,NaN,78
4307,NaN,,,,NaN,,,,,,NaN,NaN,
4308,NaN,9,71,33,NaN,79,52,12,105,100,NaN,NaN,78
4309,NaN,,,,NaN,,,,,,NaN,NaN,
4310,NaN,9,71,33,NaN,79,51,12,103,100,NaN,NaN,79
4311,NaN,,,,NaN,,,,,,NaN,NaN,
4312,NaN,9,71,33,NaN,79,52,12,104,100,NaN,NaN,79
4313,NaN,,,,NaN,,,,,,NaN,NaN,
4314,NaN,10,70,33,NaN,79,49,12,102,100,NaN,NaN,79
4315,NaN,,,,NaN,,,,,,NaN,NaN,
4316,NaN,10,69,33,NaN,79,49,12,101,100,NaN,NaN,78
4317,NaN,,,,NaN,,,,,,NaN,NaN,
4318,NaN,10,69,33,NaN,78,50,12,103,100,NaN,NaN,78
4319,NaN,,,,NaN,,,,,,NaN,NaN,
4320,NaN,10,68,33,NaN,78,49,12,100,100,NaN,NaN,77
4321,NaN,,,,NaN,,,,,,NaN,NaN,
4322,NaN,10,69,33,NaN,78,51,12,102,100,NaN,NaN,77
4323,NaN,,,,NaN,,,,,,NaN,NaN,
4324,NaN,10,69,33,NaN,78,50,12,102,100,NaN,NaN,78
4325,NaN,,,,NaN,,,,,,NaN,NaN,
4326,NaN,10,69,33,NaN,79,51,12,102,100,NaN,NaN,78
4327,NaN,,,,NaN,,,,,,NaN,NaN,
4328,NaN,10,69,33,NaN,79,50,12,103,100,NaN,NaN,79
4329,NaN,,,,NaN,,,,,,NaN,NaN,
4330,NaN,10,69,33,NaN,80,49,12,101,100,NaN,NaN,79
4331,NaN,,,,NaN,,,,,,NaN,NaN,
4332,NaN,10,69,33,NaN,80,50,12,102,100,NaN,NaN,79
4333,NaN,,,,NaN,,,,,,NaN,NaN,
4334,NaN,10,69,33,NaN,80,49,12,102,100,NaN,NaN,79
4335,NaN,,,,NaN,,,,,,NaN,NaN,
4336,NaN,9,68,33,NaN,80,50,12,101,100,NaN,NaN,79
4337,NaN,,,,NaN,,,,,,NaN,NaN,
4338,NaN,9,69,33,NaN,79,49,12,103,100,NaN,NaN,79
4339,NaN,,,,NaN,,,,,,NaN,NaN,
4340,NaN,9,68,33,NaN,79,48,12,100,100,NaN,NaN,78
4341,NaN,,,,NaN,,,,,,NaN,NaN,
4342,NaN,9,68,33,NaN,79,49,12,103,100,NaN,NaN,78
4343,NaN,,,,NaN,,,,,,NaN,NaN,
4344,NaN,10,68,33,NaN,79,48,12,101,100,NaN,NaN,78
4345,NaN,,,,NaN,,,,,,NaN,NaN,
4346,NaN,10,67,33,NaN,79,48,12,100,100,NaN,NaN,79
4347,NaN,,,,NaN,,,,,,NaN,NaN,
4348,NaN,10,67,33,NaN,79,48,12,101,100,NaN,NaN,78
4349,NaN,,,,NaN,,,,,,NaN,NaN,
4350,NaN,10,65,33,NaN,78,46,12,98,100,NaN,NaN,78
4351,NaN,,,,NaN,,,,,,NaN,NaN,
4352,NaN,10,65,33,NaN,77,47,12,98,100,NaN,NaN,77
4353,NaN,,,,NaN,,,,,,NaN,NaN,
4354,NaN,10,64,33,NaN,77,46,12,99,100,NaN,NaN,76
4355,NaN,,,,NaN,,,,,,NaN,NaN,
4356,NaN,10,63,33,NaN,77,45,12,96,100,NaN,NaN,75
4357,NaN,,,,NaN,,,,,,NaN,NaN,
4358,NaN,11,63,33,NaN,77,44,12,96,100,NaN,NaN,72
4359,NaN,,,,NaN,,,,,,NaN,NaN,
4360,NaN,11,62,33,NaN,75,44,12,93,100,NaN,NaN,70
4361,NaN,,,,NaN,,,,,,NaN,NaN,
4362,NaN,10,63,33,NaN,74,47,12,96,99,NaN,NaN,69
4363,NaN,,,,NaN,,,,,,NaN,NaN,
4364,NaN,10,64,33,NaN,73,47,12,97,97,NaN,NaN,70
4365,NaN,,,,NaN,,,,,,NaN,NaN,
4366,NaN,9,64,33,NaN,72,47,12,96,97,NaN,NaN,72
4367,NaN,,,,NaN,,,,,,NaN,NaN,
4368,NaN,9,64,33,NaN,74,46,12,97,96,NaN,NaN,72
4369,NaN,,,,NaN,,,,,,NaN,NaN,
4370,NaN,10,64,33,NaN,76,46,12,97,95,NaN,NaN,72
4371,NaN,,,,NaN,,,,,,NaN,NaN,
4372,NaN,10,65,33,NaN,77,48,12,100,94,NaN,NaN,73
4373,NaN,,,,NaN,,,,,,NaN,NaN,
4374,NaN,11,65,33,NaN,77,47,12,98,94,NaN,NaN,73
4375,NaN,,,,NaN,,,,,,NaN,NaN,
4376,NaN,11,65,33,NaN,77,47,12,97,96,NaN,NaN,74
4377,NaN,,,,NaN,,,,,,NaN,NaN,
4378,NaN,10,66,33,NaN,77,48,12,99,96,NaN,NaN,74
4379,NaN,,,,NaN,,,,,,NaN,NaN,
4380,NaN,10,67,33,NaN,76,49,12,99,98,NaN,NaN,75
4381,NaN,,,,NaN,,,,,,NaN,NaN,
4382,NaN,10,68,33,NaN,76,49,12,102,97,NaN,NaN,76
4383,NaN,,,,NaN,,,,,,NaN,NaN,
4384,NaN,10,69,33,NaN,78,51,12,102,99,NaN,NaN,78
4385,NaN,,,,NaN,,,,,,NaN,NaN,
4386,NaN,10,69,33,NaN,79,51,12,101,100,NaN,NaN,79
4387,NaN,,,,NaN,,,,,,NaN,NaN,
4388,NaN,10,69,33,NaN,78,51,12,102,100,NaN,NaN,78
4389,NaN,,,,NaN,,,,,,NaN,NaN,
4390,NaN,10,69,33,NaN,78,50,12,101,100,NaN,NaN,78
4391,NaN,,,,NaN,,,,,,NaN,NaN,
4392,NaN,10,69,33,NaN,78,51,12,102,100,NaN,NaN,77
4393,NaN,,,,NaN,,,,,,NaN,NaN,
4394,NaN,10,69,33,NaN,78,50,12,101,100,NaN,NaN,88
4395,NaN,,,,NaN,,,,,,NaN,NaN,
4396,NaN,9,68,33,NaN,77,50,12,100,100,NaN,NaN,88
4397,NaN,,,,NaN,,,,,,NaN,NaN,
4398,NaN,9,69,33,NaN,77,51,12,102,100,NaN,NaN,88
4399,NaN,,,,NaN,,,,,,NaN,NaN,
4400,NaN,9,69,33,NaN,77,50,12,100,100,NaN,NaN,77
4401,NaN,,,,NaN,,,,,,NaN,NaN,
4402,NaN,9,69,33,NaN,77,52,12,102,100,NaN,NaN,76
4403,NaN,,,,NaN,,,,,,NaN,NaN,
4404,NaN,10,69,33,NaN,77,51,12,101,100,NaN,NaN,76
4405,NaN,,,,NaN,,,,,,NaN,NaN,
4406,NaN,10,68,33,NaN,77,49,12,99,100,NaN,NaN,76
4407,NaN,,,,NaN,,,,,,NaN,NaN,
4408,NaN,10,68,33,NaN,77,49,12,101,100,NaN,NaN,76
4409,NaN,,,,NaN,,,,,,NaN,NaN,
4410,NaN,10,68,33,NaN,77,50,12,100,100,NaN,NaN,76
4411,NaN,,,,NaN,,,,,,NaN,NaN,
4412,NaN,10,68,33,NaN,76,50,12,102,100,NaN,NaN,76
4413,NaN,,,,NaN,,,,,,NaN,NaN,
4414,NaN,10,68,33,NaN,76,49,12,100,100,NaN,NaN,75
4415,NaN,,,,NaN,,,,,,NaN,NaN,
4416,NaN,9,67,33,NaN,75,49,12,98,99,NaN,NaN,74
4417,NaN,,,,NaN,,,,,,NaN,NaN,
4418,NaN,9,68,33,NaN,74,49,12,101,99,NaN,NaN,73
4419,NaN,,,,NaN,,,,,,NaN,NaN,
4420,NaN,9,68,33,NaN,74,50,12,100,98,NaN,NaN,74
4421,NaN,,,,NaN,,,,,,NaN,NaN,
4422,NaN,9,69,33,NaN,75,51,12,101,99,NaN,NaN,75
4423,NaN,,,,NaN,,,,,,NaN,NaN,
4424,NaN,9,69,33,NaN,75,51,12,101,99,NaN,NaN,75
4425,NaN,,,,NaN,,,,,,NaN,NaN,
4426,NaN,9,69,33,NaN,76,51,12,101,99,NaN,NaN,76
4427,NaN,,,,NaN,,,,,,NaN,NaN,
4428,NaN,9,70,33,NaN,76,52,12,103,100,NaN,NaN,83
4429,NaN,,,,NaN,,,,,,NaN,NaN,
4430,NaN,10,69,33,NaN,76,49,12,101,100,NaN,NaN,87
4431,NaN,,,,NaN,,,,,,NaN,NaN,
4432,NaN,10,69,33,NaN,76,50,12,101,100,NaN,NaN,86
4433,NaN,,,,NaN,,,,,,NaN,NaN,
4434,NaN,10,69,33,NaN,76,50,12,101,100,NaN,NaN,78
4435,NaN,,,,NaN,,,,,,NaN,NaN,
4436,NaN,10,70,34,NaN,76,52,12,101,100,NaN,NaN,75
4437,NaN,,,,NaN,,,,,,NaN,NaN,
4438,NaN,10,71,34,NaN,76,52,12,103,100,NaN,NaN,75
4439,NaN,,,,NaN,,,,,,NaN,NaN,
4440,NaN,10,71,34,NaN,76,52,12,102,100,NaN,NaN,76
4441,NaN,,,,NaN,,,,,,NaN,NaN,
4442,NaN,10,71,33,NaN,76,51,12,104,100,NaN,NaN,76
4443,NaN,,,,NaN,,,,,,NaN,NaN,
4444,NaN,10,69,33,NaN,76,50,12,101,100,NaN,NaN,75
4445,NaN,,,,NaN,,,,,,NaN,NaN,
4446,NaN,10,68,33,NaN,76,50,12,100,100,NaN,NaN,75
4447,NaN,,,,NaN,,,,,,NaN,NaN,
4448,NaN,10,68,33,NaN,75,49,12,101,99,NaN,NaN,75
4449,NaN,,,,NaN,,,,,,NaN,NaN,
4450,NaN,10,67,34,NaN,74,48,12,99,98,NaN,NaN,74
4451,NaN,,,,NaN,,,,,,NaN,NaN,
4452,NaN,10,68,34,NaN,74,50,12,101,98,NaN,NaN,73
4453,NaN,,,,NaN,,,,,,NaN,NaN,
4454,NaN,10,68,34,NaN,74,49,12,100,98,NaN,NaN,73
4455,NaN,,,,NaN,,,,,,NaN,NaN,
4456,NaN,10,68,33,NaN,74,50,12,99,100,NaN,NaN,73
4457,NaN,,,,NaN,,,,,,NaN,NaN,
4458,NaN,10,69,33,NaN,75,51,12,102,100,NaN,NaN,74
4459,NaN,,,,NaN,,,,,,NaN,NaN,
4460,NaN,10,69,33,NaN,75,50,12,101,100,NaN,NaN,80
4461,NaN,,,,NaN,,,,,,NaN,NaN,
4462,NaN,10,69,33,NaN,75,51,12,101,100,NaN,NaN,85
4463,NaN,,,,NaN,,,,,,NaN,NaN,
4464,NaN,10,69,33,NaN,75,50,12,101,100,NaN,NaN,86
4465,NaN,,,,NaN,,,,,,NaN,NaN,
4466,NaN,10,68,33,NaN,75,49,12,100,100,NaN,NaN,87
4467,NaN,,,,NaN,,,,,,NaN,NaN,
4468,NaN,10,68,33,NaN,76,49,12,101,100,NaN,NaN,85
4469,NaN,,,,NaN,,,,,,NaN,NaN,
4470,NaN,10,67,34,NaN,75,48,12,100,100,NaN,NaN,85
4471,NaN,,,,NaN,,,,,,NaN,NaN,
4472,NaN,10,67,34,NaN,74,49,12,100,100,NaN,NaN,84
4473,NaN,,,,NaN,,,,,,NaN,NaN,
4474,NaN,10,67,34,NaN,74,49,12,99,100,NaN,NaN,73
4475,NaN,,,,NaN,,,,,,NaN,NaN,
4476,NaN,11,67,34,NaN,73,50,12,99,100,NaN,NaN,72
4477,NaN,,,,NaN,,,,,,NaN,NaN,
4478,NaN,11,68,33,NaN,73,49,12,101,100,NaN,NaN,72
4479,NaN,,,,NaN,,,,,,NaN,NaN,
4480,NaN,10,67,33,NaN,73,49,12,100,100,NaN,NaN,73
4481,NaN,,,,NaN,,,,,,NaN,NaN,
4482,NaN,10,68,33,NaN,74,50,12,101,100,NaN,NaN,73
4483,NaN,,,,NaN,,,,,,NaN,NaN,
4484,NaN,10,68,33,NaN,74,49,12,100,100,NaN,NaN,73
4485,NaN,,,,NaN,,,,,,NaN,NaN,
4486,NaN,10,66,33,NaN,74,48,12,98,100,NaN,NaN,74
