time,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/CVP,Solar8000/HR,Solar8000/ETCO2
4737,,,,,,,NaN,NaN,,NaN,NaN,,
4738,100,63,65,15,10,90,NaN,NaN,134,NaN,NaN,61,35
4739,,,,,,,NaN,NaN,,NaN,NaN,,
4740,100,62,63,15,10,91,NaN,NaN,138,NaN,NaN,59,35
4741,,,,,,,NaN,NaN,,NaN,NaN,,
4742,100,60,62,15,11,91,NaN,NaN,139,NaN,NaN,59,35
4743,,,,,,,NaN,NaN,,NaN,NaN,,
4744,100,61,65,15,11,93,NaN,NaN,139,NaN,NaN,60,35
4745,,,,,,,NaN,NaN,,NaN,NaN,,
4746,99,59,68,15,11,96,NaN,NaN,142,NaN,NaN,61,35
4747,,,,,,,NaN,NaN,,NaN,NaN,,
4748,100,61,60,15,11,92,NaN,NaN,141,NaN,NaN,63,35
4749,,,,,,,NaN,NaN,,NaN,NaN,,
4750,100,61,59,15,12,90,NaN,NaN,136,NaN,NaN,61,35
4751,,,,,,,NaN,NaN,,NaN,NaN,,
4752,100,62,56,15,12,87,NaN,NaN,134,NaN,NaN,62,35
4753,,,,,,,NaN,NaN,,NaN,NaN,,
4754,100,62,60,15,11,87,NaN,NaN,130,NaN,NaN,59,34
4755,,,,,,,NaN,NaN,,NaN,NaN,,
4756,100,61,62,15,11,89,NaN,NaN,135,NaN,NaN,58,34
4757,,,,,,,NaN,NaN,,NaN,NaN,,
4758,100,62,60,15,11,89,NaN,NaN,139,NaN,NaN,60,34
4759,,,,,,,NaN,NaN,,NaN,NaN,,
4760,100,60,60,15,11,89,NaN,NaN,134,NaN,NaN,59,34
4761,,,,,,,NaN,NaN,,NaN,NaN,,
4762,100,60,62,15,11,91,NaN,NaN,138,NaN,NaN,60,34
4763,,,,,,,NaN,NaN,,NaN,NaN,,
4764,100,62,57,15,12,90,NaN,NaN,140,NaN,NaN,61,34
4765,,,,,,,NaN,NaN,,NaN,NaN,,
4766,100,63,59,15,12,89,NaN,NaN,135,NaN,NaN,61,35
4767,,,,,,,NaN,NaN,,NaN,NaN,,
4768,99,64,59,15,10,88,NaN,NaN,136,NaN,NaN,61,35
4769,,,,,,,NaN,NaN,,NaN,NaN,,
4770,99,65,64,15,10,91,NaN,NaN,138,NaN,NaN,64,35
4771,,,,,,,NaN,NaN,,NaN,NaN,,
4772,99,66,60,15,17,89,NaN,NaN,138,NaN,NaN,61,35
4773,,,,,,,NaN,NaN,,NaN,NaN,,
4774,100,66,58,15,17,88,NaN,NaN,132,NaN,NaN,58,35
4775,,,,,,,NaN,NaN,,NaN,NaN,,
4776,100,62,57,15,11,87,NaN,NaN,132,NaN,NaN,57,35
4777,,,,,,,NaN,NaN,,NaN,NaN,,
4778,100,62,62,15,11,88,NaN,NaN,129,NaN,NaN,55,35
4779,,,,,,,NaN,NaN,,NaN,NaN,,
4780,99,59,61,15,10,88,NaN,NaN,133,NaN,NaN,55,36
4781,,,,,,,NaN,NaN,,NaN,NaN,,
4782,99,59,54,15,10,84,NaN,NaN,134,NaN,NaN,59,36
4783,,,,,,,NaN,NaN,,NaN,NaN,,
4784,99,56,56,15,14,84,NaN,NaN,127,NaN,NaN,56,36
4785,,,,,,,NaN,NaN,,NaN,NaN,,
4786,99,54,55,15,14,82,NaN,NaN,126,NaN,NaN,53,33
4787,,,,,,,NaN,NaN,,NaN,NaN,,
4788,100,54,56,15,14,82,NaN,NaN,124,NaN,NaN,52,33
4789,,,,,,,NaN,NaN,,NaN,NaN,,
4790,100,54,55,15,14,80,NaN,NaN,122,NaN,NaN,52,33
4791,,,,,,,NaN,NaN,,NaN,NaN,,
4792,99,52,61,15,14,84,NaN,NaN,124,NaN,NaN,47,35
4793,,,,,,,NaN,NaN,,NaN,NaN,,
4794,100,51,63,15,14,87,NaN,NaN,128,NaN,NaN,52,35
4795,,,,,,,NaN,NaN,,NaN,NaN,,
4796,99,53,66,15,14,90,NaN,NaN,135,NaN,NaN,53,35
4797,,,,,,,NaN,NaN,,NaN,NaN,,
4798,100,54,65,15,13,92,NaN,NaN,138,NaN,NaN,57,33
4799,,,,,,,NaN,NaN,,NaN,NaN,,
4800,99,55,71,15,13,99,NaN,NaN,145,NaN,NaN,59,33
4801,,,,,,,NaN,NaN,,NaN,NaN,,
4802,100,61,66,15,12,98,NaN,NaN,150,NaN,NaN,70,33
4803,,,,,,,NaN,NaN,,NaN,NaN,,
4804,99,71,60,15,12,94,NaN,NaN,143,NaN,NaN,74,33
4805,,,,,,,NaN,NaN,,NaN,NaN,,
4806,99,70,56,15,12,89,NaN,NaN,133,NaN,NaN,72,33
4807,,,,,,,NaN,NaN,,NaN,NaN,,
4808,99,71,53,15,12,83,NaN,NaN,125,NaN,NaN,71,33
4809,,,,,,,NaN,NaN,,NaN,NaN,,
4810,99,69,51,15,12,79,NaN,NaN,118,NaN,NaN,66,33
4811,,,,,,,NaN,NaN,,NaN,NaN,,
4812,99,63,61,15,12,82,NaN,NaN,120,NaN,NaN,58,35
4813,,,,,,,NaN,NaN,,NaN,NaN,,
4814,99,61,59,15,12,84,NaN,NaN,131,NaN,NaN,60,35
4815,,,,,,,NaN,NaN,,NaN,NaN,,
4816,99,61,64,15,12,90,NaN,NaN,140,NaN,NaN,59,35
4817,,,,,,,NaN,NaN,,NaN,NaN,,
4818,99,63,68,15,12,95,NaN,NaN,143,NaN,NaN,65,35
4819,,,,,,,NaN,NaN,,NaN,NaN,,
4820,99,64,68,15,12,97,NaN,NaN,147,NaN,NaN,70,35
4821,,,,,,,NaN,NaN,,NaN,NaN,,
4822,99,68,65,15,12,96,NaN,NaN,144,NaN,NaN,72,35
4823,,,,,,,NaN,NaN,,NaN,NaN,,
4824,99,70,58,15,12,90,NaN,NaN,137,NaN,NaN,70,35
4825,,,,,,,NaN,NaN,,NaN,NaN,,
4826,99,72,58,15,12,87,NaN,NaN,128,NaN,NaN,66,35
4827,,,,,,,NaN,NaN,,NaN,NaN,,
4828,99,66,64,15,12,89,NaN,NaN,130,NaN,NaN,62,35
4829,,,,,,,NaN,NaN,,NaN,NaN,,
4830,99,69,65,15,12,92,NaN,NaN,138,NaN,NaN,61,36
4831,,,,,,,NaN,NaN,,NaN,NaN,,
4832,99,69,58,15,12,88,NaN,NaN,137,NaN,NaN,69,36
4833,,,,,,,NaN,NaN,,NaN,NaN,,
4834,99,67,61,15,12,88,NaN,NaN,130,NaN,NaN,76,36
4835,,,,,,,NaN,NaN,,NaN,NaN,,
4836,99,63,61,15,13,88,NaN,NaN,132,NaN,NaN,72,36
4837,,,,,,,NaN,NaN,,NaN,NaN,,
4838,99,65,64,15,13,90,NaN,NaN,134,NaN,NaN,68,35
4839,,,,,,,NaN,NaN,,NaN,NaN,,
4840,99,67,65,15,13,91,NaN,NaN,137,NaN,NaN,63,35
4841,,,,,,,NaN,NaN,,NaN,NaN,,
4842,99,63,66,15,13,94,NaN,NaN,141,NaN,NaN,64,35
4843,,,,,,,NaN,NaN,,NaN,NaN,,
4844,99,62,66,15,13,96,NaN,NaN,146,NaN,NaN,65,35
4845,,,,,,,NaN,NaN,,NaN,NaN,,
4846,99,66,71,15,13,101,NaN,NaN,150,NaN,NaN,66,35
4847,,,,,,,NaN,NaN,,NaN,NaN,,
4848,99,70,65,15,12,98,NaN,NaN,151,NaN,NaN,67,35
4849,,,,,,,NaN,NaN,,NaN,NaN,,
4850,99,70,60,15,12,94,NaN,NaN,143,NaN,NaN,69,35
4851,,,,,,,NaN,NaN,,NaN,NaN,,
4852,99,68,60,15,13,91,NaN,NaN,132,NaN,NaN,69,35
4853,,,,,,,NaN,NaN,,NaN,NaN,,
4854,99,67,55,15,13,87,NaN,NaN,133,NaN,NaN,64,35
4855,,,,,,,NaN,NaN,,NaN,NaN,,
4856,99,67,55,15,13,84,NaN,NaN,127,NaN,NaN,59,35
4857,,,,,,,NaN,NaN,,NaN,NaN,,
4858,99,63,61,15,13,87,NaN,NaN,131,NaN,NaN,57,35
4859,,,,,,,NaN,NaN,,NaN,NaN,,
4860,99,61,58,15,13,86,NaN,NaN,134,NaN,NaN,61,35
4861,,,,,,,NaN,NaN,,NaN,NaN,,
4862,99,61,57,15,13,86,NaN,NaN,135,NaN,NaN,60,35
4863,,,,,,,NaN,NaN,,NaN,NaN,,
4864,99,63,65,15,13,91,NaN,NaN,137,NaN,NaN,62,35
4865,,,,,,,NaN,NaN,,NaN,NaN,,
4866,99,62,69,15,13,96,NaN,NaN,145,NaN,NaN,64,35
4867,,,,,,,NaN,NaN,,NaN,NaN,,
4868,99,65,65,15,13,98,NaN,NaN,153,NaN,NaN,67,35
4869,,,,,,,NaN,NaN,,NaN,NaN,,
4870,99,71,67,15,12,99,NaN,NaN,147,NaN,NaN,70,35
4871,,,,,,,NaN,NaN,,NaN,NaN,,
4872,99,71,67,15,12,97,NaN,NaN,143,NaN,NaN,73,35
4873,,,,,,,NaN,NaN,,NaN,NaN,,
4874,99,73,61,15,13,94,NaN,NaN,144,NaN,NaN,70,35
4875,,,,,,,NaN,NaN,,NaN,NaN,,
4876,99,73,62,15,13,92,NaN,NaN,134,NaN,NaN,71,35
4877,,,,,,,NaN,NaN,,NaN,NaN,,
4878,99,73,62,15,12,92,NaN,NaN,136,NaN,NaN,67,35
4879,,,,,,,NaN,NaN,,NaN,NaN,,
4880,99,73,60,15,12,90,NaN,NaN,137,NaN,NaN,71,35
4881,,,,,,,NaN,NaN,,NaN,NaN,,
4882,99,72,61,15,12,88,NaN,NaN,131,NaN,NaN,71,35
4883,,,,,,,NaN,NaN,,NaN,NaN,,
4884,99,71,55,15,12,85,NaN,NaN,133,NaN,NaN,69,35
4885,,,,,,,NaN,NaN,,NaN,NaN,,
4886,99,71,57,15,12,83,NaN,NaN,124,NaN,NaN,72,35
4887,,,,,,,NaN,NaN,,NaN,NaN,,
4888,99,68,53,15,14,81,NaN,NaN,128,NaN,NaN,66,35
4889,,,,,,,NaN,NaN,,NaN,NaN,,
4890,99,69,55,15,14,81,NaN,NaN,124,NaN,NaN,64,35
4891,,,,,,,NaN,NaN,,NaN,NaN,,
4892,99,69,62,15,14,85,NaN,NaN,126,NaN,NaN,58,35
4893,,,,,,,NaN,NaN,,NaN,NaN,,
4894,99,63,61,15,14,88,NaN,NaN,140,NaN,NaN,56,35
4895,,,,,,,NaN,NaN,,NaN,NaN,,
4896,99,66,64,15,13,91,NaN,NaN,141,NaN,NaN,63,35
4897,,,,,,,NaN,NaN,,NaN,NaN,,
4898,99,66,58,15,13,89,NaN,NaN,142,NaN,NaN,68,35
4899,,,,,,,NaN,NaN,,NaN,NaN,,
4900,99,67,57,15,14,86,NaN,NaN,132,NaN,NaN,67,34
4901,,,,,,,NaN,NaN,,NaN,NaN,,
4902,99,63,54,15,14,83,NaN,NaN,128,NaN,NaN,65,34
4903,,,,,,,NaN,NaN,,NaN,NaN,,
4904,99,62,60,15,15,84,NaN,NaN,124,NaN,NaN,59,34
4905,,,,,,,NaN,NaN,,NaN,NaN,,
4906,99,64,65,15,15,90,NaN,NaN,137,NaN,NaN,56,35
4907,,,,,,,NaN,NaN,,NaN,NaN,,
4908,98,62,61,15,14,89,NaN,NaN,139,NaN,NaN,61,35
4909,,,,,,,NaN,NaN,,NaN,NaN,,
4910,99,63,60,15,14,88,NaN,NaN,135,NaN,NaN,63,35
4911,,,,,,,NaN,NaN,,NaN,NaN,,
4912,99,62,59,15,13,88,NaN,NaN,135,NaN,NaN,65,35
4913,,,,,,,NaN,NaN,,NaN,NaN,,
4914,99,66,58,15,13,87,NaN,NaN,132,NaN,NaN,65,35
4915,,,,,,,NaN,NaN,,NaN,NaN,,
4916,99,66,56,15,13,86,NaN,NaN,134,NaN,NaN,62,35
4917,,,,,,,NaN,NaN,,NaN,NaN,,
4918,99,64,60,15,13,87,NaN,NaN,132,NaN,NaN,63,35
4919,,,,,,,NaN,NaN,,NaN,NaN,,
4920,99,64,61,15,13,89,NaN,NaN,138,NaN,NaN,65,35
4921,,,,,,,NaN,NaN,,NaN,NaN,,
4922,99,64,66,15,13,93,NaN,NaN,141,NaN,NaN,65,35
4923,,,,,,,NaN,NaN,,NaN,NaN,,
4924,99,67,64,15,13,94,NaN,NaN,145,NaN,NaN,68,35
4925,,,,,,,NaN,NaN,,NaN,NaN,,
4926,99,68,62,15,13,92,NaN,NaN,139,NaN,NaN,72,35
4927,,,,,,,NaN,NaN,,NaN,NaN,,
4928,99,68,58,15,13,88,NaN,NaN,135,NaN,NaN,66,35
4929,,,,,,,NaN,NaN,,NaN,NaN,,
4930,99,67,58,15,13,87,NaN,NaN,131,NaN,NaN,67,34
4931,,,,,,,NaN,NaN,,NaN,NaN,,
4932,99,67,61,15,13,88,NaN,NaN,131,NaN,NaN,62,34
4933,,,,,,,NaN,NaN,,NaN,NaN,,
4934,99,63,56,15,14,85,NaN,NaN,133,NaN,NaN,62,34
4935,,,,,,,NaN,NaN,,NaN,NaN,,
4936,99,63,60,15,14,87,NaN,NaN,131,NaN,NaN,65,35
4937,,,,,,,NaN,NaN,,NaN,NaN,,
4938,99,63,58,15,13,86,NaN,NaN,131,NaN,NaN,62,35
4939,,,,,,,NaN,NaN,,NaN,NaN,,
4940,99,62,61,15,13,87,NaN,NaN,131,NaN,NaN,59,35
4941,,,,,,,NaN,NaN,,NaN,NaN,,
4942,99,62,62,15,14,89,NaN,NaN,134,NaN,NaN,60,35
4943,,,,,,,NaN,NaN,,NaN,NaN,,
4944,99,61,62,15,14,89,NaN,NaN,132,NaN,NaN,62,35
4945,,,,,,,NaN,NaN,,NaN,NaN,,
4946,99,61,60,15,14,89,NaN,NaN,139,NaN,NaN,59,35
4947,,,,,,,NaN,NaN,,NaN,NaN,,
4948,99,62,58,15,14,88,NaN,NaN,138,NaN,NaN,63,35
4949,,,,,,,NaN,NaN,,NaN,NaN,,
4950,99,62,62,15,14,90,NaN,NaN,134,NaN,NaN,62,35
4951,,,,,,,NaN,NaN,,NaN,NaN,,
4952,99,62,53,15,15,82,NaN,NaN,126,NaN,NaN,61,35
4953,,,,,,,NaN,NaN,,NaN,NaN,,
4954,99,62,55,15,15,80,NaN,NaN,118,NaN,NaN,57,35
4955,,,,,,,NaN,NaN,,NaN,NaN,,
4956,98,60,54,15,16,79,NaN,NaN,120,NaN,NaN,52,35
4957,,,,,,,NaN,NaN,,NaN,NaN,,
4958,99,60,59,15,16,81,NaN,NaN,120,NaN,NaN,51,35
4959,,,,,,,NaN,NaN,,NaN,NaN,,
4960,98,59,57,15,14,82,NaN,NaN,130,NaN,NaN,50,35
4961,,,,,,,NaN,NaN,,NaN,NaN,,
4962,99,60,63,15,14,87,NaN,NaN,134,NaN,NaN,58,36
4963,,,,,,,NaN,NaN,,NaN,NaN,,
4964,99,61,59,15,15,86,NaN,NaN,137,NaN,NaN,63,36
4965,,,,,,,NaN,NaN,,NaN,NaN,,
4966,99,61,56,15,15,83,NaN,NaN,125,NaN,NaN,62,36
4967,,,,,,,NaN,NaN,,NaN,NaN,,
4968,98,59,54,15,13,80,NaN,NaN,120,NaN,NaN,60,34
4969,,,,,,,NaN,NaN,,NaN,NaN,,
4970,98,62,57,15,13,81,NaN,NaN,121,NaN,NaN,58,34
4971,,,,,,,NaN,NaN,,NaN,NaN,,
4972,98,62,58,15,13,82,NaN,NaN,122,NaN,NaN,58,34
4973,,,,,,,NaN,NaN,,NaN,NaN,,
4974,98,63,59,15,13,83,NaN,NaN,128,NaN,NaN,55,35
4975,,,,,,,NaN,NaN,,NaN,NaN,,
4976,98,62,64,15,13,88,NaN,NaN,133,NaN,NaN,61,35
4977,,,,,,,NaN,NaN,,NaN,NaN,,
4978,99,63,62,15,13,89,NaN,NaN,136,NaN,NaN,64,35
4979,,,,,,,NaN,NaN,,NaN,NaN,,
4980,99,65,58,15,13,87,NaN,NaN,133,NaN,NaN,62,34
4981,,,,,,,NaN,NaN,,NaN,NaN,,
4982,98,65,59,15,13,87,NaN,NaN,130,NaN,NaN,66,34
4983,,,,,,,NaN,NaN,,NaN,NaN,,
4984,98,65,60,15,13,88,NaN,NaN,132,NaN,NaN,63,34
4985,,,,,,,NaN,NaN,,NaN,NaN,,
4986,98,65,58,15,13,86,NaN,NaN,130,NaN,NaN,62,35
4987,,,,,,,NaN,NaN,,NaN,NaN,,
4988,99,65,61,15,13,87,NaN,NaN,129,NaN,NaN,60,35
4989,,,,,,,NaN,NaN,,NaN,NaN,,
4990,99,65,61,15,13,87,NaN,NaN,130,NaN,NaN,64,35
4991,,,,,,,NaN,NaN,,NaN,NaN,,
4992,99,65,57,15,13,86,NaN,NaN,132,NaN,NaN,62,33
4993,,,,,,,NaN,NaN,,NaN,NaN,,
4994,99,63,58,15,12,86,NaN,NaN,132,NaN,NaN,62,33
4995,,,,,,,NaN,NaN,,NaN,NaN,,
4996,100,66,60,15,12,88,NaN,NaN,136,NaN,NaN,65,33
4997,,,,,,,NaN,NaN,,NaN,NaN,,
4998,99,66,63,15,12,90,NaN,NaN,137,NaN,NaN,66,34
4999,,,,,,,NaN,NaN,,NaN,NaN,,
5000,100,63,64,15,12,92,NaN,NaN,139,NaN,NaN,65,34
5001,,,,,,,NaN,NaN,,NaN,NaN,,
5002,99,64,67,15,13,95,NaN,NaN,142,NaN,NaN,66,34
5003,,,,,,,NaN,NaN,,NaN,NaN,,
5004,99,65,67,15,13,96,NaN,NaN,144,NaN,NaN,67,34
5005,,,,,,,NaN,NaN,,NaN,NaN,,
5006,99,68,67,15,13,97,NaN,NaN,143,NaN,NaN,70,34
5007,,,,,,,NaN,NaN,,NaN,NaN,,
5008,99,68,62,15,13,92,NaN,NaN,135,NaN,NaN,73,34
5009,,,,,,,NaN,NaN,,NaN,NaN,,
5010,99,70,61,15,14,92,NaN,NaN,135,NaN,NaN,67,34
5011,,,,,,,NaN,NaN,,NaN,NaN,,
5012,98,70,57,15,14,87,NaN,NaN,129,NaN,NaN,65,34
5013,,,,,,,NaN,NaN,,NaN,NaN,,
5014,98,69,56,15,14,84,NaN,NaN,127,NaN,NaN,60,34
5015,,,,,,,NaN,NaN,,NaN,NaN,,
5016,98,67,58,15,14,84,NaN,NaN,124,NaN,NaN,56,36
5017,,,,,,,NaN,NaN,,NaN,NaN,,
5018,98,63,61,15,14,86,NaN,NaN,127,NaN,NaN,57,36
5019,,,,,,,NaN,NaN,,NaN,NaN,,
5020,99,61,59,15,14,86,NaN,NaN,132,NaN,NaN,55,36
5021,,,,,,,NaN,NaN,,NaN,NaN,,
5022,99,60,60,15,14,87,NaN,NaN,135,NaN,NaN,58,35
5023,,,,,,,NaN,NaN,,NaN,NaN,,
5024,99,59,61,15,14,88,NaN,NaN,134,NaN,NaN,58,35
5025,,,,,,,NaN,NaN,,NaN,NaN,,
5026,99,58,65,15,14,93,NaN,NaN,138,NaN,NaN,60,35
5027,,,,,,,NaN,NaN,,NaN,NaN,,
5028,99,60,58,15,13,89,NaN,NaN,137,NaN,NaN,62,34
5029,,,,,,,NaN,NaN,,NaN,NaN,,
5030,99,61,63,15,13,91,NaN,NaN,133,NaN,NaN,64,34
5031,,,,,,,NaN,NaN,,NaN,NaN,,
5032,99,61,64,15,13,92,NaN,NaN,137,NaN,NaN,64,34
5033,,,,,,,NaN,NaN,,NaN,NaN,,
5034,99,64,58,15,13,90,NaN,NaN,139,NaN,NaN,67,35
5035,,,,,,,NaN,NaN,,NaN,NaN,,
5036,99,67,53,15,13,84,NaN,NaN,128,NaN,NaN,67,35
5037,,,,,,,NaN,NaN,,NaN,NaN,,
5038,99,64,54,15,13,82,NaN,NaN,123,NaN,NaN,63,35
5039,,,,,,,NaN,NaN,,NaN,NaN,,
5040,99,63,54,15,13,81,NaN,NaN,123,NaN,NaN,61,34
5041,,,,,,,NaN,NaN,,NaN,NaN,,
5042,99,62,56,15,13,82,NaN,NaN,126,NaN,NaN,57,34
5043,,,,,,,NaN,NaN,,NaN,NaN,,
5044,99,60,62,15,13,86,NaN,NaN,128,NaN,NaN,56,34
5045,,,,,,,NaN,NaN,,NaN,NaN,,
5046,99,58,60,15,12,88,NaN,NaN,139,NaN,NaN,59,35
5047,,,,,,,NaN,NaN,,NaN,NaN,,
5048,99,61,63,15,12,90,NaN,NaN,134,NaN,NaN,64,35
5049,,,,,,,NaN,NaN,,NaN,NaN,,
5050,99,62,65,15,12,93,NaN,NaN,141,NaN,NaN,64,35
5051,,,,,,,NaN,NaN,,NaN,NaN,,
5052,99,65,63,15,12,94,NaN,NaN,146,NaN,NaN,69,34
5053,,,,,,,NaN,NaN,,NaN,NaN,,
5054,99,69,61,15,12,93,NaN,NaN,139,NaN,NaN,69,34
5055,,,,,,,NaN,NaN,,NaN,NaN,,
5056,99,68,61,15,12,92,NaN,NaN,138,NaN,NaN,69,34
5057,,,,,,,NaN,NaN,,NaN,NaN,,
5058,99,68,57,15,12,88,NaN,NaN,132,NaN,NaN,69,34
5059,,,,,,,NaN,NaN,,NaN,NaN,,
5060,99,67,61,15,12,89,NaN,NaN,130,NaN,NaN,63,35
5061,,,,,,,NaN,NaN,,NaN,NaN,,
5062,99,65,59,15,13,88,NaN,NaN,134,NaN,NaN,63,35
5063,,,,,,,NaN,NaN,,NaN,NaN,,
5064,99,64,61,15,13,88,NaN,NaN,133,NaN,NaN,62,35
5065,,,,,,,NaN,NaN,,NaN,NaN,,
5066,99,65,60,15,14,88,NaN,NaN,134,NaN,NaN,62,36
5067,,,,,,,NaN,NaN,,NaN,NaN,,
5068,99,63,59,15,14,87,NaN,NaN,128,NaN,NaN,63,36
5069,,,,,,,NaN,NaN,,NaN,NaN,,
5070,99,63,56,15,13,85,NaN,NaN,135,NaN,NaN,67,36
5071,,,,,,,NaN,NaN,,NaN,NaN,,
5072,99,63,54,15,13,84,NaN,NaN,131,NaN,NaN,72,36
5073,,,,,,,NaN,NaN,,NaN,NaN,,
5074,99,64,62,15,13,86,NaN,NaN,128,NaN,NaN,68,36
5075,,,,,,,NaN,NaN,,NaN,NaN,,
5076,99,62,57,15,13,85,NaN,NaN,136,NaN,NaN,66,36
5077,,,,,,,NaN,NaN,,NaN,NaN,,
5078,99,62,57,15,13,86,NaN,NaN,135,NaN,NaN,63,35
5079,,,,,,,NaN,NaN,,NaN,NaN,,
5080,99,63,69,15,13,94,NaN,NaN,138,NaN,NaN,58,35
5081,,,,,,,NaN,NaN,,NaN,NaN,,
5082,99,63,61,15,13,91,NaN,NaN,143,NaN,NaN,61,35
5083,,,,,,,NaN,NaN,,NaN,NaN,,
5084,99,63,64,15,14,92,NaN,NaN,138,NaN,NaN,68,35
5085,,,,,,,NaN,NaN,,NaN,NaN,,
5086,99,63,60,15,14,90,NaN,NaN,139,NaN,NaN,66,35
5087,,,,,,,NaN,NaN,,NaN,NaN,,
5088,99,63,56,15,13,87,NaN,NaN,137,NaN,NaN,67,35
5089,,,,,,,NaN,NaN,,NaN,NaN,,
5090,99,63,55,15,13,85,NaN,NaN,128,NaN,NaN,62,34
5091,,,,,,,NaN,NaN,,NaN,NaN,,
5092,99,64,57,15,14,85,NaN,NaN,132,NaN,NaN,61,34
5093,,,,,,,NaN,NaN,,NaN,NaN,,
5094,99,63,57,15,14,85,NaN,NaN,131,NaN,NaN,64,34
5095,,,,,,,NaN,NaN,,NaN,NaN,,
5096,99,61,56,15,13,83,NaN,NaN,126,NaN,NaN,58,35
5097,,,,,,,NaN,NaN,,NaN,NaN,,
5098,99,59,52,15,13,81,NaN,NaN,126,NaN,NaN,57,35
5099,,,,,,,NaN,NaN,,NaN,NaN,,
5100,100,60,55,15,14,80,NaN,NaN,120,NaN,NaN,59,35
5101,,,,,,,NaN,NaN,,NaN,NaN,,
5102,99,57,56,15,14,82,NaN,NaN,124,NaN,NaN,56,34
5103,,,,,,,NaN,NaN,,NaN,NaN,,
5104,99,58,55,15,14,81,NaN,NaN,123,NaN,NaN,54,34
5105,,,,,,,NaN,NaN,,NaN,NaN,,
5106,99,57,59,15,14,83,NaN,NaN,124,NaN,NaN,53,34
5107,,,,,,,NaN,NaN,,NaN,NaN,,
5108,99,57,61,15,14,86,NaN,NaN,132,NaN,NaN,55,35
5109,,,,,,,NaN,NaN,,NaN,NaN,,
5110,99,59,59,15,13,87,NaN,NaN,135,NaN,NaN,61,35
5111,,,,,,,NaN,NaN,,NaN,NaN,,
5112,99,59,62,15,13,89,NaN,NaN,134,NaN,NaN,59,35
5113,,,,,,,NaN,NaN,,NaN,NaN,,
5114,99,60,61,15,13,91,NaN,NaN,140,NaN,NaN,62,34
5115,,,,,,,NaN,NaN,,NaN,NaN,,
5116,99,62,58,15,13,89,NaN,NaN,139,NaN,NaN,66,34
5117,,,,,,,NaN,NaN,,NaN,NaN,,
5118,99,63,58,15,13,88,NaN,NaN,132,NaN,NaN,66,34
5119,,,,,,,NaN,NaN,,NaN,NaN,,
5120,99,62,64,15,13,90,NaN,NaN,133,NaN,NaN,72,34
5121,,,,,,,NaN,NaN,,NaN,NaN,,
5122,99,61,64,15,12,91,NaN,NaN,135,NaN,NaN,71,35
5123,,,,,,,NaN,NaN,,NaN,NaN,,
5124,99,64,60,15,12,89,NaN,NaN,137,NaN,NaN,70,35
5125,,,,,,,NaN,NaN,,NaN,NaN,,
5126,99,63,66,15,12,93,NaN,NaN,136,NaN,NaN,66,35
5127,,,,,,,NaN,NaN,,NaN,NaN,,
5128,99,64,65,15,12,93,NaN,NaN,137,NaN,NaN,70,35
5129,,,,,,,NaN,NaN,,NaN,NaN,,
5130,99,65,63,15,12,92,NaN,NaN,137,NaN,NaN,64,35
5131,,,,,,,NaN,NaN,,NaN,NaN,,
5132,99,68,57,15,12,89,NaN,NaN,138,NaN,NaN,68,35
5133,,,,,,,NaN,NaN,,NaN,NaN,,
5134,99,70,63,15,12,90,NaN,NaN,131,NaN,NaN,65,35
5135,,,,,,,NaN,NaN,,NaN,NaN,,
5136,99,67,60,15,12,89,NaN,NaN,137,NaN,NaN,63,35
5137,,,,,,,NaN,NaN,,NaN,NaN,,
5138,99,65,62,15,12,91,NaN,NaN,139,NaN,NaN,61,35
5139,,,,,,,NaN,NaN,,NaN,NaN,,
5140,99,66,65,15,12,94,NaN,NaN,143,NaN,NaN,64,35
5141,,,,,,,NaN,NaN,,NaN,NaN,,
5142,99,66,59,15,12,91,NaN,NaN,142,NaN,NaN,66,35
5143,,,,,,,NaN,NaN,,NaN,NaN,,
5144,99,64,60,15,12,90,NaN,NaN,134,NaN,NaN,65,35
5145,,,,,,,NaN,NaN,,NaN,NaN,,
5146,99,61,65,15,12,91,NaN,NaN,132,NaN,NaN,63,35
5147,,,,,,,NaN,NaN,,NaN,NaN,,
5148,99,62,64,15,12,93,NaN,NaN,141,NaN,NaN,62,35
5149,,,,,,,NaN,NaN,,NaN,NaN,,
5150,99,67,63,15,12,94,NaN,NaN,144,NaN,NaN,63,35
5151,,,,,,,NaN,NaN,,NaN,NaN,,
5152,99,69,65,15,12,95,NaN,NaN,141,NaN,NaN,69,36
5153,,,,,,,NaN,NaN,,NaN,NaN,,
5154,99,68,59,15,12,92,NaN,NaN,140,NaN,NaN,72,36
5155,,,,,,,NaN,NaN,,NaN,NaN,,
5156,99,70,60,15,12,91,NaN,NaN,135,NaN,NaN,68,36
5157,,,,,,,NaN,NaN,,NaN,NaN,,
5158,99,67,60,15,12,90,NaN,NaN,133,NaN,NaN,65,35
5159,,,,,,,NaN,NaN,,NaN,NaN,,
5160,98,64,60,15,12,90,NaN,NaN,138,NaN,NaN,61,35
5161,,,,,,,NaN,NaN,,NaN,NaN,,
