time,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART
4521,,NaN,,,,,NaN,,,NaN,,,NaN
4522,18,NaN,6,79,80,125,NaN,35,73,NaN,90,99,NaN
4523,,NaN,,,,,NaN,,,NaN,,,NaN
4524,18,NaN,6,79,79,124,NaN,35,73,NaN,91,99,NaN
4525,,NaN,,,,,NaN,,,NaN,,,NaN
4526,18,NaN,6,79,80,123,NaN,34,72,NaN,90,99,NaN
4527,,NaN,,,,,NaN,,,NaN,,,NaN
4528,18,NaN,6,79,80,123,NaN,34,72,NaN,90,99,NaN
4529,,NaN,,,,,NaN,,,NaN,,,NaN
4530,18,NaN,6,80,80,122,NaN,34,72,NaN,90,99,NaN
4531,,NaN,,,,,NaN,,,NaN,,,NaN
4532,18,NaN,6,79,80,123,NaN,35,71,NaN,90,99,NaN
4533,,NaN,,,,,NaN,,,NaN,,,NaN
4534,18,NaN,6,79,80,120,NaN,35,71,NaN,89,99,NaN
4535,,NaN,,,,,NaN,,,NaN,,,NaN
4536,18,NaN,6,79,80,122,NaN,35,71,NaN,89,99,NaN
4537,,NaN,,,,,NaN,,,NaN,,,NaN
4538,18,NaN,6,79,79,123,NaN,35,72,NaN,90,99,NaN
4539,,NaN,,,,,NaN,,,NaN,,,NaN
4540,18,NaN,6,78,79,122,NaN,35,71,NaN,89,99,NaN
4541,,NaN,,,,,NaN,,,NaN,,,NaN
4542,18,NaN,6,78,79,124,NaN,35,71,NaN,90,99,NaN
4543,,NaN,,,,,NaN,,,NaN,,,NaN
4544,18,NaN,6,78,78,122,NaN,35,71,NaN,89,99,NaN
4545,,NaN,,,,,NaN,,,NaN,,,NaN
4546,18,NaN,6,78,78,122,NaN,35,70,NaN,89,99,NaN
4547,,NaN,,,,,NaN,,,NaN,,,NaN
4548,18,NaN,6,78,78,122,NaN,34,69,NaN,89,99,NaN
4549,,NaN,,,,,NaN,,,NaN,,,NaN
4550,18,NaN,6,77,78,120,NaN,34,68,NaN,88,100,NaN
4551,,NaN,,,,,NaN,,,NaN,,,NaN
4552,18,NaN,6,77,78,121,NaN,34,69,NaN,87,100,NaN
4553,,NaN,,,,,NaN,,,NaN,,,NaN
4554,18,NaN,6,77,77,119,NaN,35,68,NaN,87,100,NaN
4555,,NaN,,,,,NaN,,,NaN,,,NaN
4556,18,NaN,6,77,77,120,NaN,35,68,NaN,86,100,NaN
4557,,NaN,,,,,NaN,,,NaN,,,NaN
4558,18,NaN,6,76,77,119,NaN,35,68,NaN,86,100,NaN
4559,,NaN,,,,,NaN,,,NaN,,,NaN
4560,18,NaN,6,75,76,119,NaN,35,68,NaN,86,100,NaN
4561,,NaN,,,,,NaN,,,NaN,,,NaN
4562,18,NaN,6,75,76,121,NaN,35,69,NaN,87,99,NaN
4563,,NaN,,,,,NaN,,,NaN,,,NaN
4564,18,NaN,6,75,75,121,NaN,35,69,NaN,87,99,NaN
4565,,NaN,,,,,NaN,,,NaN,,,NaN
4566,18,NaN,6,75,75,122,NaN,35,69,NaN,88,99,NaN
4567,,NaN,,,,,NaN,,,NaN,,,NaN
4568,18,NaN,6,75,75,122,NaN,35,69,NaN,88,99,NaN
4569,,NaN,,,,,NaN,,,NaN,,,NaN
4570,18,NaN,6,74,75,121,NaN,35,70,NaN,88,100,NaN
4571,,NaN,,,,,NaN,,,NaN,,,NaN
4572,18,NaN,6,74,75,124,NaN,35,71,NaN,89,100,NaN
4573,,NaN,,,,,NaN,,,NaN,,,NaN
4574,18,NaN,6,74,75,123,NaN,35,71,NaN,89,99,NaN
4575,,NaN,,,,,NaN,,,NaN,,,NaN
4576,18,NaN,7,75,75,123,NaN,35,70,NaN,89,99,NaN
4577,,NaN,,,,,NaN,,,NaN,,,NaN
4578,18,NaN,7,75,75,122,NaN,35,70,NaN,89,99,NaN
4579,,NaN,,,,,NaN,,,NaN,,,NaN
4580,18,NaN,6,75,75,122,NaN,35,70,NaN,89,100,NaN
4581,,NaN,,,,,NaN,,,NaN,,,NaN
4582,18,NaN,6,75,75,124,NaN,35,71,NaN,89,100,NaN
4583,,NaN,,,,,NaN,,,NaN,,,NaN
4584,18,NaN,6,75,75,123,NaN,35,71,NaN,89,100,NaN
4585,,NaN,,,,,NaN,,,NaN,,,NaN
4586,18,NaN,6,75,76,124,NaN,35,71,NaN,89,100,NaN
4587,,NaN,,,,,NaN,,,NaN,,,NaN
4588,18,NaN,6,75,76,124,NaN,35,71,NaN,90,100,NaN
4589,,NaN,,,,,NaN,,,NaN,,,NaN
4590,18,NaN,7,75,76,124,NaN,35,71,NaN,90,100,NaN
4591,,NaN,,,,,NaN,,,NaN,,,NaN
4592,18,NaN,7,75,76,126,NaN,35,72,NaN,91,100,NaN
4593,,NaN,,,,,NaN,,,NaN,,,NaN
4594,18,NaN,7,76,76,124,NaN,35,71,NaN,90,100,NaN
4595,,NaN,,,,,NaN,,,NaN,,,NaN
4596,18,NaN,7,76,76,125,NaN,35,72,NaN,91,100,NaN
4597,,NaN,,,,,NaN,,,NaN,,,NaN
4598,18,NaN,7,76,76,125,NaN,35,72,NaN,91,100,NaN
4599,,NaN,,,,,NaN,,,NaN,,,NaN
4600,18,NaN,7,75,76,125,NaN,36,72,NaN,91,100,NaN
4601,,NaN,,,,,NaN,,,NaN,,,NaN
4602,18,NaN,7,75,75,128,NaN,36,73,NaN,92,100,NaN
4603,,NaN,,,,,NaN,,,NaN,,,NaN
4604,18,NaN,7,74,75,127,NaN,36,73,NaN,92,99,NaN
4605,,NaN,,,,,NaN,,,NaN,,,NaN
4606,18,NaN,7,74,75,128,NaN,36,73,NaN,92,99,NaN
4607,,NaN,,,,,NaN,,,NaN,,,NaN
4608,18,NaN,7,74,75,129,NaN,35,73,NaN,93,99,NaN
4609,,NaN,,,,,NaN,,,NaN,,,NaN
4610,18,NaN,7,74,75,129,NaN,35,74,NaN,93,99,NaN
4611,,NaN,,,,,NaN,,,NaN,,,NaN
4612,18,NaN,7,74,75,130,NaN,35,74,NaN,94,99,NaN
4613,,NaN,,,,,NaN,,,NaN,,,NaN
4614,18,NaN,7,75,75,128,NaN,35,73,NaN,94,99,NaN
4615,,NaN,,,,,NaN,,,NaN,,,NaN
4616,18,NaN,7,75,75,128,NaN,35,72,NaN,93,99,NaN
4617,,NaN,,,,,NaN,,,NaN,,,NaN
4618,18,NaN,7,75,75,127,NaN,35,72,NaN,92,100,NaN
4619,,NaN,,,,,NaN,,,NaN,,,NaN
4620,18,NaN,7,75,75,127,NaN,35,71,NaN,92,100,NaN
4621,,NaN,,,,,NaN,,,NaN,,,NaN
4622,18,NaN,7,74,75,128,NaN,35,72,NaN,92,100,NaN
4623,,NaN,,,,,NaN,,,NaN,,,NaN
4624,18,NaN,7,73,74,128,NaN,35,73,NaN,93,100,NaN
4625,,NaN,,,,,NaN,,,NaN,,,NaN
4626,18,NaN,7,73,74,129,NaN,35,73,NaN,93,100,NaN
4627,,NaN,,,,,NaN,,,NaN,,,NaN
4628,18,NaN,7,73,74,130,NaN,35,74,NaN,94,100,NaN
4629,,NaN,,,,,NaN,,,NaN,,,NaN
4630,18,NaN,7,73,74,130,NaN,35,74,NaN,94,100,NaN
4631,,NaN,,,,,NaN,,,NaN,,,NaN
4632,18,NaN,8,74,74,131,NaN,35,75,NaN,95,100,NaN
4633,,NaN,,,,,NaN,,,NaN,,,NaN
4634,18,NaN,8,74,74,130,NaN,35,74,NaN,95,100,NaN
4635,,NaN,,,,,NaN,,,NaN,,,NaN
4636,18,NaN,8,74,74,131,NaN,35,74,NaN,95,100,NaN
4637,,NaN,,,,,NaN,,,NaN,,,NaN
4638,18,NaN,8,74,74,131,NaN,35,74,NaN,94,100,NaN
4639,,NaN,,,,,NaN,,,NaN,,,NaN
4640,18,NaN,8,73,73,131,NaN,35,74,NaN,94,100,NaN
4641,,NaN,,,,,NaN,,,NaN,,,NaN
4642,18,NaN,8,71,72,132,NaN,35,74,NaN,95,100,NaN
4643,,NaN,,,,,NaN,,,NaN,,,NaN
4644,18,NaN,8,71,72,130,NaN,35,74,NaN,95,100,NaN
4645,,NaN,,,,,NaN,,,NaN,,,NaN
4646,18,NaN,8,71,71,131,NaN,35,73,NaN,95,100,NaN
4647,,NaN,,,,,NaN,,,NaN,,,NaN
4648,18,NaN,8,70,71,132,NaN,35,75,NaN,95,100,NaN
4649,,NaN,,,,,NaN,,,NaN,,,NaN
4650,18,NaN,8,70,71,132,NaN,35,75,NaN,96,99,NaN
4651,,NaN,,,,,NaN,,,NaN,,,NaN
4652,18,NaN,8,71,71,132,NaN,35,75,NaN,96,100,NaN
4653,,NaN,,,,,NaN,,,NaN,,,NaN
4654,18,NaN,7,72,72,130,NaN,35,74,NaN,95,100,NaN
4655,,NaN,,,,,NaN,,,NaN,,,NaN
4656,18,NaN,7,73,73,126,NaN,35,71,NaN,92,100,NaN
4657,,NaN,,,,,NaN,,,NaN,,,NaN
4658,18,NaN,8,73,73,127,NaN,35,72,NaN,93,100,NaN
4659,,NaN,,,,,NaN,,,NaN,,,NaN
4660,18,NaN,8,65,74,126,NaN,35,71,NaN,92,100,NaN
4661,,NaN,,,,,NaN,,,NaN,,,NaN
4662,18,NaN,8,66,74,127,NaN,35,72,NaN,92,100,NaN
4663,,NaN,,,,,NaN,,,NaN,,,NaN
4664,18,NaN,8,66,75,127,NaN,35,72,NaN,92,100,NaN
4665,,NaN,,,,,NaN,,,NaN,,,NaN
4666,18,NaN,8,75,75,129,NaN,35,73,NaN,93,100,NaN
4667,,NaN,,,,,NaN,,,NaN,,,NaN
4668,18,NaN,8,75,75,133,NaN,36,75,NaN,95,100,NaN
4669,,NaN,,,,,NaN,,,NaN,,,NaN
4670,18,NaN,7,74,75,133,NaN,36,76,NaN,96,100,NaN
4671,,NaN,,,,,NaN,,,NaN,,,NaN
4672,18,NaN,7,74,75,134,NaN,36,75,NaN,96,99,NaN
4673,,NaN,,,,,NaN,,,NaN,,,NaN
4674,18,NaN,7,74,75,134,NaN,35,76,NaN,97,97,NaN
4675,,NaN,,,,,NaN,,,NaN,,,NaN
4676,18,NaN,7,75,76,136,NaN,35,76,NaN,98,97,NaN
4677,,NaN,,,,,NaN,,,NaN,,,NaN
4678,18,NaN,7,76,76,136,NaN,35,78,NaN,99,99,NaN
4679,,NaN,,,,,NaN,,,NaN,,,NaN
4680,18,NaN,8,77,77,137,NaN,35,78,NaN,99,98,NaN
4681,,NaN,,,,,NaN,,,NaN,,,NaN
4682,18,NaN,8,76,77,139,NaN,35,79,NaN,100,99,NaN
4683,,NaN,,,,,NaN,,,NaN,,,NaN
4684,18,NaN,9,76,77,138,NaN,35,79,NaN,101,98,NaN
4685,,NaN,,,,,NaN,,,NaN,,,NaN
4686,18,NaN,9,75,76,139,NaN,35,79,NaN,102,98,NaN
4687,,NaN,,,,,NaN,,,NaN,,,NaN
4688,18,NaN,9,76,77,140,NaN,35,80,NaN,103,98,NaN
4689,,NaN,,,,,NaN,,,NaN,,,NaN
4690,18,NaN,9,78,78,140,NaN,35,80,NaN,103,98,NaN
4691,,NaN,,,,,NaN,,,NaN,,,NaN
4692,18,NaN,9,79,79,141,NaN,35,79,NaN,103,98,NaN
4693,,NaN,,,,,NaN,,,NaN,,,NaN
4694,18,NaN,9,79,80,139,NaN,35,79,NaN,103,99,NaN
4695,,NaN,,,,,NaN,,,NaN,,,NaN
4696,18,NaN,9,79,79,140,NaN,35,80,NaN,103,98,NaN
4697,,NaN,,,,,NaN,,,NaN,,,NaN
4698,18,NaN,9,78,79,141,NaN,36,80,NaN,103,99,NaN
4699,,NaN,,,,,NaN,,,NaN,,,NaN
4700,18,NaN,9,78,79,141,NaN,36,79,NaN,103,99,NaN
4701,,NaN,,,,,NaN,,,NaN,,,NaN
4702,18,NaN,9,79,79,140,NaN,36,78,NaN,103,99,NaN
4703,,NaN,,,,,NaN,,,NaN,,,NaN
4704,18,NaN,10,79,80,138,NaN,36,78,NaN,102,100,NaN
4705,,NaN,,,,,NaN,,,NaN,,,NaN
4706,18,NaN,10,79,80,138,NaN,36,77,NaN,101,99,NaN
4707,,NaN,,,,,NaN,,,NaN,,,NaN
4708,18,NaN,10,79,80,137,NaN,36,76,NaN,100,99,NaN
4709,,NaN,,,,,NaN,,,NaN,,,NaN
4710,18,NaN,10,79,79,134,NaN,36,75,NaN,99,99,NaN
4711,,NaN,,,,,NaN,,,NaN,,,NaN
4712,18,NaN,10,79,80,134,NaN,36,75,NaN,99,99,NaN
4713,,NaN,,,,,NaN,,,NaN,,,NaN
4714,18,NaN,10,80,80,134,NaN,36,76,NaN,98,99,NaN
4715,,NaN,,,,,NaN,,,NaN,,,NaN
4716,18,NaN,10,80,81,135,NaN,36,75,NaN,99,99,NaN
4717,,NaN,,,,,NaN,,,NaN,,,NaN
4718,18,NaN,10,81,82,136,NaN,36,76,NaN,99,99,NaN
4719,,NaN,,,,,NaN,,,NaN,,,NaN
4720,18,NaN,10,82,82,137,NaN,35,76,NaN,100,100,NaN
4721,,NaN,,,,,NaN,,,NaN,,,NaN
4722,18,NaN,9,82,82,139,NaN,35,78,NaN,101,99,NaN
4723,,NaN,,,,,NaN,,,NaN,,,NaN
4724,18,NaN,9,81,82,141,NaN,35,80,NaN,103,99,NaN
4725,,NaN,,,,,NaN,,,NaN,,,NaN
4726,18,NaN,10,81,82,143,NaN,36,80,NaN,104,99,NaN
4727,,NaN,,,,,NaN,,,NaN,,,NaN
4728,18,NaN,10,82,82,146,NaN,36,83,NaN,107,99,NaN
4729,,NaN,,,,,NaN,,,NaN,,,NaN
4730,18,NaN,10,83,83,150,NaN,36,86,NaN,110,98,NaN
4731,,NaN,,,,,NaN,,,NaN,,,NaN
4732,18,NaN,10,84,84,154,NaN,36,89,NaN,113,98,NaN
4733,,NaN,,,,,NaN,,,NaN,,,NaN
4734,18,NaN,9,86,84,153,NaN,36,88,NaN,114,98,NaN
4735,,NaN,,,,,NaN,,,NaN,,,NaN
4736,18,NaN,9,87,86,154,NaN,36,87,NaN,114,98,NaN
4737,,NaN,,,,,NaN,,,NaN,,,NaN
4738,18,NaN,9,88,87,152,NaN,36,86,NaN,113,98,NaN
4739,,NaN,,,,,NaN,,,NaN,,,NaN
4740,18,NaN,9,88,88,150,NaN,36,84,NaN,112,99,NaN
4741,,NaN,,,,,NaN,,,NaN,,,NaN
4742,18,NaN,9,88,88,149,NaN,37,83,NaN,111,99,NaN
4743,,NaN,,,,,NaN,,,NaN,,,NaN
4744,18,NaN,10,87,88,145,NaN,37,81,NaN,108,100,NaN
4745,,NaN,,,,,NaN,,,NaN,,,NaN
4746,18,NaN,10,86,87,144,NaN,37,80,NaN,107,100,NaN
4747,,NaN,,,,,NaN,,,NaN,,,NaN
4748,18,NaN,9,96,86,142,NaN,37,79,NaN,105,100,NaN
4749,,NaN,,,,,NaN,,,NaN,,,NaN
4750,18,NaN,9,96,84,139,NaN,37,78,NaN,103,100,NaN
4751,,NaN,,,,,NaN,,,NaN,,,NaN
4752,18,NaN,9,95,83,138,NaN,37,76,NaN,102,100,NaN
4753,,NaN,,,,,NaN,,,NaN,,,NaN
4754,18,NaN,9,88,83,137,NaN,37,76,NaN,101,100,NaN
4755,,NaN,,,,,NaN,,,NaN,,,NaN
4756,18,NaN,9,82,82,136,NaN,36,75,NaN,100,100,NaN
4757,,NaN,,,,,NaN,,,NaN,,,NaN
4758,18,NaN,9,82,82,135,NaN,36,74,NaN,99,100,NaN
4759,,NaN,,,,,NaN,,,NaN,,,NaN
4760,18,NaN,9,82,82,132,NaN,36,73,NaN,97,100,NaN
4761,,NaN,,,,,NaN,,,NaN,,,NaN
4762,18,NaN,9,82,82,133,NaN,37,73,NaN,97,100,NaN
4763,,NaN,,,,,NaN,,,NaN,,,NaN
4764,18,NaN,9,81,82,131,NaN,37,72,NaN,96,100,NaN
4765,,NaN,,,,,NaN,,,NaN,,,NaN
4766,18,NaN,9,80,81,132,NaN,37,72,NaN,96,100,NaN
4767,,NaN,,,,,NaN,,,NaN,,,NaN
4768,18,NaN,9,80,80,133,NaN,37,73,NaN,96,100,NaN
4769,,NaN,,,,,NaN,,,NaN,,,NaN
4770,18,NaN,9,80,80,134,NaN,37,73,NaN,96,100,NaN
4771,,NaN,,,,,NaN,,,NaN,,,NaN
4772,18,NaN,9,80,79,136,NaN,37,74,NaN,97,100,NaN
4773,,NaN,,,,,NaN,,,NaN,,,NaN
4774,18,NaN,9,78,78,137,NaN,37,75,NaN,98,100,NaN
4775,,NaN,,,,,NaN,,,NaN,,,NaN
4776,18,NaN,9,77,77,138,NaN,37,76,NaN,98,100,NaN
4777,,NaN,,,,,NaN,,,NaN,,,NaN
4778,18,NaN,9,76,76,132,NaN,37,73,NaN,96,100,NaN
4779,,NaN,,,,,NaN,,,NaN,,,NaN
4780,18,NaN,9,75,76,135,NaN,37,75,NaN,97,100,NaN
4781,,NaN,,,,,NaN,,,NaN,,,NaN
4782,18,NaN,10,67,75,139,NaN,37,76,NaN,98,100,NaN
4783,,NaN,,,,,NaN,,,NaN,,,NaN
4784,18,NaN,10,66,75,139,NaN,37,77,NaN,99,100,NaN
4785,,NaN,,,,,NaN,,,NaN,,,NaN
4786,18,NaN,9,66,75,141,NaN,36,78,NaN,101,100,NaN
4787,,NaN,,,,,NaN,,,NaN,,,NaN
4788,18,NaN,9,73,74,142,NaN,36,78,NaN,101,100,NaN
4789,,NaN,,,,,NaN,,,NaN,,,NaN
4790,18,NaN,9,74,74,142,NaN,36,78,NaN,102,100,NaN
4791,,NaN,,,,,NaN,,,NaN,,,NaN
4792,18,NaN,9,74,74,143,NaN,35,78,NaN,103,100,NaN
4793,,NaN,,,,,NaN,,,NaN,,,NaN
4794,18,NaN,10,74,74,142,NaN,35,79,NaN,102,99,NaN
4795,,NaN,,,,,NaN,,,NaN,,,NaN
4796,18,NaN,10,74,74,144,NaN,35,79,NaN,103,99,NaN
4797,,NaN,,,,,NaN,,,NaN,,,NaN
4798,18,NaN,10,74,74,144,NaN,35,80,NaN,104,99,NaN
4799,,NaN,,,,,NaN,,,NaN,,,NaN
4800,18,NaN,10,74,75,146,NaN,36,81,NaN,105,99,NaN
4801,,NaN,,,,,NaN,,,NaN,,,NaN
4802,18,NaN,10,75,75,147,NaN,36,81,NaN,106,99,NaN
4803,,NaN,,,,,NaN,,,NaN,,,NaN
4804,18,NaN,10,76,76,146,NaN,36,81,NaN,106,100,NaN
4805,,NaN,,,,,NaN,,,NaN,,,NaN
4806,18,NaN,10,76,77,146,NaN,36,80,NaN,106,100,NaN
4807,,NaN,,,,,NaN,,,NaN,,,NaN
4808,18,NaN,10,77,78,145,NaN,36,76,NaN,105,100,NaN
4809,,NaN,,,,,NaN,,,NaN,,,NaN
4810,18,NaN,10,78,78,145,NaN,36,77,NaN,104,100,NaN
4811,,NaN,,,,,NaN,,,NaN,,,NaN
4812,18,NaN,10,78,78,143,NaN,36,78,NaN,104,100,NaN
4813,,NaN,,,,,NaN,,,NaN,,,NaN
4814,18,NaN,10,77,78,142,NaN,37,78,NaN,103,100,NaN
4815,,NaN,,,,,NaN,,,NaN,,,NaN
4816,18,NaN,9,76,77,143,NaN,37,78,NaN,103,100,NaN
4817,,NaN,,,,,NaN,,,NaN,,,NaN
4818,18,NaN,9,76,77,143,NaN,37,79,NaN,103,100,NaN
4819,,NaN,,,,,NaN,,,NaN,,,NaN
4820,18,NaN,9,76,76,142,NaN,36,78,NaN,103,100,NaN
4821,,NaN,,,,,NaN,,,NaN,,,NaN
4822,18,NaN,9,77,77,143,NaN,36,78,NaN,103,100,NaN
4823,,NaN,,,,,NaN,,,NaN,,,NaN
4824,18,NaN,9,77,77,141,NaN,36,77,NaN,102,100,NaN
4825,,NaN,,,,,NaN,,,NaN,,,NaN
4826,18,NaN,9,77,77,141,NaN,36,76,NaN,102,100,NaN
4827,,NaN,,,,,NaN,,,NaN,,,NaN
4828,18,NaN,9,77,77,140,NaN,36,76,NaN,101,100,NaN
4829,,NaN,,,,,NaN,,,NaN,,,NaN
4830,18,NaN,9,77,77,137,NaN,36,75,NaN,100,100,NaN
4831,,NaN,,,,,NaN,,,NaN,,,NaN
4832,18,NaN,10,76,77,137,NaN,36,75,NaN,99,100,NaN
4833,,NaN,,,,,NaN,,,NaN,,,NaN
4834,18,NaN,10,76,77,135,NaN,37,74,NaN,98,100,NaN
4835,,NaN,,,,,NaN,,,NaN,,,NaN
4836,18,NaN,9,75,76,136,NaN,37,74,NaN,98,100,NaN
4837,,NaN,,,,,NaN,,,NaN,,,NaN
4838,18,NaN,9,75,76,137,NaN,37,74,NaN,98,100,NaN
4839,,NaN,,,,,NaN,,,NaN,,,NaN
4840,18,NaN,9,74,75,138,NaN,37,75,NaN,98,100,NaN
4841,,NaN,,,,,NaN,,,NaN,,,NaN
4842,18,NaN,9,73,74,140,NaN,36,76,NaN,99,100,NaN
4843,,NaN,,,,,NaN,,,NaN,,,NaN
4844,18,NaN,9,72,74,140,NaN,36,76,NaN,99,100,NaN
4845,,NaN,,,,,NaN,,,NaN,,,NaN
4846,18,NaN,10,71,72,140,NaN,36,75,NaN,99,100,NaN
4847,,NaN,,,,,NaN,,,NaN,,,NaN
4848,18,NaN,10,70,71,140,NaN,36,76,NaN,100,100,NaN
4849,,NaN,,,,,NaN,,,NaN,,,NaN
4850,18,NaN,10,70,71,138,NaN,36,75,NaN,98,100,NaN
4851,,NaN,,,,,NaN,,,NaN,,,NaN
4852,18,NaN,10,71,71,140,NaN,36,76,NaN,99,100,NaN
4853,,NaN,,,,,NaN,,,NaN,,,NaN
4854,18,NaN,10,71,72,141,NaN,36,77,NaN,100,100,NaN
4855,,NaN,,,,,NaN,,,NaN,,,NaN
4856,18,NaN,10,72,73,142,NaN,35,77,NaN,101,100,NaN
4857,,NaN,,,,,NaN,,,NaN,,,NaN
4858,18,NaN,9,73,73,142,NaN,35,77,NaN,102,100,NaN
4859,,NaN,,,,,NaN,,,NaN,,,NaN
4860,18,NaN,9,74,74,141,NaN,35,76,NaN,101,100,NaN
4861,,NaN,,,,,NaN,,,NaN,,,NaN
4862,18,NaN,10,74,74,141,NaN,36,76,NaN,101,100,NaN
4863,,NaN,,,,,NaN,,,NaN,,,NaN
4864,18,NaN,10,75,75,139,NaN,36,76,NaN,100,100,NaN
4865,,NaN,,,,,NaN,,,NaN,,,NaN
4866,18,NaN,10,75,75,141,NaN,36,76,NaN,100,100,NaN
4867,,NaN,,,,,NaN,,,NaN,,,NaN
4868,18,NaN,10,74,75,140,NaN,36,76,NaN,101,100,NaN
4869,,NaN,,,,,NaN,,,NaN,,,NaN
4870,18,NaN,10,74,75,141,NaN,36,77,NaN,101,100,NaN
4871,,NaN,,,,,NaN,,,NaN,,,NaN
4872,18,NaN,9,75,75,142,NaN,36,77,NaN,101,100,NaN
4873,,NaN,,,,,NaN,,,NaN,,,NaN
4874,18,NaN,9,75,75,140,NaN,36,76,NaN,100,100,NaN
4875,,NaN,,,,,NaN,,,NaN,,,NaN
4876,18,NaN,9,74,75,141,NaN,37,77,NaN,101,100,NaN
4877,,NaN,,,,,NaN,,,NaN,,,NaN
4878,18,NaN,9,73,74,142,NaN,37,77,NaN,101,100,NaN
4879,,NaN,,,,,NaN,,,NaN,,,NaN
4880,18,NaN,10,80,74,142,NaN,37,77,NaN,101,100,NaN
4881,,NaN,,,,,NaN,,,NaN,,,NaN
4882,18,NaN,10,79,72,143,NaN,37,77,NaN,102,100,NaN
4883,,NaN,,,,,NaN,,,NaN,,,NaN
4884,18,NaN,10,79,72,141,NaN,35,77,NaN,101,100,NaN
4885,,NaN,,,,,NaN,,,NaN,,,NaN
4886,18,NaN,10,72,72,142,NaN,35,76,NaN,101,100,NaN
4887,,NaN,,,,,NaN,,,NaN,,,NaN
4888,18,NaN,10,72,72,140,NaN,35,76,NaN,100,100,NaN
4889,,NaN,,,,,NaN,,,NaN,,,NaN
4890,18,NaN,10,71,72,139,NaN,36,76,NaN,100,100,NaN
4891,,NaN,,,,,NaN,,,NaN,,,NaN
4892,18,NaN,10,71,72,140,NaN,36,76,NaN,100,100,NaN
4893,,NaN,,,,,NaN,,,NaN,,,NaN
4894,18,NaN,10,71,72,139,NaN,36,76,NaN,100,100,NaN
4895,,NaN,,,,,NaN,,,NaN,,,NaN
4896,18,NaN,10,72,72,141,NaN,36,77,NaN,101,100,NaN
4897,,NaN,,,,,NaN,,,NaN,,,NaN
4898,18,NaN,10,73,73,140,NaN,35,76,NaN,101,100,NaN
4899,,NaN,,,,,NaN,,,NaN,,,NaN
4900,18,NaN,9,74,74,140,NaN,35,76,NaN,101,100,NaN
4901,,NaN,,,,,NaN,,,NaN,,,NaN
4902,18,NaN,9,74,74,141,NaN,35,76,NaN,101,100,NaN
4903,,NaN,,,,,NaN,,,NaN,,,NaN
4904,18,NaN,9,74,75,140,NaN,36,76,NaN,101,100,NaN
4905,,NaN,,,,,NaN,,,NaN,,,NaN
4906,18,NaN,9,74,75,142,NaN,36,75,NaN,101,100,NaN
4907,,NaN,,,,,NaN,,,NaN,,,NaN
4908,18,NaN,9,74,75,141,NaN,36,76,NaN,101,100,NaN
4909,,NaN,,,,,NaN,,,NaN,,,NaN
4910,18,NaN,9,74,74,141,NaN,36,76,NaN,101,100,NaN
4911,,NaN,,,,,NaN,,,NaN,,,NaN
4912,18,NaN,9,74,74,141,NaN,36,76,NaN,101,100,NaN
4913,,NaN,,,,,NaN,,,NaN,,,NaN
4914,18,NaN,9,74,74,139,NaN,36,76,NaN,100,100,NaN
4915,,NaN,,,,,NaN,,,NaN,,,NaN
4916,18,NaN,9,75,74,140,NaN,36,75,NaN,100,100,NaN
4917,,NaN,,,,,NaN,,,NaN,,,NaN
4918,18,NaN,8,75,75,139,NaN,37,76,NaN,100,100,NaN
4919,,NaN,,,,,NaN,,,NaN,,,NaN
4920,18,NaN,8,75,76,140,NaN,37,76,NaN,100,100,NaN
4921,,NaN,,,,,NaN,,,NaN,,,NaN
4922,18,NaN,8,76,76,141,NaN,37,77,NaN,101,100,NaN
4923,,NaN,,,,,NaN,,,NaN,,,NaN
4924,18,NaN,8,77,77,142,NaN,37,78,NaN,102,100,NaN
4925,,NaN,,,,,NaN,,,NaN,,,NaN
4926,18,NaN,8,77,78,143,NaN,36,78,NaN,102,100,NaN
4927,,NaN,,,,,NaN,,,NaN,,,NaN
4928,18,NaN,8,78,78,142,NaN,36,77,NaN,102,100,NaN
4929,,NaN,,,,,NaN,,,NaN,,,NaN
4930,18,NaN,8,78,79,141,NaN,36,76,NaN,102,100,NaN
4931,,NaN,,,,,NaN,,,NaN,,,NaN
4932,18,NaN,8,78,78,141,NaN,37,76,NaN,101,100,NaN
4933,,NaN,,,,,NaN,,,NaN,,,NaN
4934,18,NaN,8,78,78,140,NaN,37,76,NaN,101,100,NaN
4935,,NaN,,,,,NaN,,,NaN,,,NaN
4936,18,NaN,8,78,78,140,NaN,37,75,NaN,100,100,NaN
4937,,NaN,,,,,NaN,,,NaN,,,NaN
4938,18,NaN,8,78,78,139,NaN,37,74,NaN,99,100,NaN
4939,,NaN,,,,,NaN,,,NaN,,,NaN
4940,18,NaN,8,78,78,137,NaN,37,73,NaN,98,100,NaN
4941,,NaN,,,,,NaN,,,NaN,,,NaN
4942,18,NaN,8,76,77,138,NaN,37,74,NaN,98,100,NaN
4943,,NaN,,,,,NaN,,,NaN,,,NaN
4944,18,NaN,8,75,76,138,NaN,37,75,NaN,99,100,NaN
4945,,NaN,,,,,NaN,,,NaN,,,NaN
