time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ART
1794,,,,NaN,NaN,,,,,NaN,,,NaN
1795,74,17,75,NaN,NaN,94,100,75,129,NaN,-21,38,NaN
1796,,,,NaN,NaN,,,,,NaN,,,NaN
1797,73,17,75,NaN,NaN,94,100,75,130,NaN,-21,38,NaN
1798,,,,NaN,NaN,,,,,NaN,,,NaN
1799,72,17,75,NaN,NaN,94,100,75,129,NaN,-21,38,NaN
1800,,,,NaN,NaN,,,,,NaN,,,NaN
1801,73,17,74,NaN,NaN,93,100,75,128,NaN,-21,38,NaN
1802,,,,NaN,NaN,,,,,NaN,,,NaN
1803,73,17,74,NaN,NaN,93,100,74,128,NaN,-21,39,NaN
1804,,,,NaN,NaN,,,,,NaN,,,NaN
1805,72,17,73,NaN,NaN,93,100,74,127,NaN,-21,39,NaN
1806,,,,NaN,NaN,,,,,NaN,,,NaN
1807,72,17,73,NaN,NaN,92,100,74,127,NaN,-21,39,NaN
1808,,,,NaN,NaN,,,,,NaN,,,NaN
1809,72,17,73,NaN,NaN,91,100,74,125,NaN,-21,39,NaN
1810,,,,NaN,NaN,,,,,NaN,,,NaN
1811,71,17,73,NaN,NaN,91,100,74,124,NaN,-21,39,NaN
1812,,,,NaN,NaN,,,,,NaN,,,NaN
1813,72,17,73,NaN,NaN,91,100,73,124,NaN,-21,39,NaN
1814,,,,NaN,NaN,,,,,NaN,,,NaN
1815,71,17,73,NaN,NaN,91,100,73,125,NaN,-21,39,NaN
1816,,,,NaN,NaN,,,,,NaN,,,NaN
1817,71,17,73,NaN,NaN,91,100,73,125,NaN,-21,39,NaN
1818,,,,NaN,NaN,,,,,NaN,,,NaN
1819,70,17,73,NaN,NaN,90,100,73,123,NaN,-21,39,NaN
1820,,,,NaN,NaN,,,,,NaN,,,NaN
1821,70,17,72,NaN,NaN,90,100,73,123,NaN,-21,39,NaN
1822,,,,NaN,NaN,,,,,NaN,,,NaN
1823,69,17,72,NaN,NaN,89,100,73,121,NaN,-22,39,NaN
1824,,,,NaN,NaN,,,,,NaN,,,NaN
1825,69,17,72,NaN,NaN,88,100,73,121,NaN,-22,38,NaN
1826,,,,NaN,NaN,,,,,NaN,,,NaN
1827,70,17,72,NaN,NaN,89,100,73,121,NaN,-22,38,NaN
1828,,,,NaN,NaN,,,,,NaN,,,NaN
1829,70,17,72,NaN,NaN,89,100,73,121,NaN,-22,38,NaN
1830,,,,NaN,NaN,,,,,NaN,,,NaN
1831,70,17,72,NaN,NaN,89,100,73,121,NaN,-21,39,NaN
1832,,,,NaN,NaN,,,,,NaN,,,NaN
1833,71,17,73,NaN,NaN,90,100,73,122,NaN,-21,39,NaN
1834,,,,NaN,NaN,,,,,NaN,,,NaN
1835,71,17,73,NaN,NaN,90,100,73,123,NaN,-20,39,NaN
1836,,,,NaN,NaN,,,,,NaN,,,NaN
1837,71,17,73,NaN,NaN,90,100,73,122,NaN,-20,39,NaN
1838,,,,NaN,NaN,,,,,NaN,,,NaN
1839,70,17,72,NaN,NaN,90,100,73,122,NaN,-21,38,NaN
1840,,,,NaN,NaN,,,,,NaN,,,NaN
1841,70,17,72,NaN,NaN,89,100,72,121,NaN,-21,38,NaN
1842,,,,NaN,NaN,,,,,NaN,,,NaN
1843,69,17,71,NaN,NaN,89,100,72,120,NaN,-21,38,NaN
1844,,,,NaN,NaN,,,,,NaN,,,NaN
1845,70,17,71,NaN,NaN,89,100,72,119,NaN,-21,39,NaN
1846,,,,NaN,NaN,,,,,NaN,,,NaN
1847,68,17,71,NaN,NaN,88,100,72,118,NaN,-21,39,NaN
1848,,,,NaN,NaN,,,,,NaN,,,NaN
1849,68,17,71,NaN,NaN,87,100,72,118,NaN,-22,39,NaN
1850,,,,NaN,NaN,,,,,NaN,,,NaN
1851,67,17,71,NaN,NaN,87,100,72,116,NaN,-22,38,NaN
1852,,,,NaN,NaN,,,,,NaN,,,NaN
1853,67,17,71,NaN,NaN,86,100,71,116,NaN,-21,38,NaN
1854,,,,NaN,NaN,,,,,NaN,,,NaN
1855,67,17,70,NaN,NaN,86,100,71,114,NaN,-21,38,NaN
1856,,,,NaN,NaN,,,,,NaN,,,NaN
1857,67,17,70,NaN,NaN,86,100,71,116,NaN,-22,38,NaN
1858,,,,NaN,NaN,,,,,NaN,,,NaN
1859,69,17,70,NaN,NaN,87,100,71,117,NaN,-22,39,NaN
1860,,,,NaN,NaN,,,,,NaN,,,NaN
1861,68,17,70,NaN,NaN,87,100,71,118,NaN,-21,39,NaN
1862,,,,NaN,NaN,,,,,NaN,,,NaN
1863,69,17,71,NaN,NaN,87,100,71,119,NaN,-21,39,NaN
1864,,,,NaN,NaN,,,,,NaN,,,NaN
1865,70,17,71,NaN,NaN,87,100,71,118,NaN,-21,38,NaN
1866,,,,NaN,NaN,,,,,NaN,,,NaN
1867,71,17,71,NaN,NaN,89,100,71,123,NaN,-21,38,NaN
1868,,,,NaN,NaN,,,,,NaN,,,NaN
1869,74,17,71,NaN,NaN,91,100,71,126,NaN,-21,38,NaN
1870,,,,NaN,NaN,,,,,NaN,,,NaN
1871,74,17,71,NaN,NaN,93,100,72,128,NaN,-22,38,NaN
1872,,,,NaN,NaN,,,,,NaN,,,NaN
1873,74,17,71,NaN,NaN,93,100,72,127,NaN,-22,38,NaN
1874,,,,NaN,NaN,,,,,NaN,,,NaN
1875,72,17,71,NaN,NaN,92,100,72,126,NaN,-22,38,NaN
1876,,,,NaN,NaN,,,,,NaN,,,NaN
1877,72,17,71,NaN,NaN,92,100,71,125,NaN,-22,38,NaN
1878,,,,NaN,NaN,,,,,NaN,,,NaN
1879,71,17,71,NaN,NaN,91,100,71,124,NaN,-22,39,NaN
1880,,,,NaN,NaN,,,,,NaN,,,NaN
1881,71,17,71,NaN,NaN,91,100,71,124,NaN,-22,39,NaN
1882,,,,NaN,NaN,,,,,NaN,,,NaN
1883,70,17,71,NaN,NaN,90,100,72,123,NaN,-22,39,NaN
1884,,,,NaN,NaN,,,,,NaN,,,NaN
1885,71,17,71,NaN,NaN,90,100,72,123,NaN,-22,38,NaN
1886,,,,NaN,NaN,,,,,NaN,,,NaN
1887,71,17,71,NaN,NaN,90,100,72,124,NaN,-22,38,NaN
1888,,,,NaN,NaN,,,,,NaN,,,NaN
1889,71,17,71,NaN,NaN,91,100,71,126,NaN,-22,38,NaN
1890,,,,NaN,NaN,,,,,NaN,,,NaN
1891,71,17,71,NaN,NaN,90,100,71,125,NaN,-21,38,NaN
1892,,,,NaN,NaN,,,,,NaN,,,NaN
1893,70,17,70,NaN,NaN,90,100,71,124,NaN,-21,39,NaN
1894,,,,NaN,NaN,,,,,NaN,,,NaN
1895,70,17,71,NaN,NaN,90,100,71,124,NaN,-22,39,NaN
1896,,,,NaN,NaN,,,,,NaN,,,NaN
1897,70,17,71,NaN,NaN,89,100,71,122,NaN,-22,39,NaN
1898,,,,NaN,NaN,,,,,NaN,,,NaN
1899,70,17,71,NaN,NaN,89,100,71,122,NaN,-22,39,NaN
1900,,,,NaN,NaN,,,,,NaN,,,NaN
1901,70,17,71,NaN,NaN,89,100,71,120,NaN,-22,39,NaN
1902,,,,NaN,NaN,,,,,NaN,,,NaN
1903,69,17,71,NaN,NaN,88,100,71,120,NaN,-22,39,NaN
1904,,,,NaN,NaN,,,,,NaN,,,NaN
1905,70,17,70,NaN,NaN,88,100,71,119,NaN,-22,38,NaN
1906,,,,NaN,NaN,,,,,NaN,,,NaN
1907,69,17,70,NaN,NaN,88,100,71,119,NaN,-22,38,NaN
1908,,,,NaN,NaN,,,,,NaN,,,NaN
1909,69,17,70,NaN,NaN,88,100,71,119,NaN,-22,38,NaN
1910,,,,NaN,NaN,,,,,NaN,,,NaN
1911,69,17,70,NaN,NaN,88,100,70,118,NaN,-22,38,NaN
1912,,,,NaN,NaN,,,,,NaN,,,NaN
1913,69,17,70,NaN,NaN,88,100,70,118,NaN,-22,38,NaN
1914,,,,NaN,NaN,,,,,NaN,,,NaN
1915,70,17,70,NaN,NaN,88,100,70,118,NaN,-22,38,NaN
1916,,,,NaN,NaN,,,,,NaN,,,NaN
1917,72,17,70,NaN,NaN,89,100,70,123,NaN,-21,38,NaN
1918,,,,NaN,NaN,,,,,NaN,,,NaN
1919,74,17,70,NaN,NaN,92,100,71,127,NaN,-21,39,NaN
1920,,,,NaN,NaN,,,,,NaN,,,NaN
1921,75,17,71,NaN,NaN,93,100,71,129,NaN,-21,39,NaN
1922,,,,NaN,NaN,,,,,NaN,,,NaN
1923,74,17,71,NaN,NaN,94,100,71,130,NaN,-21,39,NaN
1924,,,,NaN,NaN,,,,,NaN,,,NaN
1925,73,17,71,NaN,NaN,93,100,71,128,NaN,-21,39,NaN
1926,,,,NaN,NaN,,,,,NaN,,,NaN
1927,73,17,71,NaN,NaN,93,100,71,129,NaN,-21,38,NaN
1928,,,,NaN,NaN,,,,,NaN,,,NaN
1929,71,17,71,NaN,NaN,91,100,71,126,NaN,-22,38,NaN
1930,,,,NaN,NaN,,,,,NaN,,,NaN
1931,71,17,71,NaN,NaN,91,100,72,126,NaN,-22,38,NaN
1932,,,,NaN,NaN,,,,,NaN,,,NaN
1933,70,17,72,NaN,NaN,90,100,72,124,NaN,-22,39,NaN
1934,,,,NaN,NaN,,,,,NaN,,,NaN
1935,69,17,72,NaN,NaN,90,100,72,126,NaN,-22,39,NaN
1936,,,,NaN,NaN,,,,,NaN,,,NaN
1937,69,17,72,NaN,NaN,90,100,73,127,NaN,-22,39,NaN
1938,,,,NaN,NaN,,,,,NaN,,,NaN
1939,68,17,72,NaN,NaN,89,100,73,124,NaN,-22,39,NaN
1940,,,,NaN,NaN,,,,,NaN,,,NaN
1941,68,17,72,NaN,NaN,88,100,73,125,NaN,-22,39,NaN
1942,,,,NaN,NaN,,,,,NaN,,,NaN
1943,67,17,72,NaN,NaN,87,100,72,121,NaN,-22,39,NaN
1944,,,,NaN,NaN,,,,,NaN,,,NaN
1945,68,17,73,NaN,NaN,87,100,72,121,NaN,-22,39,NaN
1946,,,,NaN,NaN,,,,,NaN,,,NaN
1947,69,17,73,NaN,NaN,87,100,72,120,NaN,-22,39,NaN
1948,,,,NaN,NaN,,,,,NaN,,,NaN
1949,69,17,73,NaN,NaN,88,100,73,121,NaN,-22,39,NaN
1950,,,,NaN,NaN,,,,,NaN,,,NaN
1951,70,17,73,NaN,NaN,89,100,73,123,NaN,-21,39,NaN
1952,,,,NaN,NaN,,,,,NaN,,,NaN
1953,70,17,73,NaN,NaN,89,100,73,125,NaN,-21,39,NaN
1954,,,,NaN,NaN,,,,,NaN,,,NaN
1955,70,17,73,NaN,NaN,90,100,73,125,NaN,-22,39,NaN
1956,,,,NaN,NaN,,,,,NaN,,,NaN
1957,70,17,72,NaN,NaN,90,100,73,124,NaN,-22,39,NaN
1958,,,,NaN,NaN,,,,,NaN,,,NaN
1959,69,17,72,NaN,NaN,90,100,73,124,NaN,-22,39,NaN
1960,,,,NaN,NaN,,,,,NaN,,,NaN
1961,69,17,72,NaN,NaN,90,100,72,136,NaN,-22,39,NaN
1962,,,,NaN,NaN,,,,,NaN,,,NaN
1963,71,17,72,NaN,NaN,91,100,73,130,NaN,-22,39,NaN
1964,,,,NaN,NaN,,,,,NaN,,,NaN
1965,71,17,72,NaN,NaN,92,100,73,128,NaN,-22,39,NaN
1966,,,,NaN,NaN,,,,,NaN,,,NaN
1967,71,17,72,NaN,NaN,91,100,73,126,NaN,-22,39,NaN
1968,,,,NaN,NaN,,,,,NaN,,,NaN
1969,71,17,72,NaN,NaN,91,100,73,126,NaN,-22,39,NaN
1970,,,,NaN,NaN,,,,,NaN,,,NaN
1971,70,17,72,NaN,NaN,91,100,72,124,NaN,-22,39,NaN
1972,,,,NaN,NaN,,,,,NaN,,,NaN
1973,70,17,72,NaN,NaN,91,100,72,125,NaN,-22,39,NaN
1974,,,,NaN,NaN,,,,,NaN,,,NaN
1975,71,17,71,NaN,NaN,91,100,72,123,NaN,-22,39,NaN
1976,,,,NaN,NaN,,,,,NaN,,,NaN
1977,71,17,71,NaN,NaN,91,100,72,125,NaN,-22,39,NaN
1978,,,,NaN,NaN,,,,,NaN,,,NaN
1979,70,17,71,NaN,NaN,91,100,72,124,NaN,-22,39,NaN
1980,,,,NaN,NaN,,,,,NaN,,,NaN
1981,69,17,71,NaN,NaN,90,100,72,122,NaN,-21,39,NaN
1982,,,,NaN,NaN,,,,,NaN,,,NaN
1983,69,17,71,NaN,NaN,89,100,72,121,NaN,-21,39,NaN
1984,,,,NaN,NaN,,,,,NaN,,,NaN
1985,68,17,71,NaN,NaN,89,100,71,120,NaN,-21,39,NaN
1986,,,,NaN,NaN,,,,,NaN,,,NaN
1987,68,17,71,NaN,NaN,88,100,71,119,NaN,-21,39,NaN
1988,,,,NaN,NaN,,,,,NaN,,,NaN
1989,68,17,71,NaN,NaN,87,100,71,118,NaN,-21,39,NaN
1990,,,,NaN,NaN,,,,,NaN,,,NaN
1991,67,17,71,NaN,NaN,87,100,71,118,NaN,-21,39,NaN
1992,,,,NaN,NaN,,,,,NaN,,,NaN
1993,67,17,71,NaN,NaN,87,100,71,117,NaN,-21,39,NaN
1994,,,,NaN,NaN,,,,,NaN,,,NaN
1995,66,17,71,NaN,NaN,86,100,71,118,NaN,-21,39,NaN
1996,,,,NaN,NaN,,,,,NaN,,,NaN
1997,64,17,71,NaN,NaN,86,100,71,117,NaN,-21,39,NaN
1998,,,,NaN,NaN,,,,,NaN,,,NaN
1999,62,17,71,NaN,NaN,86,100,71,114,NaN,-22,39,NaN
2000,,,,NaN,NaN,,,,,NaN,,,NaN
2001,65,17,71,NaN,NaN,88,100,71,126,NaN,-22,39,NaN
2002,,,,NaN,NaN,,,,,NaN,,,NaN
2003,66,17,71,NaN,NaN,86,100,71,119,NaN,-22,39,NaN
2004,,,,NaN,NaN,,,,,NaN,,,NaN
2005,66,17,71,NaN,NaN,86,100,71,117,NaN,-22,39,NaN
2006,,,,NaN,NaN,,,,,NaN,,,NaN
2007,67,17,71,NaN,NaN,87,100,71,117,NaN,-21,39,NaN
2008,,,,NaN,NaN,,,,,NaN,,,NaN
2009,67,17,70,NaN,NaN,86,100,71,116,NaN,-21,39,NaN
2010,,,,NaN,NaN,,,,,NaN,,,NaN
2011,67,17,70,NaN,NaN,86,100,71,116,NaN,-21,39,NaN
2012,,,,NaN,NaN,,,,,NaN,,,NaN
2013,67,17,70,NaN,NaN,85,100,71,115,NaN,-21,39,NaN
2014,,,,NaN,NaN,,,,,NaN,,,NaN
2015,67,17,70,NaN,NaN,85,100,71,116,NaN,-21,39,NaN
2016,,,,NaN,NaN,,,,,NaN,,,NaN
2017,66,17,70,NaN,NaN,85,100,71,115,NaN,-21,39,NaN
2018,,,,NaN,NaN,,,,,NaN,,,NaN
2019,65,17,70,NaN,NaN,85,100,71,115,NaN,-21,39,NaN
2020,,,,NaN,NaN,,,,,NaN,,,NaN
2021,65,17,70,NaN,NaN,84,100,71,112,NaN,-21,39,NaN
2022,,,,NaN,NaN,,,,,NaN,,,NaN
2023,65,17,70,NaN,NaN,84,100,71,113,NaN,-22,39,NaN
2024,,,,NaN,NaN,,,,,NaN,,,NaN
2025,64,17,70,NaN,NaN,83,100,71,111,NaN,-22,39,NaN
2026,,,,NaN,NaN,,,,,NaN,,,NaN
2027,64,17,70,NaN,NaN,83,100,71,111,NaN,-22,39,NaN
2028,,,,NaN,NaN,,,,,NaN,,,NaN
2029,65,17,70,NaN,NaN,83,100,71,113,NaN,-22,39,NaN
2030,,,,NaN,NaN,,,,,NaN,,,NaN
2031,67,17,70,NaN,NaN,84,100,71,116,NaN,-22,39,NaN
2032,,,,NaN,NaN,,,,,NaN,,,NaN
2033,67,17,70,NaN,NaN,85,100,71,120,NaN,-22,38,NaN
2034,,,,NaN,NaN,,,,,NaN,,,NaN
2035,67,17,71,NaN,NaN,85,100,72,120,NaN,-22,38,NaN
2036,,,,NaN,NaN,,,,,NaN,,,NaN
2037,67,17,71,NaN,NaN,86,100,72,120,NaN,-22,38,NaN
2038,,,,NaN,NaN,,,,,NaN,,,NaN
2039,68,17,71,NaN,NaN,86,100,72,120,NaN,-22,38,NaN
2040,,,,NaN,NaN,,,,,NaN,,,NaN
2041,68,17,71,NaN,NaN,86,100,72,121,NaN,-21,39,NaN
2042,,,,NaN,NaN,,,,,NaN,,,NaN
2043,68,17,71,NaN,NaN,86,100,72,122,NaN,-21,39,NaN
2044,,,,NaN,NaN,,,,,NaN,,,NaN
2045,67,17,71,NaN,NaN,86,100,72,120,NaN,-21,39,NaN
2046,,,,NaN,NaN,,,,,NaN,,,NaN
2047,68,17,71,NaN,NaN,87,100,72,121,NaN,-21,39,NaN
2048,,,,NaN,NaN,,,,,NaN,,,NaN
2049,68,17,71,NaN,NaN,87,100,72,121,NaN,-22,39,NaN
2050,,,,NaN,NaN,,,,,NaN,,,NaN
2051,68,17,71,NaN,NaN,87,100,72,122,NaN,-22,39,NaN
2052,,,,NaN,NaN,,,,,NaN,,,NaN
2053,68,17,71,NaN,NaN,87,100,72,119,NaN,-22,39,NaN
2054,,,,NaN,NaN,,,,,NaN,,,NaN
2055,67,17,71,NaN,NaN,86,100,72,118,NaN,-22,39,NaN
2056,,,,NaN,NaN,,,,,NaN,,,NaN
2057,68,17,71,NaN,NaN,87,100,72,119,NaN,-22,39,NaN
2058,,,,NaN,NaN,,,,,NaN,,,NaN
2059,68,17,71,NaN,NaN,87,100,72,122,NaN,-22,39,NaN
2060,,,,NaN,NaN,,,,,NaN,,,NaN
2061,68,17,71,NaN,NaN,87,100,71,123,NaN,-22,39,NaN
2062,,,,NaN,NaN,,,,,NaN,,,NaN
2063,68,17,71,NaN,NaN,87,100,71,122,NaN,-22,39,NaN
2064,,,,NaN,NaN,,,,,NaN,,,NaN
2065,68,17,71,NaN,NaN,87,100,71,122,NaN,-22,39,NaN
2066,,,,NaN,NaN,,,,,NaN,,,NaN
2067,67,17,71,NaN,NaN,87,100,71,122,NaN,-21,39,NaN
2068,,,,NaN,NaN,,,,,NaN,,,NaN
2069,67,17,71,NaN,NaN,86,100,72,120,NaN,-21,39,NaN
2070,,,,NaN,NaN,,,,,NaN,,,NaN
2071,67,17,71,NaN,NaN,86,100,72,120,NaN,-21,39,NaN
2072,,,,NaN,NaN,,,,,NaN,,,NaN
2073,68,17,71,NaN,NaN,87,100,72,121,NaN,-21,39,NaN
2074,,,,NaN,NaN,,,,,NaN,,,NaN
2075,68,17,71,NaN,NaN,87,100,72,121,NaN,-21,39,NaN
2076,,,,NaN,NaN,,,,,NaN,,,NaN
2077,67,17,71,NaN,NaN,86,100,72,118,NaN,-21,39,NaN
2078,,,,NaN,NaN,,,,,NaN,,,NaN
2079,67,17,71,NaN,NaN,86,100,72,118,NaN,-21,39,NaN
2080,,,,NaN,NaN,,,,,NaN,,,NaN
2081,65,17,71,NaN,NaN,85,100,71,116,NaN,-21,39,NaN
2082,,,,NaN,NaN,,,,,NaN,,,NaN
2083,66,17,71,NaN,NaN,85,100,71,117,NaN,-21,39,NaN
2084,,,,NaN,NaN,,,,,NaN,,,NaN
2085,66,17,71,NaN,NaN,84,100,71,116,NaN,-21,39,NaN
2086,,,,NaN,NaN,,,,,NaN,,,NaN
2087,65,17,70,NaN,NaN,85,100,71,119,NaN,-22,39,NaN
2088,,,,NaN,NaN,,,,,NaN,,,NaN
2089,68,17,71,NaN,NaN,86,100,71,120,NaN,-22,39,NaN
2090,,,,NaN,NaN,,,,,NaN,,,NaN
2091,69,17,71,NaN,NaN,87,100,71,121,NaN,-21,39,NaN
2092,,,,NaN,NaN,,,,,NaN,,,NaN
2093,69,17,71,NaN,NaN,88,100,72,124,NaN,-21,39,NaN
2094,,,,NaN,NaN,,,,,NaN,,,NaN
2095,69,17,71,NaN,NaN,88,100,72,122,NaN,-21,39,NaN
2096,,,,NaN,NaN,,,,,NaN,,,NaN
2097,68,17,71,NaN,NaN,87,100,72,122,NaN,-20,39,NaN
2098,,,,NaN,NaN,,,,,NaN,,,NaN
2099,68,17,71,NaN,NaN,87,100,71,121,NaN,-20,39,NaN
2100,,,,NaN,NaN,,,,,NaN,,,NaN
2101,69,17,71,NaN,NaN,88,100,72,123,NaN,-21,39,NaN
2102,,,,NaN,NaN,,,,,NaN,,,NaN
2103,69,17,71,NaN,NaN,88,100,72,122,NaN,-21,39,NaN
2104,,,,NaN,NaN,,,,,NaN,,,NaN
2105,69,17,71,NaN,NaN,88,100,72,120,NaN,-21,39,NaN
2106,,,,NaN,NaN,,,,,NaN,,,NaN
2107,69,17,71,NaN,NaN,88,100,72,119,NaN,-21,39,NaN
2108,,,,NaN,NaN,,,,,NaN,,,NaN
2109,70,17,71,NaN,NaN,88,100,72,118,NaN,-21,39,NaN
2110,,,,NaN,NaN,,,,,NaN,,,NaN
2111,68,17,71,NaN,NaN,88,100,72,119,NaN,-21,39,NaN
2112,,,,NaN,NaN,,,,,NaN,,,NaN
2113,68,17,71,NaN,NaN,87,100,72,116,NaN,-21,39,NaN
2114,,,,NaN,NaN,,,,,NaN,,,NaN
2115,68,17,71,NaN,NaN,87,100,72,116,NaN,-21,39,NaN
2116,,,,NaN,NaN,,,,,NaN,,,NaN
2117,68,17,71,NaN,NaN,86,100,72,116,NaN,-21,39,NaN
2118,,,,NaN,NaN,,,,,NaN,,,NaN
2119,67,17,71,NaN,NaN,86,100,72,118,NaN,-21,39,NaN
2120,,,,NaN,NaN,,,,,NaN,,,NaN
2121,67,17,71,NaN,NaN,86,100,72,119,NaN,-21,39,NaN
2122,,,,NaN,NaN,,,,,NaN,,,NaN
2123,67,17,71,NaN,NaN,86,100,71,118,NaN,-21,39,NaN
2124,,,,NaN,NaN,,,,,NaN,,,NaN
2125,68,17,71,NaN,NaN,86,100,71,118,NaN,-21,39,NaN
2126,,,,NaN,NaN,,,,,NaN,,,NaN
2127,69,17,70,NaN,NaN,86,100,71,117,NaN,-21,39,NaN
2128,,,,NaN,NaN,,,,,NaN,,,NaN
2129,70,17,71,NaN,NaN,87,100,71,117,NaN,-21,39,NaN
2130,,,,NaN,NaN,,,,,NaN,,,NaN
2131,68,17,71,NaN,NaN,86,100,71,118,NaN,-20,39,NaN
2132,,,,NaN,NaN,,,,,NaN,,,NaN
2133,70,17,71,NaN,NaN,87,100,71,114,NaN,-20,39,NaN
2134,,,,NaN,NaN,,,,,NaN,,,NaN
2135,63,17,71,NaN,NaN,84,100,72,111,NaN,-21,39,NaN
2136,,,,NaN,NaN,,,,,NaN,,,NaN
2137,61,17,71,NaN,NaN,82,100,72,111,NaN,-21,39,NaN
2138,,,,NaN,NaN,,,,,NaN,,,NaN
2139,57,17,71,NaN,NaN,80,100,72,111,NaN,-21,39,NaN
2140,,,,NaN,NaN,,,,,NaN,,,NaN
2141,57,17,71,NaN,NaN,78,100,72,109,NaN,-21,39,NaN
2142,,,,NaN,NaN,,,,,NaN,,,NaN
2143,58,17,71,NaN,NaN,78,100,72,110,NaN,-21,39,NaN
2144,,,,NaN,NaN,,,,,NaN,,,NaN
2145,59,17,71,NaN,NaN,77,100,71,108,NaN,-21,39,NaN
2146,,,,NaN,NaN,,,,,NaN,,,NaN
2147,59,17,70,NaN,NaN,77,100,71,109,NaN,-21,39,NaN
2148,,,,NaN,NaN,,,,,NaN,,,NaN
2149,59,17,70,NaN,NaN,77,100,71,108,NaN,-21,39,NaN
2150,,,,NaN,NaN,,,,,NaN,,,NaN
2151,60,17,70,NaN,NaN,78,100,71,110,NaN,-20,38,NaN
2152,,,,NaN,NaN,,,,,NaN,,,NaN
2153,62,17,70,NaN,NaN,79,100,71,113,NaN,-20,38,NaN
2154,,,,NaN,NaN,,,,,NaN,,,NaN
2155,62,17,70,NaN,NaN,80,100,71,113,NaN,-20,38,NaN
2156,,,,NaN,NaN,,,,,NaN,,,NaN
2157,61,17,70,NaN,NaN,80,100,71,114,NaN,-20,38,NaN
2158,,,,NaN,NaN,,,,,NaN,,,NaN
2159,61,17,70,NaN,NaN,80,100,71,112,NaN,-20,38,NaN
2160,,,,NaN,NaN,,,,,NaN,,,NaN
2161,60,17,70,NaN,NaN,79,100,71,111,NaN,-20,38,NaN
2162,,,,NaN,NaN,,,,,NaN,,,NaN
2163,61,17,70,NaN,NaN,79,100,70,112,NaN,-20,38,NaN
2164,,,,NaN,NaN,,,,,NaN,,,NaN
2165,60,17,70,NaN,NaN,79,100,70,113,NaN,-21,39,NaN
2166,,,,NaN,NaN,,,,,NaN,,,NaN
2167,61,17,70,NaN,NaN,80,100,70,115,NaN,-21,39,NaN
2168,,,,NaN,NaN,,,,,NaN,,,NaN
2169,,,,NaN,NaN,,,,,NaN,,,NaN
2170,60,17,70,NaN,NaN,79,100,70,113,NaN,-21,39,NaN
2171,,,,NaN,NaN,,,,,NaN,,,NaN
2172,60,17,70,NaN,NaN,79,100,70,113,NaN,-21,39,NaN
2173,,,,NaN,NaN,,,,,NaN,,,NaN
2174,60,17,70,NaN,NaN,79,100,70,111,NaN,-21,39,NaN
2175,,,,NaN,NaN,,,,,NaN,,,NaN
2176,60,17,69,NaN,NaN,78,100,70,111,NaN,-21,39,NaN
2177,,,,NaN,NaN,,,,,NaN,,,NaN
2178,60,17,69,NaN,NaN,78,100,70,112,NaN,-21,39,NaN
2179,,,,NaN,NaN,,,,,NaN,,,NaN
2180,60,17,69,NaN,NaN,79,100,70,113,NaN,-21,39,NaN
2181,,,,NaN,NaN,,,,,NaN,,,NaN
2182,60,17,69,NaN,NaN,79,100,70,114,NaN,-21,39,NaN
2183,,,,NaN,NaN,,,,,NaN,,,NaN
2184,60,17,70,NaN,NaN,79,100,70,114,NaN,-21,38,NaN
2185,,,,NaN,NaN,,,,,NaN,,,NaN
2186,60,17,70,NaN,NaN,79,100,70,113,NaN,-20,38,NaN
2187,,,,NaN,NaN,,,,,NaN,,,NaN
2188,59,17,70,NaN,NaN,78,100,70,111,NaN,-20,38,NaN
2189,,,,NaN,NaN,,,,,NaN,,,NaN
2190,59,17,70,NaN,NaN,78,100,70,112,NaN,-20,38,NaN
2191,,,,NaN,NaN,,,,,NaN,,,NaN
2192,60,17,70,NaN,NaN,78,100,70,112,NaN,-20,39,NaN
2193,,,,NaN,NaN,,,,,NaN,,,NaN
2194,60,17,70,NaN,NaN,78,100,70,112,NaN,-20,39,NaN
2195,,,,NaN,NaN,,,,,NaN,,,NaN
2196,55,17,70,NaN,NaN,79,100,70,114,NaN,-20,39,NaN
2197,,,,NaN,NaN,,,,,NaN,,,NaN
2198,62,17,71,NaN,NaN,81,100,71,116,NaN,-20,39,NaN
2199,,,,NaN,NaN,,,,,NaN,,,NaN
2200,64,17,72,NaN,NaN,82,100,72,119,NaN,-20,39,NaN
2201,,,,NaN,NaN,,,,,NaN,,,NaN
2202,64,17,72,NaN,NaN,83,100,73,117,NaN,-20,39,NaN
2203,,,,NaN,NaN,,,,,NaN,,,NaN
2204,64,17,73,NaN,NaN,83,100,73,117,NaN,-20,39,NaN
2205,,,,NaN,NaN,,,,,NaN,,,NaN
2206,64,17,73,NaN,NaN,83,100,74,118,NaN,-20,38,NaN
2207,,,,NaN,NaN,,,,,NaN,,,NaN
2208,64,17,73,NaN,NaN,83,100,74,118,NaN,-20,38,NaN
2209,,,,NaN,NaN,,,,,NaN,,,NaN
2210,64,17,73,NaN,NaN,83,100,74,118,NaN,-20,38,NaN
2211,,,,NaN,NaN,,,,,NaN,,,NaN
2212,62,17,73,NaN,NaN,83,100,74,116,NaN,-20,39,NaN
