time,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ART_SBP
4300,74,12,31,14,58,NaN,NaN,54,NaN,100,NaN,51,102
4301,,,,,,NaN,NaN,,NaN,,NaN,,
4302,75,12,31,14,58,NaN,NaN,55,NaN,100,NaN,51,104
4303,,,,,,NaN,NaN,,NaN,,NaN,,
4304,76,13,31,14,50,NaN,NaN,56,NaN,100,NaN,51,105
4305,,,,,,NaN,NaN,,NaN,,NaN,,
4306,77,13,32,14,50,NaN,NaN,57,NaN,100,NaN,51,107
4307,,,,,,NaN,NaN,,NaN,,NaN,,
4308,78,13,32,14,50,NaN,NaN,58,NaN,100,NaN,51,107
4309,,,,,,NaN,NaN,,NaN,,NaN,,
4310,79,13,32,14,50,NaN,NaN,59,NaN,100,NaN,51,108
4311,,,,,,NaN,NaN,,NaN,,NaN,,
4312,79,13,33,14,51,NaN,NaN,58,NaN,100,NaN,51,107
4313,,,,,,NaN,NaN,,NaN,,NaN,,
4314,78,9,33,14,51,NaN,NaN,56,NaN,100,NaN,52,106
4315,,,,,,NaN,NaN,,NaN,,NaN,,
4316,77,9,33,14,51,NaN,NaN,56,NaN,100,NaN,52,104
4317,,,,,,NaN,NaN,,NaN,,NaN,,
4318,76,8,33,14,51,NaN,NaN,56,NaN,100,NaN,52,103
4319,,,,,,NaN,NaN,,NaN,,NaN,,
4320,76,8,32,14,51,NaN,NaN,56,NaN,100,NaN,52,103
4321,,,,,,NaN,NaN,,NaN,,NaN,,
4322,75,8,32,14,54,NaN,NaN,56,NaN,100,NaN,52,102
4323,,,,,,NaN,NaN,,NaN,,NaN,,
4324,76,7,32,14,54,NaN,NaN,58,NaN,100,NaN,52,103
4325,,,,,,NaN,NaN,,NaN,,NaN,,
4326,76,7,32,14,54,NaN,NaN,59,NaN,100,NaN,52,103
4327,,,,,,NaN,NaN,,NaN,,NaN,,
4328,77,6,32,14,54,NaN,NaN,61,NaN,100,NaN,52,103
4329,,,,,,NaN,NaN,,NaN,,NaN,,
4330,79,6,32,14,59,NaN,NaN,62,NaN,100,NaN,52,106
4331,,,,,,NaN,NaN,,NaN,,NaN,,
4332,80,7,32,14,59,NaN,NaN,62,NaN,100,NaN,52,107
4333,,,,,,NaN,NaN,,NaN,,NaN,,
4334,80,7,32,14,59,NaN,NaN,63,NaN,100,NaN,53,109
4335,,,,,,NaN,NaN,,NaN,,NaN,,
4336,82,9,32,14,59,NaN,NaN,64,NaN,100,NaN,53,110
4337,,,,,,NaN,NaN,,NaN,,NaN,,
4338,83,9,32,14,60,NaN,NaN,64,NaN,100,NaN,53,113
4339,,,,,,NaN,NaN,,NaN,,NaN,,
4340,82,7,32,14,57,NaN,NaN,62,NaN,100,NaN,53,110
4341,,,,,,NaN,NaN,,NaN,,NaN,,
4342,81,7,32,14,52,NaN,NaN,59,NaN,100,NaN,53,108
4343,,,,,,NaN,NaN,,NaN,,NaN,,
4344,79,13,32,14,52,NaN,NaN,57,NaN,100,NaN,53,103
4345,,,,,,NaN,NaN,,NaN,,NaN,,
4346,78,13,32,14,52,NaN,NaN,56,NaN,100,NaN,53,103
4347,,,,,,NaN,NaN,,NaN,,NaN,,
4348,77,13,31,14,53,NaN,NaN,56,NaN,100,NaN,53,104
4349,,,,,,NaN,NaN,,NaN,,NaN,,
4350,78,12,31,14,53,NaN,NaN,57,NaN,100,NaN,53,106
4351,,,,,,NaN,NaN,,NaN,,NaN,,
4352,78,12,31,14,53,NaN,NaN,57,NaN,100,NaN,53,105
4353,,,,,,NaN,NaN,,NaN,,NaN,,
4354,79,12,32,14,53,NaN,NaN,59,NaN,100,NaN,53,107
4355,,,,,,NaN,NaN,,NaN,,NaN,,
4356,80,12,32,14,53,NaN,NaN,60,NaN,100,NaN,53,110
4357,,,,,,NaN,NaN,,NaN,,NaN,,
4358,82,12,32,14,52,NaN,NaN,62,NaN,100,NaN,53,112
4359,,,,,,NaN,NaN,,NaN,,NaN,,
4360,83,12,32,14,53,NaN,NaN,62,NaN,100,NaN,53,113
4361,,,,,,NaN,NaN,,NaN,,NaN,,
4362,84,13,32,14,52,NaN,NaN,62,NaN,100,NaN,53,114
4363,,,,,,NaN,NaN,,NaN,,NaN,,
4364,84,13,32,14,52,NaN,NaN,62,NaN,100,NaN,53,114
4365,,,,,,NaN,NaN,,NaN,,NaN,,
4366,84,13,32,14,52,NaN,NaN,62,NaN,100,NaN,53,113
4367,,,,,,NaN,NaN,,NaN,,NaN,,
4368,84,13,32,14,52,NaN,NaN,62,NaN,100,NaN,53,114
4369,,,,,,NaN,NaN,,NaN,,NaN,,
4370,84,13,32,14,52,NaN,NaN,61,NaN,100,NaN,53,112
4371,,,,,,NaN,NaN,,NaN,,NaN,,
4372,83,13,32,14,52,NaN,NaN,60,NaN,100,NaN,53,112
4373,,,,,,NaN,NaN,,NaN,,NaN,,
4374,83,13,32,14,52,NaN,NaN,60,NaN,100,NaN,53,111
4375,,,,,,NaN,NaN,,NaN,,NaN,,
4376,83,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,111
4377,,,,,,NaN,NaN,,NaN,,NaN,,
4378,82,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,111
4379,,,,,,NaN,NaN,,NaN,,NaN,,
4380,82,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,112
4381,,,,,,NaN,NaN,,NaN,,NaN,,
4382,83,13,32,14,52,NaN,NaN,61,NaN,100,NaN,52,112
4383,,,,,,NaN,NaN,,NaN,,NaN,,
4384,83,13,32,14,51,NaN,NaN,61,NaN,100,NaN,52,112
4385,,,,,,NaN,NaN,,NaN,,NaN,,
4386,83,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,112
4387,,,,,,NaN,NaN,,NaN,,NaN,,
4388,83,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,112
4389,,,,,,NaN,NaN,,NaN,,NaN,,
4390,82,13,32,14,52,NaN,NaN,60,NaN,100,NaN,52,111
4391,,,,,,NaN,NaN,,NaN,,NaN,,
4392,82,13,32,14,52,NaN,NaN,59,NaN,100,NaN,52,110
4393,,,,,,NaN,NaN,,NaN,,NaN,,
4394,80,13,32,14,51,NaN,NaN,57,NaN,100,NaN,52,108
4395,,,,,,NaN,NaN,,NaN,,NaN,,
4396,79,13,31,14,51,NaN,NaN,57,NaN,100,NaN,52,106
4397,,,,,,NaN,NaN,,NaN,,NaN,,
4398,79,13,31,14,51,NaN,NaN,58,NaN,100,NaN,52,107
4399,,,,,,NaN,NaN,,NaN,,NaN,,
4400,80,13,31,14,51,NaN,NaN,59,NaN,100,NaN,52,108
4401,,,,,,NaN,NaN,,NaN,,NaN,,
4402,81,13,31,14,51,NaN,NaN,60,NaN,100,NaN,52,110
4403,,,,,,NaN,NaN,,NaN,,NaN,,
4404,81,13,31,14,52,NaN,NaN,60,NaN,100,NaN,52,111
4405,,,,,,NaN,NaN,,NaN,,NaN,,
4406,82,13,31,14,52,NaN,NaN,60,NaN,100,NaN,52,112
4407,,,,,,NaN,NaN,,NaN,,NaN,,
4408,82,13,31,14,52,NaN,NaN,60,NaN,100,NaN,52,113
4409,,,,,,NaN,NaN,,NaN,,NaN,,
4410,82,13,32,14,51,NaN,NaN,60,NaN,100,NaN,52,114
4411,,,,,,NaN,NaN,,NaN,,NaN,,
4412,82,13,32,14,51,NaN,NaN,59,NaN,100,NaN,52,112
4413,,,,,,NaN,NaN,,NaN,,NaN,,
4414,82,13,32,14,51,NaN,NaN,60,NaN,100,NaN,52,111
4415,,,,,,NaN,NaN,,NaN,,NaN,,
4416,81,13,32,14,51,NaN,NaN,57,NaN,100,NaN,52,110
4417,,,,,,NaN,NaN,,NaN,,NaN,,
4418,79,13,32,14,51,NaN,NaN,56,NaN,100,NaN,52,107
4419,,,,,,NaN,NaN,,NaN,,NaN,,
4420,79,13,32,14,51,NaN,NaN,56,NaN,100,NaN,52,106
4421,,,,,,NaN,NaN,,NaN,,NaN,,
4422,78,13,32,14,51,NaN,NaN,56,NaN,100,NaN,52,106
4423,,,,,,NaN,NaN,,NaN,,NaN,,
4424,78,13,32,14,51,NaN,NaN,57,NaN,100,NaN,52,107
4425,,,,,,NaN,NaN,,NaN,,NaN,,
4426,79,13,32,14,51,NaN,NaN,58,NaN,100,NaN,52,107
4427,,,,,,NaN,NaN,,NaN,,NaN,,
4428,79,13,32,14,51,NaN,NaN,58,NaN,100,NaN,51,109
4429,,,,,,NaN,NaN,,NaN,,NaN,,
4430,80,13,32,14,51,NaN,NaN,58,NaN,100,NaN,52,110
4431,,,,,,NaN,NaN,,NaN,,NaN,,
4432,80,13,31,14,51,NaN,NaN,58,NaN,100,NaN,52,110
4433,,,,,,NaN,NaN,,NaN,,NaN,,
4434,80,13,31,14,51,NaN,NaN,58,NaN,100,NaN,52,109
4435,,,,,,NaN,NaN,,NaN,,NaN,,
4436,80,13,31,14,51,NaN,NaN,58,NaN,100,NaN,52,109
4437,,,,,,NaN,NaN,,NaN,,NaN,,
4438,80,13,31,14,51,NaN,NaN,57,NaN,100,NaN,52,108
4439,,,,,,NaN,NaN,,NaN,,NaN,,
4440,79,13,31,14,51,NaN,NaN,57,NaN,100,NaN,52,108
4441,,,,,,NaN,NaN,,NaN,,NaN,,
4442,79,13,31,14,51,NaN,NaN,57,NaN,100,NaN,52,108
4443,,,,,,NaN,NaN,,NaN,,NaN,,
4444,79,13,31,14,51,NaN,NaN,56,NaN,100,NaN,52,107
4445,,,,,,NaN,NaN,,NaN,,NaN,,
4446,78,13,31,14,51,NaN,NaN,56,NaN,100,NaN,52,107
4447,,,,,,NaN,NaN,,NaN,,NaN,,
4448,78,13,31,14,51,NaN,NaN,55,NaN,100,NaN,51,107
4449,,,,,,NaN,NaN,,NaN,,NaN,,
4450,77,13,31,14,51,NaN,NaN,55,NaN,100,NaN,51,106
4451,,,,,,NaN,NaN,,NaN,,NaN,,
4452,76,13,31,14,51,NaN,NaN,55,NaN,100,NaN,51,104
4453,,,,,,NaN,NaN,,NaN,,NaN,,
4454,76,13,31,14,51,NaN,NaN,54,NaN,100,NaN,51,104
4455,,,,,,NaN,NaN,,NaN,,NaN,,
4456,75,13,31,14,51,NaN,NaN,54,NaN,100,NaN,51,103
4457,,,,,,NaN,NaN,,NaN,,NaN,,
4458,75,13,31,14,50,NaN,NaN,54,NaN,100,NaN,51,103
4459,,,,,,NaN,NaN,,NaN,,NaN,,
4460,75,13,31,14,51,NaN,NaN,54,NaN,100,NaN,51,103
4461,,,,,,NaN,NaN,,NaN,,NaN,,
4462,75,13,31,14,51,NaN,NaN,54,NaN,100,NaN,51,103
4463,,,,,,NaN,NaN,,NaN,,NaN,,
4464,75,13,31,14,51,NaN,NaN,53,NaN,100,NaN,51,103
4465,,,,,,NaN,NaN,,NaN,,NaN,,
4466,75,13,31,14,51,NaN,NaN,53,NaN,100,NaN,51,103
4467,,,,,,NaN,NaN,,NaN,,NaN,,
4468,74,13,31,14,51,NaN,NaN,53,NaN,100,NaN,51,102
4469,,,,,,NaN,NaN,,NaN,,NaN,,
4470,74,13,31,14,51,NaN,NaN,53,NaN,100,NaN,51,102
4471,,,,,,NaN,NaN,,NaN,,NaN,,
4472,74,13,31,14,51,NaN,NaN,52,NaN,100,NaN,51,102
4473,,,,,,NaN,NaN,,NaN,,NaN,,
4474,73,13,31,14,51,NaN,NaN,53,NaN,100,NaN,51,102
4475,,,,,,NaN,NaN,,NaN,,NaN,,
4476,73,13,31,14,51,NaN,NaN,52,NaN,100,NaN,51,101
4477,,,,,,NaN,NaN,,NaN,,NaN,,
4478,73,13,31,14,51,NaN,NaN,52,NaN,100,NaN,51,100
4479,,,,,,NaN,NaN,,NaN,,NaN,,
4480,73,13,31,14,50,NaN,NaN,52,NaN,100,NaN,51,101
4481,,,,,,NaN,NaN,,NaN,,NaN,,
4482,72,13,31,14,50,NaN,NaN,51,NaN,100,NaN,51,101
4483,,,,,,NaN,NaN,,NaN,,NaN,,
4484,72,13,31,14,50,NaN,NaN,51,NaN,100,NaN,51,101
4485,,,,,,NaN,NaN,,NaN,,NaN,,
4486,72,13,31,14,50,NaN,NaN,52,NaN,100,NaN,51,99
4487,,,,,,NaN,NaN,,NaN,,NaN,,
4488,72,13,31,14,50,NaN,NaN,52,NaN,100,NaN,51,101
4489,,,,,,NaN,NaN,,NaN,,NaN,,
4490,72,13,31,14,50,NaN,NaN,51,NaN,100,NaN,51,100
4491,,,,,,NaN,NaN,,NaN,,NaN,,
4492,72,13,31,14,50,NaN,NaN,51,NaN,100,NaN,51,100
4493,,,,,,NaN,NaN,,NaN,,NaN,,
4494,71,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4495,,,,,,NaN,NaN,,NaN,,NaN,,
4496,71,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4497,,,,,,NaN,NaN,,NaN,,NaN,,
4498,71,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4499,,,,,,NaN,NaN,,NaN,,NaN,,
4500,70,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4501,,,,,,NaN,NaN,,NaN,,NaN,,
4502,70,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4503,,,,,,NaN,NaN,,NaN,,NaN,,
4504,70,13,31,14,50,NaN,NaN,49,NaN,100,NaN,51,97
4505,,,,,,NaN,NaN,,NaN,,NaN,,
4506,70,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4507,,,,,,NaN,NaN,,NaN,,NaN,,
4508,70,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,97
4509,,,,,,NaN,NaN,,NaN,,NaN,,
4510,70,13,31,14,50,NaN,NaN,50,NaN,100,NaN,51,98
4511,,,,,,NaN,NaN,,NaN,,NaN,,
4512,69,13,31,14,50,NaN,NaN,49,NaN,100,NaN,51,98
4513,,,,,,NaN,NaN,,NaN,,NaN,,
4514,69,13,31,14,50,NaN,NaN,48,NaN,100,NaN,51,96
4515,,,,,,NaN,NaN,,NaN,,NaN,,
4516,68,13,31,14,50,NaN,NaN,48,NaN,100,NaN,51,95
4517,,,,,,NaN,NaN,,NaN,,NaN,,
4518,67,13,31,14,50,NaN,NaN,48,NaN,100,NaN,51,94
4519,,,,,,NaN,NaN,,NaN,,NaN,,
4520,67,13,31,14,50,NaN,NaN,48,NaN,100,NaN,51,94
4521,,,,,,NaN,NaN,,NaN,,NaN,,
4522,67,13,31,14,50,NaN,NaN,48,NaN,100,NaN,51,95
4523,,,,,,NaN,NaN,,NaN,,NaN,,
4524,68,12,31,14,50,NaN,NaN,49,NaN,100,NaN,51,94
4525,,,,,,NaN,NaN,,NaN,,NaN,,
4526,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,51,96
4527,,,,,,NaN,NaN,,NaN,,NaN,,
4528,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,51,95
4529,,,,,,NaN,NaN,,NaN,,NaN,,
4530,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,52,95
4531,,,,,,NaN,NaN,,NaN,,NaN,,
4532,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,52,95
4533,,,,,,NaN,NaN,,NaN,,NaN,,
4534,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4535,,,,,,NaN,NaN,,NaN,,NaN,,
4536,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4537,,,,,,NaN,NaN,,NaN,,NaN,,
4538,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4539,,,,,,NaN,NaN,,NaN,,NaN,,
4540,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4541,,,,,,NaN,NaN,,NaN,,NaN,,
4542,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,52,95
4543,,,,,,NaN,NaN,,NaN,,NaN,,
4544,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,96
4545,,,,,,NaN,NaN,,NaN,,NaN,,
4546,68,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4547,,,,,,NaN,NaN,,NaN,,NaN,,
4548,68,12,31,14,51,NaN,NaN,48,NaN,100,NaN,52,95
4549,,,,,,NaN,NaN,,NaN,,NaN,,
4550,67,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,94
4551,,,,,,NaN,NaN,,NaN,,NaN,,
4552,67,12,31,14,52,NaN,NaN,47,NaN,100,NaN,52,94
4553,,,,,,NaN,NaN,,NaN,,NaN,,
4554,67,12,31,14,52,NaN,NaN,48,NaN,100,NaN,52,95
4555,,,,,,NaN,NaN,,NaN,,NaN,,
4556,67,12,31,14,52,NaN,NaN,47,NaN,100,NaN,52,94
4557,,,,,,NaN,NaN,,NaN,,NaN,,
4558,66,12,31,14,52,NaN,NaN,46,NaN,100,NaN,52,92
4559,,,,,,NaN,NaN,,NaN,,NaN,,
4560,65,12,31,14,51,NaN,NaN,46,NaN,100,NaN,52,91
4561,,,,,,NaN,NaN,,NaN,,NaN,,
4562,64,12,31,14,52,NaN,NaN,45,NaN,100,NaN,52,89
4563,,,,,,NaN,NaN,,NaN,,NaN,,
4564,64,12,31,14,52,NaN,NaN,44,NaN,100,NaN,52,89
4565,,,,,,NaN,NaN,,NaN,,NaN,,
4566,64,12,31,14,52,NaN,NaN,45,NaN,100,NaN,52,89
4567,,,,,,NaN,NaN,,NaN,,NaN,,
4568,64,12,31,14,52,NaN,NaN,46,NaN,100,NaN,53,89
4569,,,,,,NaN,NaN,,NaN,,NaN,,
4570,64,12,31,14,53,NaN,NaN,46,NaN,100,NaN,53,90
4571,,,,,,NaN,NaN,,NaN,,NaN,,
4572,65,12,31,14,53,NaN,NaN,47,NaN,100,NaN,53,90
4573,,,,,,NaN,NaN,,NaN,,NaN,,
4574,65,12,31,14,53,NaN,NaN,46,NaN,100,NaN,53,92
4575,,,,,,NaN,NaN,,NaN,,NaN,,
4576,65,12,31,14,53,NaN,NaN,47,NaN,100,NaN,53,91
4577,,,,,,NaN,NaN,,NaN,,NaN,,
4578,65,12,31,14,52,NaN,NaN,46,NaN,100,NaN,53,91
4579,,,,,,NaN,NaN,,NaN,,NaN,,
4580,65,12,31,14,52,NaN,NaN,47,NaN,100,NaN,53,91
4581,,,,,,NaN,NaN,,NaN,,NaN,,
4582,65,12,31,14,52,NaN,NaN,47,NaN,100,NaN,53,92
4583,,,,,,NaN,NaN,,NaN,,NaN,,
4584,65,12,31,14,53,NaN,NaN,47,NaN,100,NaN,53,92
4585,,,,,,NaN,NaN,,NaN,,NaN,,
4586,65,12,31,14,52,NaN,NaN,46,NaN,100,NaN,53,92
4587,,,,,,NaN,NaN,,NaN,,NaN,,
4588,64,11,31,14,52,NaN,NaN,45,NaN,100,NaN,53,90
4589,,,,,,NaN,NaN,,NaN,,NaN,,
4590,63,11,31,14,51,NaN,NaN,44,NaN,100,NaN,52,89
4591,,,,,,NaN,NaN,,NaN,,NaN,,
4592,62,11,31,14,51,NaN,NaN,43,NaN,100,NaN,52,88
4593,,,,,,NaN,NaN,,NaN,,NaN,,
4594,61,11,31,14,50,NaN,NaN,42,NaN,100,NaN,51,86
4595,,,,,,NaN,NaN,,NaN,,NaN,,
4596,61,11,31,14,50,NaN,NaN,42,NaN,100,NaN,51,86
4597,,,,,,NaN,NaN,,NaN,,NaN,,
4598,61,11,30,14,50,NaN,NaN,43,NaN,100,NaN,51,86
4599,,,,,,NaN,NaN,,NaN,,NaN,,
4600,61,12,30,14,50,NaN,NaN,43,NaN,100,NaN,50,87
4601,,,,,,NaN,NaN,,NaN,,NaN,,
4602,61,12,30,14,50,NaN,NaN,42,NaN,100,NaN,50,87
4603,,,,,,NaN,NaN,,NaN,,NaN,,
4604,62,12,30,14,50,NaN,NaN,43,NaN,100,NaN,51,88
4605,,,,,,NaN,NaN,,NaN,,NaN,,
4606,62,11,30,14,51,NaN,NaN,45,NaN,100,NaN,51,88
4607,,,,,,NaN,NaN,,NaN,,NaN,,
4608,64,11,30,14,51,NaN,NaN,46,NaN,100,NaN,52,91
4609,,,,,,NaN,NaN,,NaN,,NaN,,
4610,65,11,30,14,52,NaN,NaN,48,NaN,100,NaN,52,93
4611,,,,,,NaN,NaN,,NaN,,NaN,,
4612,66,11,31,14,52,NaN,NaN,48,NaN,100,NaN,53,94
4613,,,,,,NaN,NaN,,NaN,,NaN,,
4614,67,12,31,14,53,NaN,NaN,49,NaN,100,NaN,53,94
4615,,,,,,NaN,NaN,,NaN,,NaN,,
4616,68,12,31,14,53,NaN,NaN,50,NaN,100,NaN,53,96
4617,,,,,,NaN,NaN,,NaN,,NaN,,
4618,68,12,31,14,53,NaN,NaN,49,NaN,100,NaN,53,95
4619,,,,,,NaN,NaN,,NaN,,NaN,,
4620,69,12,31,14,53,NaN,NaN,50,NaN,100,NaN,53,96
4621,,,,,,NaN,NaN,,NaN,,NaN,,
4622,69,12,31,14,53,NaN,NaN,50,NaN,100,NaN,54,97
4623,,,,,,NaN,NaN,,NaN,,NaN,,
4624,69,12,31,14,53,NaN,NaN,50,NaN,100,NaN,54,95
4625,,,,,,NaN,NaN,,NaN,,NaN,,
4626,69,12,30,14,54,NaN,NaN,50,NaN,100,NaN,54,96
4627,,,,,,NaN,NaN,,NaN,,NaN,,
4628,69,12,30,14,54,NaN,NaN,51,NaN,100,NaN,54,96
4629,,,,,,NaN,NaN,,NaN,,NaN,,
4630,70,11,30,14,54,NaN,NaN,51,NaN,100,NaN,54,97
4631,,,,,,NaN,NaN,,NaN,,NaN,,
4632,70,11,30,14,54,NaN,NaN,51,NaN,100,NaN,55,98
4633,,,,,,NaN,NaN,,NaN,,NaN,,
4634,71,11,30,14,54,NaN,NaN,51,NaN,100,NaN,54,98
4635,,,,,,NaN,NaN,,NaN,,NaN,,
4636,71,11,30,14,54,NaN,NaN,51,NaN,100,NaN,54,98
4637,,,,,,NaN,NaN,,NaN,,NaN,,
4638,71,11,30,14,54,NaN,NaN,51,NaN,100,NaN,54,98
4639,,,,,,NaN,NaN,,NaN,,NaN,,
4640,71,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,97
4641,,,,,,NaN,NaN,,NaN,,NaN,,
4642,71,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,98
4643,,,,,,NaN,NaN,,NaN,,NaN,,
4644,71,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,98
4645,,,,,,NaN,NaN,,NaN,,NaN,,
4646,71,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,98
4647,,,,,,NaN,NaN,,NaN,,NaN,,
4648,70,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,97
4649,,,,,,NaN,NaN,,NaN,,NaN,,
4650,70,12,30,14,53,NaN,NaN,51,NaN,100,NaN,54,97
4651,,,,,,NaN,NaN,,NaN,,NaN,,
4652,70,12,30,14,53,NaN,NaN,50,NaN,100,NaN,54,97
4653,,,,,,NaN,NaN,,NaN,,NaN,,
4654,70,12,30,14,53,NaN,NaN,49,NaN,100,NaN,54,96
4655,,,,,,NaN,NaN,,NaN,,NaN,,
4656,70,12,30,14,53,NaN,NaN,50,NaN,100,NaN,54,95
4657,,,,,,NaN,NaN,,NaN,,NaN,,
4658,69,12,30,14,53,NaN,NaN,49,NaN,100,NaN,54,94
4659,,,,,,NaN,NaN,,NaN,,NaN,,
4660,68,11,30,14,54,NaN,NaN,48,NaN,100,NaN,54,93
4661,,,,,,NaN,NaN,,NaN,,NaN,,
4662,68,11,30,14,54,NaN,NaN,48,NaN,100,NaN,54,93
4663,,,,,,NaN,NaN,,NaN,,NaN,,
4664,67,11,30,14,54,NaN,NaN,48,NaN,100,NaN,54,93
4665,,,,,,NaN,NaN,,NaN,,NaN,,
4666,68,11,30,14,54,NaN,NaN,49,NaN,100,NaN,54,93
4667,,,,,,NaN,NaN,,NaN,,NaN,,
4668,68,11,29,14,54,NaN,NaN,50,NaN,100,NaN,55,94
4669,,,,,,NaN,NaN,,NaN,,NaN,,
4670,69,12,29,14,56,NaN,NaN,50,NaN,100,NaN,55,95
4671,,,,,,NaN,NaN,,NaN,,NaN,,
4672,68,12,29,14,56,NaN,NaN,48,NaN,100,NaN,56,94
4673,,,,,,NaN,NaN,,NaN,,NaN,,
4674,67,11,29,14,56,NaN,NaN,48,NaN,100,NaN,56,92
4675,,,,,,NaN,NaN,,NaN,,NaN,,
4676,67,11,29,14,56,NaN,NaN,48,NaN,100,NaN,57,92
4677,,,,,,NaN,NaN,,NaN,,NaN,,
4678,67,11,29,14,56,NaN,NaN,49,NaN,100,NaN,57,93
4679,,,,,,NaN,NaN,,NaN,,NaN,,
4680,67,11,29,14,56,NaN,NaN,48,NaN,100,NaN,57,93
4681,,,,,,NaN,NaN,,NaN,,NaN,,
4682,67,11,29,14,54,NaN,NaN,47,NaN,100,NaN,56,93
4683,,,,,,NaN,NaN,,NaN,,NaN,,
4684,66,11,30,14,54,NaN,NaN,47,NaN,100,NaN,56,92
4685,,,,,,NaN,NaN,,NaN,,NaN,,
4686,66,11,30,14,53,NaN,NaN,47,NaN,100,NaN,55,92
4687,,,,,,NaN,NaN,,NaN,,NaN,,
4688,66,11,30,14,53,NaN,NaN,47,NaN,100,NaN,55,92
4689,,,,,,NaN,NaN,,NaN,,NaN,,
4690,66,11,30,14,53,NaN,NaN,47,NaN,100,NaN,55,92
4691,,,,,,NaN,NaN,,NaN,,NaN,,
4692,66,11,30,14,53,NaN,NaN,47,NaN,100,NaN,54,92
4693,,,,,,NaN,NaN,,NaN,,NaN,,
4694,66,11,30,14,53,NaN,NaN,46,NaN,100,NaN,54,92
4695,,,,,,NaN,NaN,,NaN,,NaN,,
4696,65,11,30,14,54,NaN,NaN,46,NaN,100,NaN,54,91
4697,,,,,,NaN,NaN,,NaN,,NaN,,
4698,65,11,30,14,53,NaN,NaN,47,NaN,100,NaN,54,92
4699,,,,,,NaN,NaN,,NaN,,NaN,,
4700,65,11,30,14,54,NaN,NaN,46,NaN,100,NaN,54,91
4701,,,,,,NaN,NaN,,NaN,,NaN,,
4702,65,11,30,14,54,NaN,NaN,45,NaN,100,NaN,54,90
4703,,,,,,NaN,NaN,,NaN,,NaN,,
4704,64,11,30,14,54,NaN,NaN,45,NaN,100,NaN,54,89
4705,,,,,,NaN,NaN,,NaN,,NaN,,
4706,63,11,30,14,54,NaN,NaN,43,NaN,100,NaN,55,88
4707,,,,,,NaN,NaN,,NaN,,NaN,,
4708,62,11,30,14,54,NaN,NaN,43,NaN,100,NaN,54,86
4709,,,,,,NaN,NaN,,NaN,,NaN,,
4710,62,11,30,14,54,NaN,NaN,42,NaN,100,NaN,55,86
4711,,,,,,NaN,NaN,,NaN,,NaN,,
4712,60,11,30,14,54,NaN,NaN,42,NaN,100,NaN,55,85
4713,,,,,,NaN,NaN,,NaN,,NaN,,
4714,60,11,30,14,54,NaN,NaN,41,NaN,100,NaN,55,84
4715,,,,,,NaN,NaN,,NaN,,NaN,,
4716,60,11,30,14,54,NaN,NaN,42,NaN,100,NaN,55,84
4717,,,,,,NaN,NaN,,NaN,,NaN,,
4718,60,11,30,14,54,NaN,NaN,42,NaN,100,NaN,55,84
4719,,,,,,NaN,NaN,,NaN,,NaN,,
4720,60,11,30,14,55,NaN,NaN,43,NaN,100,NaN,55,85
4721,,,,,,NaN,NaN,,NaN,,NaN,,
4722,60,11,30,14,55,NaN,NaN,43,NaN,100,NaN,55,85
4723,,,,,,NaN,NaN,,NaN,,NaN,,
4724,60,11,30,14,55,NaN,NaN,42,NaN,100,NaN,55,87
